update_date,company_name,cum_return,max_drawdown,length
2009-01-05,[新湖期货],0.0,0.0,250
2010-07-27,[新湖期货],0.0136724575249,-0.0171220464556,25
2010-09-27,[新湖期货],0.0742838795019,-0.0242606536811,19
2011-01-06,[新湖期货],0.0208263470751,-0.0239322728083,48
2011-06-16,[新湖期货],0.0515261602029,-0.00894537778603,30
2011-09-15,[新湖期货],0.0539898026521,-0.0276362656559,20
2012-03-12,[新湖期货],-0.00185643617673,-0.0130073063374,39
2012-05-11,[新湖期货],-0.000658347925514,-0.0631791626583,107
2013-06-18,[新湖期货],-0.00551715007525,-0.0122082274494,7
2013-07-23,[新湖期货],0.0157318399184,-0.0237110131935,37
2012-12-06,[永安期货],0.0,0.0,39
2013-06-19,[永安期货],-0.0136584131139,-0.0145408714727,22
2013-07-23,[永安期货],0.0150347069678,-0.0185287594123,27
2013-09-12,[永安期货],-0.0171571360697,-0.0384871688023,47
2013-12-05,[永安期货],0.0620901465665,-0.0241680495171,69
2014-05-16,[永安期货],0.0769142225402,-0.0261336038061,64
2014-10-23,[永安期货],0.0392121345212,-0.020952368159,61
2015-03-30,[永安期货],-0.0282403693758,-0.0386634465123,44
2015-06-17,[永安期货],0.209333932606,-0.0661105573041,94
2016-01-15,[永安期货],0.133671576822,-0.0373621681159,64
2010-03-29,[浙商期货],0.0,0.0,50
2010-07-28,[浙商期货],-0.00565375802618,-0.0234652585868,16
2010-09-29,[浙商期货],0.0433879199612,-0.0122740393522,12
2011-01-12,[浙商期货],0.00861885006777,-0.0154639912872,19
2011-06-16,[浙商期货],0.0242396730503,-0.0134386053454,22
2011-10-12,[浙商期货],0.0160181400397,-0.00699835505019,7
2012-04-10,[浙商期货],0.000929224164739,-0.0113899953844,20
2012-05-10,[浙商期货],0.0106715832199,-0.018564364166,52
2013-12-03,[浙商期货],,,1
2013-12-04,[浙商期货],0.0188527232228,-0.00886373468482,26
2013-09-12,[新湖期货],0.0117570503082,-0.00957298242444,21
2013-12-05,[新湖期货],0.0648026495926,-0.0192146352578,61
2014-05-16,[新湖期货],0.0593384764669,-0.0283889812913,58
2014-10-24,[新湖期货],0.0392585996027,-0.0269211869818,61
2015-03-27,[新湖期货],0.00133257601755,-0.0353266148703,25
2015-06-18,[新湖期货],0.218297706948,-0.0655195404804,93
2016-01-15,[新湖期货],0.133671576822,-0.0373621681159,64
2016-06-24,[新湖期货],-0.0140716243898,-0.0228879282394,14
2016-07-25,[新湖期货],0.029110057853,-0.0241864628605,21
2016-09-13,[新湖期货],-0.013080367949,-0.0256328340201,6
2016-10-25,[新湖期货],0.0236378712539,-0.0242077492585,8
2016-06-24,[永安期货],-0.0430467111285,-0.0271507171546,11
2016-07-26,[永安期货],0.0392095978499,-0.0241864628605,20
2016-09-14,[永安期货],-0.0310529014895,-0.0276901408595,5
2016-10-26,[永安期货],0.0371328870669,-0.0171077358075,6
2014-05-26,[浙商期货],0.0575336207069,-0.0156696302976,36
2014-10-24,[浙商期货],0.00588686732818,-0.0269211869818,35
2015-03-27,[浙商期货],0.00133257601755,-0.0353266148703,25
2015-07-07,[浙商期货],0.06632034099,-0.0473412918831,36
2016-01-15,[浙商期货],0.136151781709,-0.0450643848551,61
2016-06-24,[浙商期货],-0.0430467111285,-0.0271507171546,11
2016-07-26,[浙商期货],0.0427930132348,-0.0241864628605,18
2016-09-20,[浙商期货],-0.00594018298462,0.0,2
2016-10-27,[浙商期货],0.0050360407873,0.0,3
