update_date,open,high,low,close,volume
2013/10/18,976.1481 ,976.1481 ,976.1481 ,976.1481 ,338700.0000 
2013/10/21,967.0134 ,967.0134 ,967.0134 ,967.0134 ,104026.0000 
2013/10/22,946.3484 ,946.3484 ,946.3484 ,946.3484 ,98812.0000 
2013/10/23,937.5364 ,937.5364 ,937.5364 ,937.5364 ,122456.0000 
2013/10/24,924.6670 ,924.6670 ,924.6670 ,924.6670 ,177400.0000 
2013/10/25,916.6287 ,916.6287 ,916.6287 ,916.6287 ,108826.0000 
2013/10/28,921.3280 ,921.3280 ,921.3280 ,921.3280 ,86858.0000 
2013/10/29,919.3359 ,919.3359 ,919.3359 ,919.3359 ,108908.0000 
2013/10/30,922.0257 ,922.0257 ,922.0257 ,922.0257 ,124214.0000 
2013/10/31,920.1321 ,920.1321 ,920.1321 ,920.1321 ,77154.0000 
2013/11/1,941.0645 ,941.0645 ,941.0645 ,941.0645 ,329152.0000 
2013/11/4,948.7731 ,948.7731 ,948.7731 ,948.7731 ,177942.0000 
2013/11/5,944.8259 ,944.8259 ,944.8259 ,944.8259 ,110230.0000 
2013/11/6,942.8246 ,942.8246 ,942.8246 ,942.8246 ,71754.0000 
2013/11/7,943.8043 ,943.8043 ,943.8043 ,943.8043 ,94728.0000 
2013/11/8,937.4829 ,937.4829 ,937.4829 ,937.4829 ,71884.0000 
2013/11/11,940.1499 ,940.1499 ,940.1499 ,940.1499 ,60720.0000 
2013/11/12,941.0726 ,941.0726 ,941.0726 ,941.0726 ,47886.0000 
2013/11/13,940.8773 ,940.8773 ,940.8773 ,940.8773 ,99902.0000 
2013/11/14,934.9988 ,934.9988 ,934.9988 ,934.9988 ,57574.0000 
2013/11/15,929.1285 ,929.1285 ,929.1285 ,929.1285 ,79910.0000 
2013/11/18,930.2930 ,930.2930 ,930.2930 ,930.2930 ,56586.0000 
2013/11/19,939.9832 ,939.9832 ,939.9832 ,939.9832 ,63546.0000 
2013/11/20,939.9349 ,939.9349 ,939.9349 ,939.9349 ,44890.0000 
2013/11/21,930.2616 ,930.2616 ,930.2616 ,930.2616 ,43236.0000 
2013/11/22,929.3423 ,929.3423 ,929.3423 ,929.3423 ,54496.0000 
2013/11/25,931.0936 ,931.0936 ,931.0936 ,931.0936 ,40540.0000 
2013/11/26,939.0666 ,939.0666 ,939.0666 ,939.0666 ,75276.0000 
2013/11/27,934.3023 ,934.3023 ,934.3023 ,934.3023 ,31592.0000 
2013/11/28,937.0743 ,937.0743 ,937.0743 ,937.0743 ,28536.0000 
2013/11/29,937.2651 ,937.2651 ,937.2651 ,937.2651 ,34138.0000 
2013/12/2,934.6395 ,934.6395 ,934.6395 ,934.6395 ,43020.0000 
2013/12/3,937.2410 ,937.2410 ,937.2410 ,937.2410 ,36684.0000 
2013/12/4,949.8892 ,949.8892 ,949.8892 ,949.8892 ,97470.0000 
2013/12/5,942.8146 ,942.8146 ,942.8146 ,942.8146 ,55270.0000 
2013/12/6,938.9513 ,938.9513 ,938.9513 ,938.9513 ,44522.0000 
2013/12/9,942.8328 ,942.8328 ,942.8328 ,942.8328 ,20184.0000 
2013/12/10,940.1773 ,940.1773 ,940.1773 ,940.1773 ,17184.0000 
2013/12/11,935.0307 ,935.0307 ,935.0307 ,935.0307 ,41416.0000 
2013/12/12,928.4895 ,928.4895 ,928.4895 ,928.4895 ,37364.0000 
2013/12/13,911.8789 ,911.8789 ,911.8789 ,911.8789 ,100498.0000 
2013/12/16,915.7885 ,915.7885 ,915.7885 ,915.7885 ,42230.0000 
2013/12/17,908.1955 ,908.1955 ,908.1955 ,908.1955 ,26784.0000 
2013/12/18,904.2804 ,904.2804 ,904.2804 ,904.2804 ,76142.0000 
2013/12/19,905.5302 ,905.5302 ,905.5302 ,905.5302 ,33700.0000 
2013/12/20,902.4206 ,902.4206 ,902.4206 ,902.4206 ,37540.0000 
2013/12/23,889.1995 ,889.1995 ,889.1995 ,889.1995 ,143740.0000 
2013/12/24,895.3775 ,895.3775 ,895.3775 ,895.3775 ,100328.0000 
2013/12/25,897.9476 ,897.9476 ,897.9476 ,897.9476 ,51462.0000 
2013/12/26,892.6267 ,892.6267 ,892.6267 ,892.6267 ,89600.0000 
2013/12/27,902.5301 ,902.5301 ,902.5301 ,902.5301 ,92094.0000 
2013/12/30,906.5569 ,906.5569 ,906.5569 ,906.5569 ,91510.0000 
2013/12/31,906.5984 ,906.5984 ,906.5984 ,906.5984 ,77816.0000 
2014/1/2,903.0811 ,903.0811 ,903.0811 ,903.0811 ,59526.0000 
2014/1/3,897.6848 ,897.6848 ,897.6848 ,897.6848 ,139438.0000 
2014/1/6,888.9758 ,888.9758 ,888.9758 ,888.9758 ,118280.0000 
2014/1/7,892.7150 ,892.7150 ,892.7150 ,892.7150 ,94584.0000 
2014/1/8,888.1127 ,888.1127 ,888.1127 ,888.1127 ,111804.0000 
2014/1/9,883.9306 ,883.9306 ,883.9306 ,883.9306 ,111906.0000 
2014/1/10,875.7074 ,875.7074 ,875.7074 ,875.7074 ,202396.0000 
2014/1/13,866.3307 ,866.3307 ,866.3307 ,866.3307 ,119584.0000 
2014/1/14,875.8107 ,875.8107 ,875.8107 ,875.8107 ,109056.0000 
2014/1/15,874.0191 ,874.0191 ,874.0191 ,874.0191 ,77568.0000 
2014/1/16,873.7418 ,873.7418 ,873.7418 ,873.7418 ,80322.0000 
2014/1/17,869.9965 ,869.9965 ,869.9965 ,869.9965 ,91202.0000 
2014/1/20,855.8978 ,855.8978 ,855.8978 ,855.8978 ,113144.0000 
2014/1/21,841.9556 ,841.9556 ,841.9556 ,841.9556 ,158540.0000 
2014/1/22,846.5295 ,846.5295 ,846.5295 ,846.5295 ,94792.0000 
2014/1/23,871.8222 ,871.8222 ,871.8222 ,871.8222 ,253884.0000 
2014/1/24,870.4966 ,870.4966 ,870.4966 ,870.4966 ,119320.0000 
2014/1/27,858.3137 ,858.3137 ,858.3137 ,858.3137 ,89732.0000 
2014/1/28,851.7124 ,851.7124 ,851.7124 ,851.7124 ,69796.0000 
2014/1/29,859.9379 ,859.9379 ,859.9379 ,859.9379 ,60104.0000 
2014/1/30,862.5194 ,862.5194 ,862.5194 ,862.5194 ,41634.0000 
2014/2/7,849.6981 ,849.6981 ,849.6981 ,849.6981 ,97658.0000 
2014/2/10,848.5272 ,848.5272 ,848.5272 ,848.5272 ,113976.0000 
2014/2/11,843.1367 ,843.1367 ,843.1367 ,843.1367 ,83684.0000 
2014/2/12,847.5979 ,847.5979 ,847.5979 ,847.5979 ,82514.0000 
2014/2/13,848.1568 ,848.1568 ,848.1568 ,848.1568 ,76930.0000 
2014/2/14,855.8582 ,855.8582 ,855.8582 ,855.8582 ,95806.0000 
2014/2/17,868.3210 ,868.3210 ,868.3210 ,868.3210 ,172762.0000 
2014/2/18,856.3403 ,856.3403 ,856.3403 ,856.3403 ,122794.0000 
2014/2/19,860.2954 ,860.2954 ,860.2954 ,860.2954 ,74102.0000 
2014/2/20,848.6702 ,848.6702 ,848.6702 ,848.6702 ,80192.0000 
2014/2/21,847.4903 ,847.4903 ,847.4903 ,847.4903 ,92442.0000 
2014/2/24,820.4499 ,820.4499 ,820.4499 ,820.4499 ,250616.0000 
2014/2/25,815.2434 ,815.2434 ,815.2434 ,815.2434 ,168188.0000 
2014/2/26,817.2017 ,817.2017 ,817.2017 ,817.2017 ,178470.0000 
2014/2/27,820.6197 ,820.6197 ,820.6197 ,820.6197 ,141574.0000 
2014/2/28,811.8709 ,811.8709 ,811.8709 ,811.8709 ,175266.0000 
2014/3/3,804.0958 ,804.0958 ,804.0958 ,804.0958 ,178942.0000 
2014/3/4,805.2537 ,805.2537 ,805.2537 ,805.2537 ,192304.0000 
2014/3/5,807.0659 ,807.0659 ,807.0659 ,807.0659 ,331960.0000 
2014/3/6,792.9911 ,792.9911 ,792.9911 ,792.9911 ,280012.0000 
2014/3/7,768.9566 ,768.9566 ,768.9566 ,768.9566 ,323480.0000 
2014/3/10,738.3955 ,738.3955 ,738.3955 ,738.3955 ,270904.0000 
2014/3/11,744.5319 ,744.5319 ,744.5319 ,744.5319 ,766418.0000 
2014/3/12,741.3930 ,741.3930 ,741.3930 ,741.3930 ,1022528.0000 
2014/3/13,752.0448 ,752.0448 ,752.0448 ,752.0448 ,793866.0000 
2014/3/14,743.4972 ,743.4972 ,743.4972 ,743.4972 ,951524.0000 
2014/3/17,733.2423 ,733.2423 ,733.2423 ,733.2423 ,767074.0000 
2014/3/18,735.6877 ,735.6877 ,735.6877 ,735.6877 ,883396.0000 
2014/3/19,735.7451 ,735.7451 ,735.7451 ,735.7451 ,487760.0000 
2014/3/20,736.7675 ,736.7675 ,736.7675 ,736.7675 ,1136732.0000 
2014/3/21,736.4282 ,736.4282 ,736.4282 ,736.4282 ,938288.0000 
2014/3/24,746.4268 ,746.4268 ,746.4268 ,746.4268 ,1386118.0000 
2014/3/25,760.9464 ,760.9464 ,760.9464 ,760.9464 ,1088596.0000 
2014/3/26,760.2715 ,760.2715 ,760.2715 ,760.2715 ,684950.0000 
2014/3/27,758.6003 ,758.6003 ,758.6003 ,758.6003 ,796648.0000 
2014/3/28,782.5891 ,782.5891 ,782.5891 ,782.5891 ,834998.0000 
2014/3/31,794.5448 ,794.5448 ,794.5448 ,794.5448 ,1069260.0000 
2014/4/1,801.0235 ,801.0235 ,801.0235 ,801.0235 ,815858.0000 
2014/4/2,785.1668 ,785.1668 ,785.1668 ,785.1668 ,968638.0000 
2014/4/3,799.9779 ,799.9779 ,799.9779 ,799.9779 ,1256822.0000 
2014/4/4,807.9152 ,807.9152 ,807.9152 ,807.9152 ,699708.0000 
2014/4/8,824.7409 ,824.7409 ,824.7409 ,824.7409 ,861304.0000 
2014/4/9,818.6569 ,818.6569 ,818.6569 ,818.6569 ,737168.0000 
2014/4/10,816.1447 ,816.1447 ,816.1447 ,816.1447 ,694658.0000 
2014/4/11,813.8530 ,813.8530 ,813.8530 ,813.8530 ,488778.0000 
2014/4/14,802.6755 ,802.6755 ,802.6755 ,802.6755 ,843170.0000 
2014/4/15,811.3362 ,811.3362 ,811.3362 ,811.3362 ,655994.0000 
2014/4/16,796.5476 ,796.5476 ,796.5476 ,796.5476 ,696470.0000 
2014/4/17,794.3217 ,794.3217 ,794.3217 ,794.3217 ,412958.0000 
2014/4/18,779.6092 ,779.6092 ,779.6092 ,779.6092 ,1128592.0000 
2014/4/21,779.5362 ,779.5362 ,779.5362 ,779.5362 ,490460.0000 
2014/4/22,777.2921 ,777.2921 ,777.2921 ,777.2921 ,617118.0000 
2014/4/23,784.0351 ,784.0351 ,784.0351 ,784.0351 ,510098.0000 
2014/4/24,792.1747 ,792.1747 ,792.1747 ,792.1747 ,685936.0000 
2014/4/25,792.4481 ,792.4481 ,792.4481 ,792.4481 ,422192.0000 
2014/4/28,758.4978 ,758.4978 ,758.4978 ,758.4978 ,992078.0000 
2014/4/29,769.0375 ,769.0375 ,769.0375 ,769.0375 ,653890.0000 
2014/4/30,762.6426 ,762.6426 ,762.6426 ,762.6426 ,652612.0000 
2014/5/5,768.9018 ,768.9018 ,768.9018 ,768.9018 ,453262.0000 
2014/5/6,765.2999 ,765.2999 ,765.2999 ,765.2999 ,425754.0000 
2014/5/7,746.5231 ,746.5231 ,746.5231 ,746.5231 ,766384.0000 
2014/5/8,733.3567 ,733.3567 ,733.3567 ,733.3567 ,766230.0000 
2014/5/9,733.3463 ,733.3463 ,733.3463 ,733.3463 ,477992.0000 
2014/5/12,738.7571 ,738.7571 ,738.7571 ,738.7571 ,898172.0000 
2014/5/13,737.7876 ,737.7876 ,737.7876 ,737.7876 ,640082.0000 
2014/5/14,736.1209 ,736.1209 ,736.1209 ,736.1209 ,521990.0000 
2014/5/15,735.1163 ,735.1163 ,735.1163 ,735.1163 ,557824.0000 
2014/5/16,714.7100 ,714.7100 ,714.7100 ,714.7100 ,1049048.0000 
2014/5/19,704.5028 ,704.5028 ,704.5028 ,704.5028 ,1134690.0000 
2014/5/20,697.3471 ,697.3471 ,697.3471 ,697.3471 ,849920.0000 
2014/5/21,705.9610 ,705.9610 ,705.9610 ,705.9610 ,727698.0000 
2014/5/22,711.8070 ,711.8070 ,711.8070 ,711.8070 ,900646.0000 
2014/5/23,704.9534 ,704.9534 ,704.9534 ,704.9534 ,676442.0000 
2014/5/26,719.3563 ,719.3563 ,719.3563 ,719.3563 ,1167502.0000 
2014/5/27,721.4604 ,721.4604 ,721.4604 ,721.4604 ,481426.0000 
2014/5/28,704.7232 ,704.7232 ,704.7232 ,704.7232 ,823180.0000 
2014/5/29,700.7675 ,700.7675 ,700.7675 ,700.7675 ,882404.0000 
2014/5/30,679.7771 ,679.7771 ,679.7771 ,679.7771 ,1047510.0000 
2014/6/3,682.5612 ,682.5612 ,682.5612 ,682.5612 ,675924.0000 
2014/6/4,690.8221 ,690.8221 ,690.8221 ,690.8221 ,707666.0000 
2014/6/5,688.2853 ,688.2853 ,688.2853 ,688.2853 ,883968.0000 
2014/6/6,689.2779 ,689.2779 ,689.2779 ,689.2779 ,828168.0000 
2014/6/9,690.2311 ,690.2311 ,690.2311 ,690.2311 ,582586.0000 
