update_date,company_name,cum_return,max_drawdown,length
2015-03-30,[新湖期货],0.0,0.0,78
2016-04-08,[新湖期货],0.0896298630157,-0.00666905628929,9
2016-04-22,[新湖期货],0.00456835140143,-0.02291225346,7
2016-05-23,[新湖期货],0.0181468605204,-0.0159355842938,11
2016-06-28,[新湖期货],-0.00245240054916,0.0,2
2016-07-11,[新湖期货],0.0181370627772,-0.0218386453282,11
2016-10-10,[新湖期货],0.020925526861,-0.00588381202217,11
2016-11-07,[新湖期货],0.0416412617916,-0.063856711814,10
2015-03-30,[永安期货],0.0,0.0,252
2016-04-08,[永安期货],0.0896298630157,-0.00666905628929,9
2016-04-22,[永安期货],0.00456835140143,-0.02291225346,7
2016-05-19,[永安期货],0.0116211210279,-0.0258572809596,15
2016-06-27,[永安期货],-0.00169212099531,0.0,2
2016-07-08,[永安期货],0.0409199231165,-0.0204343265843,10
2016-10-10,[永安期货],0.020925526861,-0.00588381202217,11
2016-11-04,[永安期货],0.108800568541,-0.0553144276365,10
2015-03-30,[浙商期货],0.0,0.0,205
2016-04-11,[浙商期货],0.0729032001528,-0.00666905628929,9
2016-04-25,[浙商期货],-0.0236344840341,-0.0333974625568,10
2016-05-20,[浙商期货],0.014193446239,-0.0149841813842,13
2016-06-28,[浙商期货],-0.00245240054916,0.0,2
2016-07-08,[浙商期货],0.02346581404,-0.0378884356608,12
2016-10-12,[浙商期货],0.0135804915307,-0.00665938981705,8
2016-11-08,[浙商期货],0.0628384329241,-0.0257348850672,5
