update_date,CU,ZN,PB,AL,NI,I,JM,J,WH,ZC,Y,TA,SR,RU,RM,P,M,C
2008-09-05,-0.0226475492989,-0.00503517463443,,0.00240421557045,,,,,,,-0.0260285061304,-0.0203123171837,-0.00397786784188,0.00422379131152,,-0.0156912174592,-0.0151971136087,-0.0055128333873
2008-09-08,-0.0296495784429,-0.00790495335243,,0.00209773071339,,,,,,,-0.00539684342425,-0.0187956384114,-0.00118076111303,-0.0109772491582,,-0.0119994917657,-0.0115367731753,-0.0047797081661
2008-09-09,0.00285098149598,-0.0279333861993,,-0.0165336123294,,,,,,,-0.0351429629251,-0.0048444236987,-0.0119970239592,-0.0143571030849,,-0.0355107757401,-0.0231108296214,-0.00597685326945
2008-09-10,-0.00403906480155,-0.00237789085691,,-0.0185361833587,,,,,,,0.00488955417034,0.0152911214111,0.00556450594616,-0.00537782690396,,0.00102217492138,0.0119846759005,0.00488243696286
2008-09-11,0.00438963619575,0.00571915013676,,0.00107681037928,,,,,,,0.00138483614914,0.00380426130371,-0.00226305460021,-0.00910295057504,,-0.0184431785949,-0.0106019207795,-0.00181526585259
2008-09-12,0.0175556191542,0.040011740002,,0.0066704017942,,,,,,,0.0151453620505,-0.126291655937,0.00615405597836,0.00440167136913,,-0.0022870828161,0.0371460923597,0.00377524642442
2008-09-16,-0.0473330983022,-0.050826620551,,-0.0418671191153,,,,,,,-0.0552698256584,-0.0443008339065,-0.0175091246277,-0.042216808416,,-0.0550181906611,-0.0526894126566,-0.0174610481723
2008-09-17,0.00344126424778,0.0251096519715,,-0.0112323509623,,,,,,,-0.0241583616494,-0.00772790601699,0.00116076623596,-0.0533524625235,,-0.0511232392439,0.00776134271511,0.00615560681634
2008-09-18,-0.0255915831514,-0.017086537997,,-0.0199001545743,,,,,,,-0.0265484613077,-0.00592529644777,-0.0102391102395,-0.0170412389905,,-0.0449825395151,-0.00780671373664,0.00411336444901
2008-09-19,0.00919843120822,0.0145040606875,,0.00916898215694,,,,,,,0.0154902295454,0.012751011539,-0.0109629406418,0.00649465502412,,0.0122829416394,0.00649429285286,0.0109020870995
2008-09-22,0.0330301434816,0.0206193596118,,0.0186191495349,,,,,,,0.0456252566019,0.0265209924117,0.0108520665898,0.0102795647755,,0.0634780174818,0.0354943529884,0.00816676853537
2008-09-23,-0.00632680835381,-0.0108575284796,,-0.0271998839958,,,,,,,0.0135779271022,0.00844369330644,-0.00643906586223,-0.0107995387644,,0.0374914835129,-0.00396402675453,-0.0127993142854
2008-09-24,-0.0104513489818,-0.000187642643219,,-0.0160436629519,,,,,,,-0.00553713815686,-0.0160511518972,-0.0054575846873,-0.0285877272894,,-0.00617259345101,0.0103073984937,0.00174185329369
2008-09-25,-0.0012348875593,0.00100246057299,,0.00709073735587,,,,,,,-0.00287984593705,-0.00267302761428,0.000179515373089,-0.00894635767284,,0.0151359004868,-0.00802122448177,-0.00171906438732
2008-09-26,-0.00240435177431,3.51070959503e-06,,0.00742416660248,,,,,,,0.00428093601053,-0.00367498933096,-0.0120377123718,-0.0421936850996,,-0.00417725218097,-0.00640046953164,0.00138914214359
2008-10-06,-0.0411077186678,-0.0422048215678,,-0.0467957418583,,,,,,,-0.0534380834095,-0.0440764245307,-0.0323694677725,-0.0458700345964,,-0.0613717453399,-0.0503822063158,-0.0552446413197
2008-10-07,-0.0513699974217,-0.0611148606727,,-0.0321293164196,,,,,,,-0.0510763191725,0.0134941376707,-0.0278343125738,-0.0616257395848,,-0.0470859918895,-0.0510183588537,0.00231809659642
2008-10-08,-0.0629497082675,-0.010735448848,,-0.0139805658595,,,,,,,-0.0509767259023,-0.0265694406201,-0.0205025786508,-0.00582008717492,,-0.0460686593047,-0.0510610110171,-0.00695839225901
2008-10-09,-0.000605333299173,-0.0342756218888,,-0.00400859289029,,,,,,,0.0199440541558,-0.00953419782876,0.0127617291843,-0.0364093855682,,-0.000500242565764,-0.0137295179858,0.00782180001496
2008-10-10,-0.0407741362192,-0.0389884702477,,-0.0482138754824,,,,,,,-0.0595433592956,-0.0415518587366,-0.0267791774284,-0.0596132684923,,-0.0522152618185,-0.0538119534453,-0.0286653607931
2008-10-13,-0.0509796900945,0.00329113268709,,0.0499753647299,,,,,,,-0.0189353609244,0.00916253380053,0.0407369658687,-0.0634979837176,,-0.0267670269481,-0.0159982845463,0.0185153132589
2008-10-14,0.0295173548813,0.00122137728829,,0.016111530863,,,,,,,0.0367122062012,-0.0110348706939,0.00407665206597,-0.0129786275037,,0.0243890385514,0.0180910931485,-0.00607284398477
2008-10-15,-0.0333965935518,-0.030559909283,,-0.00298066322114,,,,,,,-0.0529877785491,-0.0329665177893,0.0259495161759,-0.0187881118761,,-0.0450426111055,-0.0288893734383,0.00549750656379
2008-10-16,-0.0427832997523,-0.0396152747457,,-0.0593796944395,,,,,,,-0.0512813365486,-0.0482300427669,-0.00116366841271,-0.0623539516885,,-0.0508016087811,-0.0575080620375,-0.012073341541
2008-10-17,-0.0505066622021,-0.0606701183762,,0.0509450038457,,,,,,,0.0373205439478,-0.0366913275437,0.0346459014003,0.0085948860133,,0.0195164337734,0.0613665396836,0.02470278187
2008-10-20,0.0378420546464,0.0234531149882,,0.0288603999251,,,,,,,0.0360656890965,0.0258368071466,0.0456153211355,0.0221314566062,,0.0360561024541,0.0311964495884,0.0180509781402
2008-10-21,-0.0539433647061,-0.0481645838248,,-0.0392014731361,,,,,,,-0.0505927713836,-0.0299771952223,-0.0360944398354,-0.0140061512574,,-0.0571136143341,-0.0269035437634,-0.0224814011808
2008-10-22,-0.0340727458061,-0.0401625624386,,-0.0285497187421,,,,,,,-0.031571479136,-0.0250206676674,0.00182535770761,-0.030459919225,,-0.0303561856156,-0.0208360015404,-0.00469761526838
2008-10-23,-0.0618816246798,-0.0625407292481,,0.0142291044848,,,,,,,8.74341006512e-05,-0.0127735934208,0.0384021360039,0.00638827722208,,0.000237159978337,0.0096223680916,0.00442118790993
2008-10-24,-0.000420225627531,-0.000196468158055,,-0.01154495427,,,,,,,-0.0291646988812,-0.0347192247331,-0.0157935891075,-0.00303876368134,,-0.0530517966953,0.00355612888271,-0.00498880363725
2008-10-27,-0.0408874648602,-0.0365335402447,,-0.00461549846497,,,,,,,-0.0212721286076,-0.0251142691994,-0.0163058919118,-0.0417571221414,,-0.0198024470787,-0.0083840293976,-0.00520202107521
2008-10-28,-0.0203745596662,0.0429457193078,,0.0328698748223,,,,,,,0.0610708653069,-0.0266062496553,0.0165885107029,0.0514276873312,,0.0347074388141,0.0556557896277,0.0113320962127
2008-10-29,0.00186037647161,0.00198613455603,,0.000901816234345,,,,,,,-0.0238763502298,-0.0478908992373,-0.0160298417723,-0.00625545506765,,-0.0244728615174,-0.00569983563478,-0.00120137451678
2008-10-30,0.0392595736611,0.0313989323967,,0.0177998193128,,,,,,,0.0505020181783,0.016220491341,0.0111707411823,0.0349268773791,,0.0536799037993,0.0101639698381,0.00288687095249
2008-10-31,-0.0528506516126,-0.044872932411,,-0.0359623814888,,,,,,,-0.0013330109442,-0.0387672652808,0.0266851627249,-0.0195582294233,,-0.0115008459673,-0.0295807892486,-0.00614987014515
2008-11-03,0.0344656648086,0.0389051900737,,0.0140739276528,,,,,,,0.0335152084129,0.00123761997942,-0.0208421781973,0.0330310472359,,0.0402434872735,-0.00348908732525,-0.00335233300875
2008-11-04,-0.0246145162171,0.0070224874772,,-0.0158259851171,,,,,,,-0.0110662332275,0.0130405335805,-0.0130488969097,0.00199473274545,,0.00389851002288,-0.0487468424828,-0.011641872575
2008-11-05,0.00890311886029,0.00219503896478,,-0.0078895232601,,,,,,,0.0172940716479,0.0216037741812,0.0188795286429,0.00452168362319,,0.0218756756591,-0.00537647133001,0.00454385225231
2008-11-06,-0.0324583022846,-0.0293489506232,,-0.0126423934152,,,,,,,-0.0382072742752,-0.0155785402376,0.0245755576034,-0.0308890394879,,-0.0378182084044,-0.0380000264627,-0.00685422082454
2008-11-07,-0.0421994366215,0.00558667569237,,0.00953778619295,,,,,,,0.00882231253324,-0.0228960985289,0.0056804439022,0.0159871011415,,0.00258283196405,0.0351901528047,0.0047741844517
2008-11-10,0.0379701927473,0.0223151580033,,0.00952034278315,,,,,,,0.0326774183735,0.0151522693859,-0.00817827203129,0.0152501320233,,0.0346412278674,0.016707619,0.00264047889342
2008-11-11,-0.0539253298917,-0.0225314723925,,-0.0123810984733,,,,,,,-0.0320360970132,-0.0350896716592,-0.0341102547181,-0.0453314731039,,-0.0203035380163,-0.0247891253734,-0.0104255293074
2008-11-12,-0.00643151280532,0.0171410652452,,0.00347431879368,,,,,,,-0.0139401801794,-0.0275861941622,-0.0142255275804,0.0077969772525,,-0.0307198795409,0.0152458039768,-0.0126022295589
2008-11-13,-0.00698820879017,0.00876897944508,,-0.00936336906882,,,,,,,-0.0432352272347,0.000689860749167,0.000930438702483,-0.0105901572621,,-0.0433348656138,-0.0103797094235,-0.0124412159556
2008-11-14,0.0301573556694,0.0146649515381,,0.00559327052544,,,,,,,0.016447322931,0.00321974638298,0.0290770990359,0.0110545554045,,0.00336773458006,-0.000362674199706,0.00301161399253
2008-11-17,-0.0241214461667,-0.00534235408707,,0.00258765493119,,,,,,,-0.00708566605287,0.041392401042,-0.00440662969017,0.00856527373086,,0.00895660659405,3.90042221987e-06,0.00864407066036
2008-11-18,-0.011348468011,-0.0113450245088,,-0.000873930817331,,,,,,,-0.00269043322782,-0.00779529718061,0.0117996374356,-0.00499542340737,,-0.00763993599281,-0.0134212809596,-0.00192278938529
2008-11-19,0.0179133684874,0.0126902605929,,0.0060371920982,,,,,,,0.0125896282408,0.0125692365845,0.00725700087867,-0.023185793605,,0.0162928767793,0.015817163527,0.00526636825839
2008-11-20,-0.0479145572609,-0.0366314286163,,-0.0294329424675,,,,,,,-0.0323603758445,-0.0331506559016,-0.00286247295837,-0.0333154155825,,-0.0267938300048,-0.0246198520253,0.00457692247969
2008-11-21,-0.0247288564666,0.00940432435727,,-0.0127631301056,,,,,,,-0.0145640692615,0.0119093461645,-0.00595429302034,-0.0611424689939,,-0.018993624644,-0.0397137598487,-0.00342762202858
2008-11-24,-0.013812998409,0.0133220493961,,-0.00682656426962,,,,,,,0.000963116740149,0.0199553136304,-0.0042183434712,-0.0418979749153,,0.00744989118963,-0.00932608852732,-0.00577849125902
2008-11-25,0.037394300144,0.00909749510984,,0.00834655790052,,,,,,,0.0276144479568,0.0173180657852,-0.0263991571789,0.0120902148919,,0.0373414368357,0.0038460299574,-0.00450015624339
2008-11-26,0.00159239722324,0.0115487779205,,-0.00277722134563,,,,,,,0.0160577724262,0.0324733036597,0.00953588327408,-0.00928749781248,,0.0362284027035,0.00294557158915,-0.000276050719799
2008-11-27,0.0183295246114,-0.00322550439279,,-0.0204985550593,,,,,,,-0.000352264752317,-0.0188406736995,-0.0102542809002,-0.0245911973695,,-0.00603339019086,0.00167099001371,-0.0110351952197
2008-11-28,-0.0181560073827,-0.0140343255842,,-0.0247631195713,,,,,,,0.00839317232533,0.00234604333981,-0.0111219845404,-0.0191523189098,,0.00646401733276,-0.0298201154898,-0.00826909044471
2008-12-01,0.00644029462682,0.0175941118125,,-0.00484858074619,,,,,,,-0.000114871925907,0.0249761822018,-0.0239400671385,-0.0183073468572,,0.0161945326048,-0.00107887345262,-0.0120346140256
2008-12-02,-0.0344629979156,-0.0214067625611,,-0.0423455216281,,,,,,,-0.0393539172909,-0.0198767530185,0.00278723789311,-0.0471581996564,,-0.0385135415909,-0.0313183628196,-0.0169440799028
2008-12-03,-0.0123484362827,-0.00145067622329,,-0.0301589881149,,,,,,,-0.0066988676979,0.0160851687585,0.0198483931811,-0.0346996687751,,0.0142463348977,-0.00615362002825,0.00383178745324
2008-12-04,-0.0355371510244,-0.0373699200731,,-0.0409265324611,,,,,,,-0.0190478415467,-0.00504012358735,0.00452792031095,-0.0297304327516,,-0.0198333729219,-0.00696167213526,-0.00122746517629
2008-12-05,-0.0478047821064,-0.0565937021329,,-0.0589794794236,,,,,,,-0.038656952655,-0.0202077063032,0.00284254230757,-0.0503205633898,,-0.0357524221012,-0.03780750294,-0.0346485459761
2008-12-08,0.015429318152,0.055919459745,,0.00902150201533,,,,,,,0.0333623892693,0.0355455997553,-0.0258590283987,0.0262844016721,,0.0505465648275,0.0244452992851,0.0108272934428
2008-12-09,-0.0433566224688,-0.000668155235241,,-0.0447135497749,,,,,,,-0.0261650748617,0.00639282018603,-0.00283560681007,-0.0487733608664,,-0.019193914208,-0.0183713267454,-0.00168974111773
2008-12-10,0.0454401797325,0.0218850382498,,0.0511580370233,,,,,,,0.0238084365809,0.02069241468,0.0172756617457,0.0499568525164,,0.0377901402013,0.0145153217493,0.0052148553055
2008-12-11,-0.0024073123147,-0.0113545664656,,0.0112413296863,,,,,,,0.00599123809768,0.0040083628891,-0.00621006209701,-0.00251062481853,,0.0129780644321,-0.000742896372781,-0.0207166204737
2008-12-12,-0.041493279516,-0.0208523832579,,-0.0315079764512,,,,,,,-0.0235143340974,0.00415980635887,-0.000861263982248,-0.0357896923556,,-0.0272430051765,0.00171284401246,0.00882941770859
2008-12-15,0.0407931796982,0.02475690943,,0.0247761348805,,,,,,,0.0315092664769,0.0398875552619,0.00108371725589,0.0651276652973,,0.035419062019,0.0425708035515,0.0180880271345
2008-12-16,-0.0350133642246,-0.0122131741672,,-0.0344930866199,,,,,,,-0.0237493269671,-0.00759220521159,-0.0111413548511,0.0126712470109,,-0.0330128105908,-0.00357874374477,-0.00819350511644
2008-12-17,-0.00986881946638,0.0106127195031,,0.0161576120963,,,,,,,0.00161883352974,0.00412624765516,0.00655009278556,0.0216266988639,,0.0102902800855,0.0123381013514,0.00185191450921
2008-12-18,-0.0357554953249,-0.00506018740173,,0.00212517137088,,,,,,,-0.0147770787619,-0.00393247809128,-0.0048206788081,-0.0283561711816,,-0.0258858173684,-0.00644589821599,-0.00763770868154
2008-12-19,-0.0122883461015,0.0336510252388,,0.00936766895215,,,,,,,0.0151212839669,0.0357558646001,0.00298928629244,0.0218333128842,,0.0140169544111,-0.0185262871725,0.0210749405998
2008-12-22,0.0295736488045,0.0234085104117,,0.0249460385706,,,,,,,0.0403296927366,0.0149936619625,0.00414419791085,0.030768772298,,0.0415800252973,0.026341891764,0.0118613029556
2008-12-23,-0.0208981487981,-0.011164953268,,-0.00444756019893,,,,,,,-0.0239269267979,-0.0356435829242,-0.00401443142546,0.00781062927884,,-0.0212293508527,-0.00809850910869,0.00347771969607
2008-12-24,0.00807434438108,0.0141760187259,,0.0290735057461,,,,,,,0.0196122702701,0.0157413607863,-0.00285225336061,-0.0211845126801,,0.019722983396,0.0130646757988,0.00378367233134
2008-12-25,-0.00781736970947,-0.00748981377615,,0.00674600757404,,,,,,,0.015763057885,-0.0056391858971,-0.0295586395807,-0.0327949794597,,0.0382527384335,0.00429156687537,-0.00210460752717
2008-12-26,-0.0202985955823,-0.00760425461369,,-0.0174229296471,,,,,,,-0.00618026134663,-0.0236741931658,-0.00595871007934,0.0466383503167,,-0.00523026494326,0.00326313336519,0.00266898006694
2008-12-29,0.0210292234558,0.0124201704421,,0.0105980676069,,,,,,,0.0285097688257,-0.0318795162159,-0.0151241439337,0.0319997544795,,0.0197521691744,0.0419210308901,0.0123106638782
2008-12-30,0.00038505685051,-0.00613375642483,,0.0014644376309,,,,,,,-0.0134409669568,-0.00299259767525,-0.00712296776126,0.00567243751443,,-0.0146167921449,0.000237139283643,-0.00164124694648
2008-12-31,0.0363151690788,0.0410051375323,,0.023677210052,,,,,,,-0.0112757336802,0.00211267277713,-0.00830641424295,0.0272575218119,,-0.0144745225001,0.0164293724949,0.00535614435963
2009-01-05,0.0409851150575,0.0420985890706,,0.0353357242643,,,,,,,0.0275982581898,-0.010579144426,0.0172107648075,0.0450495587231,,0.0425445711921,0.0349677548411,0.00551803667811
2009-01-06,0.056012635108,0.0541586676739,,0.0125862364381,,,,,,,0.0359995223282,0.0480910748771,0.01166267248,0.058299197477,,0.0369494909392,0.016655851789,-0.00916887751646
2009-01-07,0.0231947340884,-0.0168380081641,,0.00510486850479,,,,,,,0.00329385938072,0.0361465861192,-0.0112289196747,-0.000756687290526,,0.0117311931124,0.00447748576456,-0.00803904208505
2009-01-08,-0.0120551105426,-0.0315552152657,,-0.035300937089,,,,,,,-0.0295146032516,-0.00955195582168,-0.003776881382,-0.00624621228277,,-0.0188029586912,-0.0135624235443,0.0158233176756
2009-01-09,0.0286630528064,0.0115278743374,,0.0241067273137,,,,,,,0.0266994588238,-0.0189392052306,-0.00474813818503,0.0309643436667,,0.0263796230268,0.0412466179046,0.00395816538441
2009-01-12,0.0299684564618,0.0174927651664,,-0.0143972160553,,,,,,,0.012154841538,-0.0025790704997,0.0410772215976,-0.00254184422872,,0.00612827045382,0.013430367581,0.000518980784045
2009-01-13,-0.0563089308191,-0.0124204531357,,-0.0184595356466,,,,,,,-0.0403856225409,-0.00065594554319,-0.0109539511827,-0.00942391332853,,-0.0317992079507,-0.0457715648054,-0.00753896088597
2009-01-14,0.0356055396395,0.0421268374742,,0.0271852183648,,,,,,,0.0113206104482,0.0321492723916,0.0407969984685,0.0408259545806,,0.00506365033601,0.014042052752,0.00241967439733
2009-01-15,-0.040091760883,-0.0325570076696,,-0.00845586781706,,,,,,,-0.0265255386944,0.0129257607837,-0.00749322855565,-0.0223576373544,,-0.0351504128915,-0.0123703540623,-0.0032488036678
2009-01-16,0.0368829535289,0.016786734008,,0.0109744253981,,,,,,,0.0137014768593,-0.00713648402209,0.00517430128854,0.0200389046999,,0.00908261729612,0.0246341996042,0.00297529199892
2009-01-19,0.0165528769478,-0.00846898015971,,0.00638937982204,,,,,,,-0.0137692003348,0.000778716080282,0.0038832507599,0.0011331304484,,-0.00432351010817,0.00306856965441,0.00316941370794
2009-01-20,-0.00621010180239,-0.02161744962,,-0.0443417651863,,,,,,,-0.00341954121801,0.0164639548692,-0.0226996447139,0.0220484725277,,-0.00832166887634,-0.0155433665879,-0.00552598261672
2009-01-21,-0.0209002207849,-0.0175448272574,,-0.0125792849539,,,,,,,0.00359851473283,-0.00738773011001,0.00285313432801,-0.00428316278003,,0.00575805336994,-0.00480742014891,0.00105795836669
2009-01-22,-0.0288172363657,-0.0393464600402,,-0.00246430926898,,,,,,,-0.000683819156487,0.0103693445491,0.00570470416468,-0.0128799509046,,0.00273186814578,0.0104126222525,0.000916841291518
2009-01-23,-0.0232880586267,0.0084405368498,,0.0205971597988,,,,,,,-0.00465722589209,0.0185763215605,-0.0013068285266,-0.0139409092922,,-0.00845136023703,0.0171415470938,0.0181124842546
2009-02-02,-0.0246363751735,-0.0285630626273,,-0.0158342238025,,,,,,,-0.0280031084864,0.0325841911014,0.0178224965214,-0.00835307765796,,-0.0383856093934,-0.00169914807063,0.000543585239114
2009-02-03,0.0498530732539,0.0376497438976,,0.0264445139249,,,,,,,0.0261568622653,0.00547877054585,0.0217686081096,0.0360164217615,,0.0302646512321,0.00594726467493,0.00744293684274
2009-02-04,0.0216563340681,0.0039024129473,,-0.00408200490279,,,,,,,0.00966383143548,0.0176043220135,0.00335241881431,0.0258106000258,,0.0158800068534,-0.0092913230402,-0.00099250665683
2009-02-05,0.00842505368004,-0.0124698234647,,0.00132304920719,,,,,,,-0.00580326081331,-0.0110512175418,-0.000458187300644,-0.0180883124823,,-0.0129201758775,-0.000529422774953,-0.00523936061365
2009-02-06,0.0470534522615,0.0239819185259,,0.0104940262557,,,,,,,0.0177627183458,0.0152161951046,0.0341680739128,0.0245781162904,,0.0219190796107,0.0364274232159,0.00349388303717
2009-02-09,0.0304475630822,0.0386261821296,,0.0300954021031,,,,,,,0.042276445623,0.0114465100142,0.0136542645893,0.0181037046194,,0.0465169131072,0.010072224406,0.00195646767934
2009-02-10,0.00164105945739,-0.0181595564871,,-0.00897550166235,,,,,,,0.001021639508,0.0130568670938,0.00767698421561,-0.00081853982608,,0.0015678760485,-0.00119907696063,0.00365422779156
2009-02-11,-0.0579195391304,-0.0432882231199,,-0.0278665609613,,,,,,,-0.0348558512896,-0.0229417579124,-0.015688950965,-0.025065747477,,-0.0348477950112,-0.0219306171715,0.0148016300923
2009-02-12,0.014607300111,0.0217322141937,,0.0249080632963,,,,,,,0.00451067705547,0.00608179949161,0.0353347892761,-0.000730113319561,,0.00291832454021,0.0137677997024,-0.000712956024971
2009-02-13,0.00298825812475,-0.00408551424176,,-0.00408051251079,,,,,,,0.0123845225611,-0.0190451878518,0.0254042011197,0.0289185868029,,0.0192493781509,0.00376807910758,0.00109664498583
2009-02-16,-0.033395733209,-0.0192649004809,,-0.00847954367467,,,,,,,-0.0136386774072,-0.0142960192768,-0.000885684686475,-0.0247289991256,,-0.00139912412762,-0.0439025337228,0.00984620729175
2009-02-17,-0.00171215586788,0.0115069022257,,0.0156539111609,,,,,,,-0.00658534180141,-0.00326846816864,0.0180542321511,0.0268119349381,,-0.0118109177919,-0.0150216694166,-0.000536767046948
2009-02-18,-0.0342224926745,-0.0226904289664,,-0.00961285922733,,,,,,,-0.046597563794,-0.0353312218889,-0.0191553797145,-0.0399050278097,,-0.0413674822843,-0.0419873075641,-0.00922419602004
2009-02-19,0.00941107254065,0.00422333428944,,0.000325753662297,,,,,,,-0.0181897350661,-0.00537954136634,-0.00353184257645,-0.0534996342119,,-0.0287920702378,0.00656883743189,0.00482271127528
2009-02-20,-0.00626319655974,-0.00704652658687,,-0.031009246333,,,,,,,0.0116086537909,0.0139399833161,0.0123940645384,0.00450391310221,,0.0184354637594,-0.00314577634107,0.00842323649452
2009-02-23,0.0261153508262,0.012304883132,,-0.00052512681386,,,,,,,0.0106212303248,0.0198950241732,0.0247901327511,0.0219629777767,,0.0199315426331,0.0196082811545,0.00138100006337
2009-02-24,-0.0268060125075,-0.0117990632287,,-0.0102802790322,,,,,,,-0.0213143500704,-0.0128073132444,-0.00284208831633,-0.0398959650879,,-0.0258346966248,-0.0306653889516,0.000587847176667
2009-02-25,0.034475172266,0.018114905448,,0.0242161448553,,,,,,,0.0190714708467,0.00418930446579,0.000627102628503,0.0212654881,,0.0162964808742,0.00986507700822,-0.00194481354479
2009-02-26,0.0115272681786,-0.0041960611651,,-0.00413384509016,,,,,,,-0.00558108593317,-0.0207277498703,0.0184094631782,0.0181770415088,,-0.0033373952471,-0.0120983940142,-0.0048122331785
2009-02-27,-0.000247828231558,-0.0076951285629,,-0.00478806043781,,,,,,,-0.013185393071,-0.0190512642682,-0.0013151226183,0.00668531848947,,-0.00798199149301,-0.0445254138853,-0.0046413904596
2009-03-02,-0.00766558504293,0.0146555997801,,0.00103703896651,,,,,,,0.00158244129591,0.00344866162802,-0.00836951610969,-0.0107101284019,,0.00414690688531,0.0205762403754,0.00378976371054
2009-03-03,0.0138956981201,-0.00214092722595,,-0.00128256338694,,,,,,,-0.00457064846208,0.00100180943859,-0.0189138187139,-0.00392462916815,,-0.0147658427229,-0.00396553403232,0.00693081918507
2009-03-04,0.0411944344677,0.0223704662923,,0.00472451703583,,,,,,,0.00955075013483,0.00107213045704,0.00560125127393,0.0107373294807,,0.0113633680178,0.0256883320351,0.00239143513104
2009-03-05,0.00966722632689,0.00382881422234,,0.00256500677276,,,,,,,-0.00751489750529,-0.00265806581143,0.00323172143075,-0.00569242373603,,-0.0041630314182,-0.00987546798382,-0.000431114497514
2009-03-06,0.0102006291998,0.00902610067943,,-0.00199292340325,,,,,,,0.00894159709591,-0.000902142081371,0.00202376832166,-0.0161697829192,,0.0104985126896,0.00570359372578,-0.000257559831674
2009-03-09,-0.0275489719393,-0.0219897203893,,-0.018017669906,,,,,,,0.00980121990417,-0.00042605204067,-0.0175720307239,-0.0141198963935,,0.0148529312157,0.00313252835501,0.00361175287377
2009-03-10,0.00838931757199,0.0146731895638,,0.00974861158291,,,,,,,0.0172777930127,0.0114574330595,0.0154632786245,0.00253016662697,,0.0207000652286,0.0143906157341,-0.00014326476547
2009-03-11,-0.00451425653501,-0.0016378072898,,-0.000122721236291,,,,,,,-0.0160901562039,0.00421606776826,0.0234561545902,-0.0065776334546,,-0.0159175987848,-0.00833303648147,-0.00218733465564
2009-03-12,-0.00729120211383,0.00274294270127,,0.00781884463139,,,,,,,-0.0118667134613,-0.00295472566089,0.00541090442294,-0.0173966979587,,-0.0151775624516,0.00549742705942,-0.00216814588747
