update_date,open,high,low,close,volume
2008/1/2,57188.81 ,57188.81 ,57188.81 ,57188.81 ,253982.00 
2008/1/3,58095.40 ,58095.40 ,58095.40 ,58095.40 ,225396.00 
2008/1/4,59956.20 ,59956.20 ,59956.20 ,59956.20 ,14480.00 
2008/1/7,59236.10 ,59236.10 ,59236.10 ,59236.10 ,346054.00 
2008/1/8,59833.73 ,59833.73 ,59833.73 ,59833.73 ,264124.00 
2008/1/9,61885.49 ,61885.49 ,61885.49 ,61885.49 ,267516.00 
2008/1/10,60865.57 ,60865.57 ,60865.57 ,60865.57 ,262624.00 
2008/1/11,62479.65 ,62479.65 ,62479.65 ,62479.65 ,243354.00 
2008/1/14,62350.14 ,62350.14 ,62350.14 ,62350.14 ,234596.00 
2008/1/15,61122.73 ,61122.73 ,61122.73 ,61122.73 ,269598.00 
2008/1/16,59480.72 ,59480.72 ,59480.72 ,59480.72 ,146256.00 
2008/1/17,60512.96 ,60512.96 ,60512.96 ,60512.96 ,315992.00 
2008/1/18,60139.78 ,60139.78 ,60139.78 ,60139.78 ,261552.00 
2008/1/21,60761.34 ,60761.34 ,60761.34 ,60761.34 ,232292.00 
2008/1/22,58710.90 ,58710.90 ,58710.90 ,58710.90 ,114960.00 
2008/1/23,59106.45 ,59106.45 ,59106.45 ,59106.45 ,356556.00 
2008/1/24,60085.60 ,60085.60 ,60085.60 ,60085.60 ,334848.00 
2008/1/25,60378.85 ,60378.85 ,60378.85 ,60378.85 ,246710.00 
2008/1/28,59198.69 ,59198.69 ,59198.69 ,59198.69 ,245434.00 
2008/1/29,60574.55 ,60574.55 ,60574.55 ,60574.55 ,245990.00 
2008/1/30,60593.89 ,60593.89 ,60593.89 ,60593.89 ,275724.00 
2008/1/31,61193.87 ,61193.87 ,61193.87 ,61193.87 ,197062.00 
2008/2/1,61322.77 ,61322.77 ,61322.77 ,61322.77 ,192910.00 
2008/2/4,62156.75 ,62156.75 ,62156.75 ,62156.75 ,116842.00 
2008/2/5,62547.32 ,62547.32 ,62547.32 ,62547.32 ,93286.00 
2008/2/13,63601.53 ,63601.53 ,63601.53 ,63601.53 ,167622.00 
2008/2/14,64235.97 ,64235.97 ,64235.97 ,64235.97 ,177170.00 
2008/2/15,64084.19 ,64084.19 ,64084.19 ,64084.19 ,131394.00 
2008/2/18,65351.74 ,65351.74 ,65351.74 ,65351.74 ,161048.00 
2008/2/19,65998.89 ,65998.89 ,65998.89 ,65998.89 ,221736.00 
2008/2/20,66053.84 ,66053.84 ,66053.84 ,66053.84 ,234266.00 
2008/2/21,67280.32 ,67280.32 ,67280.32 ,67280.32 ,196034.00 
2008/2/22,67919.27 ,67919.27 ,67919.27 ,67919.27 ,172334.00 
2008/2/25,69824.40 ,69824.40 ,69824.40 ,69824.40 ,191664.00 
