update_date,open,high,low,close,volume
2008/1/2,10551.19 ,10551.19 ,10551.19 ,10551.19 ,146540.00 
2008/1/3,10534.99 ,10534.99 ,10534.99 ,10534.99 ,170338.00 
2008/1/4,10454.84 ,10454.84 ,10454.84 ,10454.84 ,184558.00 
2008/1/7,10510.20 ,10510.20 ,10510.20 ,10510.20 ,143832.00 
2008/1/8,10426.97 ,10426.97 ,10426.97 ,10426.97 ,156778.00 
2008/1/9,10548.33 ,10548.33 ,10548.33 ,10548.33 ,140284.00 
2008/1/10,10501.95 ,10501.95 ,10501.95 ,10501.95 ,119468.00 
2008/1/11,10802.59 ,10802.59 ,10802.59 ,10802.59 ,229586.00 
2008/1/14,10949.13 ,10949.13 ,10949.13 ,10949.13 ,271146.00 
2008/1/15,10929.49 ,10929.49 ,10929.49 ,10929.49 ,220308.00 
2008/1/16,10910.39 ,10910.39 ,10910.39 ,10910.39 ,386720.00 
2008/1/17,11135.26 ,11135.26 ,11135.26 ,11135.26 ,347998.00 
2008/1/18,10747.56 ,10747.56 ,10747.56 ,10747.56 ,615458.00 
2008/1/21,10817.74 ,10817.74 ,10817.74 ,10817.74 ,444142.00 
2008/1/22,10372.03 ,10372.03 ,10372.03 ,10372.03 ,371830.00 
2008/1/23,10464.12 ,10464.12 ,10464.12 ,10464.12 ,388542.00 
2008/1/24,10366.50 ,10366.50 ,10366.50 ,10366.50 ,393042.00 
2008/1/25,10696.13 ,10696.13 ,10696.13 ,10696.13 ,334188.00 
2008/1/28,10584.01 ,10584.01 ,10584.01 ,10584.01 ,279700.00 
2008/1/29,10814.58 ,10814.58 ,10814.58 ,10814.58 ,307410.00 
2008/1/30,10833.80 ,10833.80 ,10833.80 ,10833.80 ,321364.00 
2008/1/31,10905.28 ,10905.28 ,10905.28 ,10905.28 ,282078.00 
2008/2/1,10950.93 ,10950.93 ,10950.93 ,10950.93 ,248028.00 
2008/2/4,11011.49 ,11011.49 ,11011.49 ,11011.49 ,175166.00 
2008/2/5,11396.15 ,11396.15 ,11396.15 ,11396.15 ,220088.00 
2008/2/13,11523.00 ,11523.00 ,11523.00 ,11523.00 ,259794.00 
2008/2/14,11746.37 ,11746.37 ,11746.37 ,11746.37 ,248448.00 
2008/2/15,11952.92 ,11952.92 ,11952.92 ,11952.92 ,409656.00 
2008/2/18,12291.80 ,12291.80 ,12291.80 ,12291.80 ,321722.00 
2008/2/19,12318.08 ,12318.08 ,12318.08 ,12318.08 ,429926.00 
2008/2/20,12254.20 ,12254.20 ,12254.20 ,12254.20 ,489712.00 
2008/2/21,12550.71 ,12550.71 ,12550.71 ,12550.71 ,342140.00 
2008/2/22,12550.05 ,12550.05 ,12550.05 ,12550.05 ,335044.00 
2008/2/25,12988.97 ,12988.97 ,12988.97 ,12988.97 ,195476.00 
2008/2/26,12868.05 ,12868.05 ,12868.05 ,12868.05 ,641898.00 
2008/2/27,13258.18 ,13258.18 ,13258.18 ,13258.18 ,620750.00 
2008/2/28,13300.23 ,13300.23 ,13300.23 ,13300.23 ,474030.00 
2008/2/29,13770.79 ,13770.79 ,13770.79 ,13770.79 ,232836.00 
2008/3/3,14212.14 ,14212.14 ,14212.14 ,14212.14 ,230178.00 
2008/3/4,13940.93 ,13940.93 ,13940.93 ,13940.93 ,736664.00 
2008/3/5,13579.98 ,13579.98 ,13579.98 ,13579.98 ,172184.00 
2008/3/6,13357.55 ,13357.55 ,13357.55 ,13357.55 ,891812.00 
2008/3/7,12869.49 ,12869.49 ,12869.49 ,12869.49 ,60086.00 
2008/3/10,12364.50 ,12364.50 ,12364.50 ,12364.50 ,4230.00 
2008/3/11,12288.59 ,12288.59 ,12288.59 ,12288.59 ,897612.00 
2008/3/12,11825.70 ,11825.70 ,11825.70 ,11825.70 ,548410.00 
2008/3/13,12258.55 ,12258.55 ,12258.55 ,12258.55 ,899240.00 
2008/3/14,12047.36 ,12047.36 ,12047.36 ,12047.36 ,722644.00 
2008/3/17,11619.64 ,11619.64 ,11619.64 ,11619.64 ,67364.00 
2008/3/18,11159.76 ,11159.76 ,11159.76 ,11159.76 ,1306.00 
2008/3/19,10767.27 ,10767.27 ,10767.27 ,10767.27 ,642558.00 
2008/3/20,10739.56 ,10739.56 ,10739.56 ,10739.56 ,169336.00 
2008/3/21,10668.48 ,10668.48 ,10668.48 ,10668.48 ,586570.00 
2008/3/24,11013.88 ,11013.88 ,11013.88 ,11013.88 ,521962.00 
2008/3/25,11087.58 ,11087.58 ,11087.58 ,11087.58 ,776338.00 
2008/3/26,11259.90 ,11259.90 ,11259.90 ,11259.90 ,608816.00 
2008/3/27,10952.76 ,10952.76 ,10952.76 ,10952.76 ,495202.00 
2008/3/28,10945.47 ,10945.47 ,10945.47 ,10945.47 ,640060.00 
2008/3/31,11024.82 ,11024.82 ,11024.82 ,11024.82 ,629844.00 
2008/4/1,10353.32 ,10353.32 ,10353.32 ,10353.32 ,4482.00 
2008/4/2,10427.69 ,10427.69 ,10427.69 ,10427.69 ,618028.00 
2008/4/3,10643.45 ,10643.45 ,10643.45 ,10643.45 ,377774.00 
2008/4/7,11021.82 ,11021.82 ,11021.82 ,11021.82 ,420700.00 
2008/4/8,10866.36 ,10866.36 ,10866.36 ,10866.36 ,389700.00 
2008/4/9,10902.94 ,10902.94 ,10902.94 ,10902.94 ,470848.00 
2008/4/10,11119.96 ,11119.96 ,11119.96 ,11119.96 ,319130.00 
2008/4/11,11143.60 ,11143.60 ,11143.60 ,11143.60 ,352648.00 
2008/4/14,11661.98 ,11661.98 ,11661.98 ,11661.98 ,520408.00 
2008/4/15,11887.11 ,11887.11 ,11887.11 ,11887.11 ,322012.00 
2008/4/16,11755.14 ,11755.14 ,11755.14 ,11755.14 ,601074.00 
2008/4/17,11726.37 ,11726.37 ,11726.37 ,11726.37 ,412318.00 
2008/4/18,11667.39 ,11667.39 ,11667.39 ,11667.39 ,442048.00 
2008/4/21,11182.66 ,11182.66 ,11182.66 ,11182.66 ,422072.00 
2008/4/22,11141.77 ,11141.77 ,11141.77 ,11141.77 ,373058.00 
2008/4/23,11571.81 ,11571.81 ,11571.81 ,11571.81 ,345346.00 
2008/4/24,11455.93 ,11455.93 ,11455.93 ,11455.93 ,298260.00 
2008/4/25,11195.86 ,11195.86 ,11195.86 ,11195.86 ,250906.00 
2008/4/28,11245.42 ,11245.42 ,11245.42 ,11245.42 ,267496.00 
2008/4/29,10828.77 ,10828.77 ,10828.77 ,10828.77 ,314884.00 
2008/4/30,10877.29 ,10877.29 ,10877.29 ,10877.29 ,326038.00 
2008/5/5,10821.70 ,10821.70 ,10821.70 ,10821.70 ,255766.00 
2008/5/6,10881.32 ,10881.32 ,10881.32 ,10881.32 ,237620.00 
2008/5/7,10742.38 ,10742.38 ,10742.38 ,10742.38 ,270092.00 
2008/5/8,10827.93 ,10827.93 ,10827.93 ,10827.93 ,338854.00 
2008/5/9,10869.08 ,10869.08 ,10869.08 ,10869.08 ,246016.00 
2008/5/12,11310.15 ,11310.15 ,11310.15 ,11310.15 ,57864.00 
2008/5/13,11328.84 ,11328.84 ,11328.84 ,11328.84 ,286510.00 
2008/5/14,11607.70 ,11607.70 ,11607.70 ,11607.70 ,262402.00 
2008/5/15,11293.54 ,11293.54 ,11293.54 ,11293.54 ,368736.00 
2008/5/16,11336.95 ,11336.95 ,11336.95 ,11336.95 ,363700.00 
2008/5/19,11214.58 ,11214.58 ,11214.58 ,11214.58 ,289260.00 
2008/5/20,11090.86 ,11090.86 ,11090.86 ,11090.86 ,215208.00 
2008/5/21,11039.88 ,11039.88 ,11039.88 ,11039.88 ,217196.00 
2008/5/22,11296.54 ,11296.54 ,11296.54 ,11296.54 ,287774.00 
2008/5/23,11135.36 ,11135.36 ,11135.36 ,11135.36 ,143204.00 
2008/5/26,11210.23 ,11210.23 ,11210.23 ,11210.23 ,208486.00 
2008/5/27,11598.45 ,11598.45 ,11598.45 ,11598.45 ,412752.00 
2008/5/28,11334.45 ,11334.45 ,11334.45 ,11334.45 ,227152.00 
2008/5/29,11270.38 ,11270.38 ,11270.38 ,11270.38 ,215488.00 
2008/5/30,10875.65 ,10875.65 ,10875.65 ,10875.65 ,255072.00 
2008/6/2,10946.15 ,10946.15 ,10946.15 ,10946.15 ,165638.00 
2008/6/3,11111.84 ,11111.84 ,11111.84 ,11111.84 ,162664.00 
2008/6/4,10985.60 ,10985.60 ,10985.60 ,10985.60 ,146780.00 
2008/6/5,11089.94 ,11089.94 ,11089.94 ,11089.94 ,115180.00 
2008/6/6,11356.98 ,11356.98 ,11356.98 ,11356.98 ,112580.00 
2008/6/10,11489.50 ,11489.50 ,11489.50 ,11489.50 ,98960.00 
2008/6/11,11664.48 ,11664.48 ,11664.48 ,11664.48 ,175248.00 
2008/6/12,11879.39 ,11879.39 ,11879.39 ,11879.39 ,182594.00 
2008/6/13,12293.09 ,12293.09 ,12293.09 ,12293.09 ,407022.00 
2008/6/16,12251.60 ,12251.60 ,12251.60 ,12251.60 ,273372.00 
2008/6/17,11907.91 ,11907.91 ,11907.91 ,11907.91 ,232044.00 
2008/6/18,11912.50 ,11912.50 ,11912.50 ,11912.50 ,208860.00 
2008/6/19,11862.97 ,11862.97 ,11862.97 ,11862.97 ,196766.00 
2008/6/20,11595.19 ,11595.19 ,11595.19 ,11595.19 ,216090.00 
2008/6/23,11512.51 ,11512.51 ,11512.51 ,11512.51 ,183004.00 
2008/6/24,11453.51 ,11453.51 ,11453.51 ,11453.51 ,148728.00 
2008/6/25,11552.32 ,11552.32 ,11552.32 ,11552.32 ,125950.00 
2008/6/26,11651.12 ,11651.12 ,11651.12 ,11651.12 ,163554.00 
2008/6/27,11823.77 ,11823.77 ,11823.77 ,11823.77 ,137272.00 
2008/6/30,11927.88 ,11927.88 ,11927.88 ,11927.88 ,166984.00 
2008/7/1,12126.27 ,12126.27 ,12126.27 ,12126.27 ,201054.00 
2008/7/2,12123.79 ,12123.79 ,12123.79 ,12123.79 ,199068.00 
2008/7/3,11659.21 ,11659.21 ,11659.21 ,11659.21 ,295840.00 
2008/7/4,11730.69 ,11730.69 ,11730.69 ,11730.69 ,207746.00 
2008/7/7,11628.81 ,11628.81 ,11628.81 ,11628.81 ,110282.00 
2008/7/8,11495.67 ,11495.67 ,11495.67 ,11495.67 ,125100.00 
2008/7/9,11591.03 ,11591.03 ,11591.03 ,11591.03 ,103002.00 
2008/7/10,11492.47 ,11492.47 ,11492.47 ,11492.47 ,112616.00 
2008/7/11,11727.41 ,11727.41 ,11727.41 ,11727.41 ,128324.00 
2008/7/14,11448.17 ,11448.17 ,11448.17 ,11448.17 ,136112.00 
2008/7/15,11487.17 ,11487.17 ,11487.17 ,11487.17 ,151900.00 
2008/7/16,11428.02 ,11428.02 ,11428.02 ,11428.02 ,154020.00 
2008/7/17,11483.26 ,11483.26 ,11483.26 ,11483.26 ,90640.00 
2008/7/18,11154.49 ,11154.49 ,11154.49 ,11154.49 ,167464.00 
2008/7/21,10674.77 ,10674.77 ,10674.77 ,10674.77 ,138886.00 
2008/7/22,10708.58 ,10708.58 ,10708.58 ,10708.58 ,200108.00 
2008/7/23,10262.09 ,10262.09 ,10262.09 ,10262.09 ,328666.00 
