Wind资讯,ZN1606.SHF,ZN1606.SHF
2016-01-25,12810.00 ,10984.00 
2016-01-26,12835.00 ,11284.00 
2016-01-27,13105.00 ,11598.00 
2016-01-28,13090.00 ,11370.00 
2016-01-29,13055.00 ,12218.00 
2016-02-01,13205.00 ,12160.00 
2016-02-02,13340.00 ,13568.00 
2016-02-03,13465.00 ,13726.00 
2016-02-04,13830.00 ,15082.00 
2016-02-05,13870.00 ,15404.00 
2016-02-15,13895.00 ,16564.00 
2016-02-16,13770.00 ,17162.00 
2016-02-17,13655.00 ,17408.00 
2016-02-18,13655.00 ,17896.00 
2016-02-19,13865.00 ,23552.00 
2016-02-22,14190.00 ,30794.00 
2016-02-23,14220.00 ,37638.00 
2016-02-24,14060.00 ,37546.00 
2016-02-25,14260.00 ,43478.00 
2016-02-26,14070.00 ,46266.00 
2016-02-29,14190.00 ,52152.00 
2016-03-01,14165.00 ,52774.00 
2016-03-02,14335.00 ,57410.00 
2016-03-03,14435.00 ,63162.00 
2016-03-04,14555.00 ,67844.00 
2016-03-07,14575.00 ,74780.00 
2016-03-08,14395.00 ,75658.00 
2016-03-09,14100.00 ,75242.00 
2016-03-10,14190.00 ,79802.00 
2016-03-11,14115.00 ,81210.00 
2016-03-14,14250.00 ,86276.00 
2016-03-15,14150.00 ,85858.00 
2016-03-16,13965.00 ,91140.00 
2016-03-17,14110.00 ,102908.00 
2016-03-18,14435.00 ,105486.00 
2016-03-21,14465.00 ,107980.00 
2016-03-22,14525.00 ,118094.00 
2016-03-23,14470.00 ,112076.00 
2016-03-24,14300.00 ,118704.00 
2016-03-25,14205.00 ,117632.00 
2016-03-28,14325.00 ,122954.00 
2016-03-29,14270.00 ,127008.00 
2016-03-30,14175.00 ,130210.00 
2016-03-31,14170.00 ,133454.00 
2016-04-01,14345.00 ,155220.00 
2016-04-05,14475.00 ,165660.00 
2016-04-06,14330.00 ,166608.00 
2016-04-07,14240.00 ,158466.00 
2016-04-08,13980.00 ,175514.00 
2016-04-11,14095.00 ,178472.00 
2016-04-12,14075.00 ,186600.00 
2016-04-13,14600.00 ,211782.00 
2016-04-14,14980.00 ,207338.00 
2016-04-15,14895.00 ,209612.00 
2016-04-18,15065.00 ,222694.00 
2016-04-19,15110.00 ,220084.00 
2016-04-20,15160.00 ,210134.00 
2016-04-21,15215.00 ,211608.00 
2016-04-22,15045.00 ,178030.00 
2016-04-25,15165.00 ,163432.00 
2016-04-26,14970.00 ,146982.00 
2016-04-27,14935.00 ,135750.00 
2016-04-28,14870.00 ,123066.00 
2016-04-29,15135.00 ,116350.00 
2016-05-03,15215.00 ,108558.00 
2016-05-04,15025.00 ,95374.00 
2016-05-05,14930.00 ,88478.00 
2016-05-06,14785.00 ,80072.00 
2016-05-09,14825.00 ,72536.00 
2016-05-10,14625.00 ,64008.00 
2016-05-11,14765.00 ,62726.00 
2016-05-12,15065.00 ,59906.00 
2016-05-13,14935.00 ,57656.00 
2016-05-16,15040.00 ,56502.00 
2016-05-17,15085.00 ,55104.00 
2016-05-18,15055.00 ,53316.00 
2016-05-19,14970.00 ,50700.00 
2016-05-20,14885.00 ,52030.00 
2016-05-23,14880.00 ,49350.00 
2016-05-24,14625.00 ,47752.00 
2016-05-25,14545.00 ,44434.00 
2016-05-26,14680.00 ,42298.00 
2016-05-27,14900.00 ,41228.00 
2016-05-30,14975.00 ,39776.00 
2016-05-31,15000.00 ,37944.00 
2016-06-01,14990.00 ,36740.00 
2016-06-02,15410.00 ,36600.00 
2016-06-03,15400.00 ,36960.00 
2016-06-06,15660.00 ,36830.00 
2016-06-07,15610.00 ,36840.00 
2016-06-08,15470.00 ,36560.00 
2016-06-13,15735.00 ,35710.00 
2016-06-14,15700.00 ,35290.00 
2016-06-15,15550.00 ,35230.00 
,,
,,
,,
