update_date,open,high,low,close
2009-03-31,2436.77800 ,2507.89900 ,2423.57100 ,2507.78900 
2009-04-01,2519.88600 ,2566.53600 ,2519.88600 ,2548.22200 
2009-04-02,2558.76800 ,2599.25200 ,2558.26400 ,2576.40000 
2009-04-03,2597.91600 ,2612.37000 ,2555.61500 ,2570.50300 
2009-04-07,2570.62500 ,2597.06200 ,2543.64600 ,2576.95000 
2009-04-08,2563.72200 ,2573.09300 ,2479.34800 ,2479.34800 
2009-04-09,2477.41900 ,2517.74100 ,2457.42300 ,2517.66900 
2009-04-10,2540.10800 ,2595.59800 ,2530.62200 ,2595.53000 
2009-04-13,2621.97900 ,2668.28200 ,2619.37200 ,2656.51800 
2009-04-14,2651.19700 ,2682.90800 ,2637.38300 ,2676.87200 
2009-04-15,2662.72800 ,2690.64200 ,2627.80800 ,2686.99000 
2009-04-16,2690.51500 ,2706.62500 ,2643.31600 ,2687.10600 
2009-04-17,2675.66800 ,2693.29100 ,2628.62500 ,2650.69100 
2009-04-20,2643.72600 ,2708.45200 ,2640.98900 ,2707.66700 
2009-04-21,2670.27700 ,2697.71900 ,2634.52900 ,2675.44200 
2009-04-22,2687.85700 ,2713.30500 ,2563.36100 ,2576.28100 
2009-04-23,2555.52700 ,2604.16200 ,2543.90700 ,2593.56400 
2009-04-24,2605.70300 ,2609.87400 ,2570.37900 ,2572.88800 
2009-04-27,2566.92000 ,2576.51900 ,2499.44200 ,2513.29200 
2009-04-28,2490.52600 ,2531.54400 ,2485.80200 ,2518.53100 
2009-04-29,2518.85400 ,2615.81000 ,2514.14100 ,2605.37000 
2009-04-30,2616.48500 ,2640.01700 ,2604.45200 ,2622.92600 
2009-05-04,2635.12900 ,2715.18900 ,2632.30300 ,2714.30100 
2009-05-05,2733.10700 ,2751.25200 ,2713.23400 ,2727.01400 
2009-05-06,2721.81700 ,2771.20600 ,2713.53900 ,2764.97900 
2009-05-07,2783.57700 ,2797.47400 ,2731.79900 ,2767.07600 
2009-05-08,2751.49900 ,2800.22300 ,2733.33200 ,2789.21900 
2009-05-11,2808.13900 ,2839.60900 ,2725.26700 ,2725.31600 
2009-05-12,2702.74200 ,2788.61200 ,2699.95400 ,2788.56200 
2009-05-13,2792.42000 ,2822.71100 ,2775.57200 ,2814.00500 
2009-05-14,2781.04800 ,2804.47700 ,2757.54500 ,2792.59700 
2009-05-15,2800.57100 ,2815.45600 ,2773.32200 ,2796.11600 
2009-05-18,2782.58500 ,2813.75700 ,2740.92000 ,2810.57300 
2009-05-19,2836.33700 ,2849.62900 ,2821.95100 ,2840.08400 
2009-05-20,2843.54500 ,2849.63500 ,2812.59900 ,2812.86500 
2009-05-21,2795.82800 ,2808.28700 ,2735.76700 ,2750.01000 
2009-05-22,2733.01700 ,2762.74100 ,2719.12100 ,2740.67700 
2009-05-25,2684.21300 ,2761.38700 ,2675.28500 ,2752.71600 
2009-05-26,2757.31000 ,2762.80900 ,2718.55500 ,2719.76400 
2009-05-27,2734.41800 ,2768.56800 ,2715.82300 ,2759.71200 
2009-06-01,2798.92700 ,2864.47100 ,2798.92700 ,2858.34200 
2009-06-02,2878.52800 ,2892.78100 ,2855.05900 ,2865.09900 
2009-06-03,2865.73200 ,2939.38700 ,2864.70900 ,2939.38700 
2009-06-04,2924.26700 ,2961.04000 ,2899.66800 ,2953.75100 
2009-06-05,2966.06500 ,2975.17500 ,2937.18000 ,2939.30600 
2009-06-08,2937.63500 ,2978.23300 ,2912.48700 ,2948.47800 
2009-06-09,2948.94900 ,2960.90200 ,2892.71800 ,2960.55600 
2009-06-10,2972.42300 ,2995.69900 ,2966.58500 ,2989.59500 
2009-06-11,2982.96900 ,3000.85700 ,2951.27300 ,2961.62900 
2009-06-12,2955.56900 ,2976.86400 ,2883.31800 ,2906.28600 
2009-06-15,2911.42300 ,2967.09900 ,2898.06700 ,2966.19200 
2009-06-16,2936.50800 ,2979.41300 ,2929.04100 ,2961.22000 
2009-06-17,2957.57600 ,3017.40900 ,2930.49400 ,3010.58800 
2009-06-18,3014.43700 ,3061.74700 ,3014.43700 ,3057.42800 
2009-06-19,3061.90300 ,3086.72000 ,3047.27000 ,3080.00100 
2009-06-22,3106.38700 ,3116.15500 ,3072.53400 ,3082.56300 
2009-06-23,3036.40400 ,3128.52700 ,3028.45400 ,3083.89500 
2009-06-24,3079.49500 ,3121.20700 ,3068.24200 ,3120.73000 
2009-06-25,3125.66200 ,3141.16600 ,3103.87100 ,3117.92100 
2009-06-26,3126.22800 ,3137.08200 ,3109.31600 ,3128.42100 
2009-06-29,3132.11300 ,3182.41500 ,3122.16400 ,3179.97200 
2009-06-30,3191.64100 ,3195.71600 ,3159.62600 ,3166.47400 
2009-07-01,3153.53700 ,3238.79200 ,3150.65400 ,3237.90300 
2009-07-02,3248.20400 ,3285.09300 ,3247.57300 ,3282.35900 
2009-07-03,3254.93000 ,3327.66900 ,3249.11000 ,3327.13500 
2009-07-06,3333.09600 ,3378.05500 ,3333.09600 ,3374.75300 
2009-07-07,3368.33000 ,3393.22400 ,3327.35400 ,3340.49300 
2009-07-08,3306.42800 ,3368.06600 ,3261.32000 ,3352.26900 
2009-07-09,3348.22100 ,3396.48300 ,3334.68000 ,3396.30400 
2009-07-10,3398.91100 ,3428.02900 ,3375.96500 ,3398.31000 
2009-07-13,3382.57400 ,3403.74000 ,3358.51800 ,3361.01100 
2009-07-14,3375.87300 ,3454.75300 ,3375.87300 ,3454.75300 
2009-07-15,3467.13200 ,3497.50800 ,3467.13200 ,3493.30500 
2009-07-16,3516.77800 ,3543.01900 ,3489.56200 ,3501.24000 
2009-07-17,3499.51000 ,3527.46500 ,3482.87100 ,3519.80900 
2009-07-20,3532.51900 ,3594.87200 ,3515.53400 ,3591.12300 
2009-07-21,3603.40200 ,3610.32600 ,3533.16200 ,3539.83200 
2009-07-22,3532.63200 ,3607.37100 ,3532.38400 ,3606.92400 
2009-07-23,3613.59800 ,3653.83700 ,3596.36400 ,3651.96900 
2009-07-24,3672.20600 ,3687.49300 ,3591.88000 ,3667.55600 
2009-07-27,3680.15000 ,3744.24200 ,3669.50800 ,3743.62600 
2009-07-28,3745.54900 ,3756.78200 ,3705.04500 ,3755.81800 
2009-07-29,3741.78400 ,3765.59000 ,3453.64100 ,3558.50800 
2009-07-30,3587.04700 ,3656.92200 ,3511.29100 ,3634.81800 
2009-07-31,3670.19100 ,3735.80400 ,3635.54800 ,3734.62200 
2009-08-03,3754.21800 ,3789.93500 ,3716.57300 ,3787.03300 
2009-08-04,3803.06100 ,3803.06100 ,3712.43100 ,3786.61500 
2009-08-05,3781.40100 ,3789.12700 ,3691.97600 ,3740.93600 
2009-08-06,3707.90700 ,3739.57800 ,3602.57500 ,3663.12000 
2009-08-07,3655.46200 ,3686.54300 ,3539.69700 ,3555.09500 
2009-08-10,3589.71600 ,3613.45700 ,3485.36400 ,3544.53900 
2009-08-11,3558.64500 ,3569.15000 ,3509.71700 ,3556.37500 
2009-08-12,3546.50000 ,3546.50000 ,3390.36100 ,3397.40000 
2009-08-13,3398.88900 ,3448.86200 ,3338.84800 ,3440.82000 
2009-08-14,3437.95100 ,3454.94500 ,3334.72900 ,3344.46200 
2009-08-17,3283.43600 ,3319.80400 ,3137.47700 ,3140.27100 
2009-08-18,3110.70800 ,3186.81500 ,3083.20300 ,3171.98600 
2009-08-19,3178.28100 ,3183.00700 ,2982.22200 ,3014.56800 
2009-08-20,3021.25100 ,3146.56800 ,3021.25100 ,3144.39000 
2009-08-21,3135.37300 ,3221.16600 ,3113.70400 ,3203.62400 
2009-08-24,3222.39700 ,3241.52400 ,3178.85600 ,3229.60000 
2009-08-25,3210.85100 ,3210.85100 ,3019.11900 ,3109.83000 
2009-08-26,3082.68000 ,3203.78600 ,3065.46300 ,3172.38600 
2009-08-27,3149.56600 ,3212.27000 ,3116.89400 ,3156.30100 
2009-08-28,3152.03700 ,3168.19100 ,3030.73100 ,3046.78100 
2009-08-31,3003.54300 ,3003.54300 ,2825.76700 ,2830.27100 
2009-09-01,2804.58400 ,2901.27700 ,2795.48600 ,2843.70000 
2009-09-02,2824.64100 ,2904.78600 ,2813.61800 ,2890.92600 
2009-09-03,2898.44900 ,3059.98700 ,2892.64900 ,3051.96400 
2009-09-04,3055.34700 ,3099.38500 ,3038.99000 ,3077.14200 
2009-09-07,3097.78900 ,3153.22700 ,3078.12600 ,3104.20800 
2009-09-08,3084.19900 ,3170.96700 ,3047.30000 ,3170.96700 
2009-09-09,3188.31100 ,3207.38800 ,3143.73900 ,3194.90900 
2009-09-10,3179.18700 ,3204.12400 ,3150.17200 ,3162.91400 
2009-09-11,3152.81500 ,3253.45200 ,3152.68900 ,3238.13300 
2009-09-14,3248.34800 ,3298.90500 ,3240.53400 ,3293.39400 
2009-09-15,3298.81000 ,3325.74300 ,3264.94900 ,3302.64200 
2009-09-16,3290.38700 ,3296.94000 ,3212.44500 ,3258.23600 
2009-09-17,3274.58200 ,3329.11600 ,3274.58200 ,3320.09600 
2009-09-18,3325.06100 ,3330.43200 ,3170.96200 ,3199.68900 
2009-09-21,3163.51200 ,3210.64300 ,3090.60700 ,3208.60400 
2009-09-22,3196.00900 ,3237.21700 ,3131.01600 ,3131.02600 
2009-09-23,3130.14200 ,3159.17300 ,3041.41500 ,3060.06900 
2009-09-24,3041.82000 ,3122.05500 ,2989.23600 ,3080.92600 
2009-09-25,3057.10600 ,3090.06900 ,3028.40700 ,3058.52800 
2009-09-28,3066.36800 ,3088.08100 ,2959.74400 ,2972.64300 
2009-09-29,2975.53100 ,2998.55000 ,2923.92600 ,2972.28600 
2009-09-30,2992.98000 ,3033.73800 ,2988.29200 ,3004.80500 
2009-10-09,3078.75300 ,3164.03100 ,3071.27000 ,3163.70800 
2009-10-12,3181.58100 ,3193.59000 ,3151.25600 ,3151.63200 
2009-10-13,3144.02200 ,3199.92100 ,3140.49800 ,3198.51700 
2009-10-14,3209.06500 ,3276.55300 ,3204.31400 ,3227.39900 
2009-10-15,3258.54600 ,3287.62800 ,3227.08800 ,3239.64300 
2009-10-16,3250.10200 ,3268.42500 ,3188.43400 ,3241.70900 
2009-10-19,3238.84800 ,3330.78900 ,3231.80700 ,3329.15800 
2009-10-20,3355.35800 ,3379.63000 ,3343.01800 ,3377.57400 
2009-10-21,3375.02700 ,3414.65700 ,3358.55000 ,3369.28500 
2009-10-22,3364.14500 ,3381.14500 ,3341.41500 ,3347.32000 
2009-10-23,3354.98400 ,3436.39100 ,3354.98400 ,3413.25200 
2009-10-26,3421.69600 ,3432.89500 ,3385.44000 ,3414.23900 
2009-10-27,3384.29400 ,3392.10200 ,3314.32300 ,3314.72200 
2009-10-28,3303.77300 ,3337.16700 ,3258.27400 ,3329.32700 
2009-10-29,3265.18600 ,3291.18000 ,3239.00500 ,3247.05100 
2009-10-30,3305.37600 ,3329.54000 ,3276.31800 ,3280.37200 
2009-11-02,3205.83500 ,3394.72400 ,3198.30900 ,3392.80300 
2009-11-03,3402.52800 ,3447.48100 ,3397.25500 ,3435.42500 
2009-11-04,3443.51700 ,3476.34000 ,3415.21600 ,3453.88800 
2009-11-05,3458.86500 ,3471.83000 ,3432.26000 ,3464.31800 
2009-11-06,3491.07500 ,3506.02700 ,3474.36400 ,3483.02100 
2009-11-09,3487.10700 ,3495.88700 ,3452.61400 ,3495.78800 
2009-11-10,3520.39500 ,3532.18600 ,3501.49900 ,3503.77600 
2009-11-11,3500.58600 ,3514.82900 ,3468.85900 ,3495.67400 
2009-11-12,3506.95200 ,3529.06100 ,3487.68000 ,3499.99200 
2009-11-13,3489.53800 ,3518.89400 ,3445.36000 ,3518.72200 
2009-11-16,3541.05300 ,3625.88700 ,3541.05300 ,3625.79800 
2009-11-17,3644.96200 ,3649.42200 ,3619.98600 ,3628.35400 
2009-11-18,3633.85100 ,3652.80900 ,3612.79400 ,3630.22900 
2009-11-19,3638.07300 ,3653.89900 ,3604.61200 ,3642.43700 
2009-11-20,3630.57600 ,3658.21400 ,3597.30600 ,3631.01300 
2009-11-23,3636.52900 ,3666.27000 ,3628.19500 ,3665.50900 
2009-11-24,3680.74600 ,3698.12900 ,3538.85800 ,3548.08000 
2009-11-25,3541.51200 ,3630.30100 ,3508.05700 ,3629.62900 
2009-11-26,3635.79000 ,3646.60700 ,3472.94800 ,3485.77300 
2009-11-27,3440.34300 ,3480.93100 ,3367.29300 ,3382.51000 
2009-11-30,3415.07700 ,3511.76500 ,3415.07700 ,3511.66900 
2009-12-01,3507.55900 ,3566.78000 ,3485.52400 ,3560.83100 
2009-12-02,3578.86900 ,3607.56100 ,3570.28700 ,3597.32900 
2009-12-03,3596.95200 ,3603.12200 ,3551.48200 ,3590.87600 
2009-12-04,3581.62700 ,3646.26300 ,3530.05800 ,3643.49100 
2009-12-07,3644.62500 ,3672.79800 ,3633.44500 ,3668.83200 
2009-12-08,3670.80700 ,3671.04200 ,3590.94100 ,3624.01900 
2009-12-09,3579.28200 ,3603.69600 ,3543.42400 ,3554.47800 
2009-12-10,3579.82600 ,3601.28900 ,3544.90100 ,3577.23700 
2009-12-11,3589.40800 ,3614.95200 ,3568.50600 ,3575.02000 
2009-12-14,3572.53100 ,3623.27300 ,3495.63900 ,3612.75300 
2009-12-15,3594.51000 ,3620.32200 ,3578.28300 ,3583.34100 
2009-12-16,3568.28000 ,3610.68500 ,3550.66700 ,3560.72300 
2009-12-17,3571.05200 ,3582.43900 ,3475.84400 ,3480.15300 
2009-12-18,3450.04500 ,3453.34800 ,3385.67500 ,3391.73500 
2009-12-21,3386.32600 ,3404.64200 ,3354.65200 ,3396.62200 
2009-12-22,3402.22800 ,3404.75400 ,3296.76500 ,3305.54300 
2009-12-23,3303.72900 ,3342.98800 ,3296.29200 ,3336.48000 
2009-12-24,3346.76300 ,3445.70400 ,3339.29800 ,3438.81700 
2009-12-25,3434.32600 ,3441.95600 ,3410.66700 ,3424.78300 
2009-12-28,3432.82000 ,3489.57400 ,3432.82000 ,3478.43300 
2009-12-29,3481.90300 ,3501.24700 ,3451.17700 ,3500.73700 
2009-12-30,3503.81600 ,3561.43600 ,3498.37700 ,3558.85700 
2009-12-31,3561.36700 ,3579.51800 ,3542.38000 ,3575.68400 
2010-01-04,3592.46800 ,3597.74800 ,3535.22900 ,3535.22900 
2010-01-05,3545.18600 ,3577.52600 ,3497.66100 ,3564.03800 
2010-01-06,3558.70000 ,3588.83200 ,3541.17300 ,3541.72700 
2010-01-07,3543.16000 ,3558.55600 ,3452.76900 ,3471.45600 
2010-01-08,3456.90800 ,3482.08300 ,3426.69800 ,3480.13000 
2010-01-11,3593.10600 ,3594.52800 ,3465.31700 ,3482.05200 
2010-01-12,3477.84200 ,3535.40700 ,3437.66100 ,3534.91600 
2010-01-13,3448.29100 ,3490.11200 ,3415.69300 ,3421.14400 
2010-01-14,3433.47200 ,3470.32300 ,3411.81200 ,3469.05100 
2010-01-15,3472.52400 ,3500.07200 ,3448.66100 ,3482.73800 
2010-01-18,3471.77700 ,3501.26000 ,3458.04200 ,3500.68400 
2010-01-19,3506.80600 ,3528.39000 ,3497.09400 ,3507.48200 
2010-01-20,3512.24600 ,3515.44900 ,3387.81800 ,3394.43400 
2010-01-21,3397.04300 ,3425.18000 ,3364.72300 ,3408.57400 
2010-01-22,3364.45200 ,3390.79600 ,3293.19400 ,3366.19700 
2010-01-25,3340.01300 ,3372.42600 ,3326.26600 ,3328.01400 
2010-01-26,3328.11300 ,3341.19800 ,3222.14000 ,3242.79700 
2010-01-27,3243.03800 ,3255.11600 ,3183.36500 ,3198.56600 
2010-01-28,3195.28900 ,3220.30600 ,3168.46300 ,3206.57000 
2010-01-29,3190.31500 ,3249.45500 ,3176.91600 ,3204.15500 
2010-02-01,3198.23000 ,3198.31100 ,3116.43900 ,3152.70700 
2010-02-02,3170.77800 ,3211.94100 ,3143.08500 ,3146.18900 
2010-02-03,3160.71200 ,3231.10200 ,3094.56800 ,3230.71500 
2010-02-04,3206.43100 ,3242.51900 ,3190.43700 ,3218.80200 
2010-02-05,3147.72100 ,3177.42000 ,3129.92100 ,3153.08700 
2010-02-08,3152.25300 ,3172.30600 ,3133.80800 ,3150.98800 
2010-02-09,3147.76100 ,3178.94700 ,3144.47800 ,3169.19000 
2010-02-10,3195.14200 ,3214.45600 ,3182.83400 ,3214.13000 
2010-02-11,3216.68800 ,3238.34900 ,3207.16500 ,3220.39800 
2010-02-12,3232.87900 ,3253.19600 ,3228.73800 ,3251.27800 
2010-02-22,3248.94700 ,3261.94900 ,3232.78400 ,3233.34500 
2010-02-23,3225.39300 ,3225.39300 ,3152.93400 ,3198.63400 
2010-02-24,3177.08200 ,3244.81600 ,3165.13300 ,3244.48300 
2010-02-25,3252.15300 ,3294.14400 ,3249.32900 ,3292.12800 
2010-02-26,3286.09500 ,3301.14900 ,3273.69300 ,3281.66600 
2010-03-01,3290.00700 ,3330.37800 ,3287.55600 ,3324.42300 
2010-03-02,3327.10300 ,3339.89400 ,3299.68500 ,3311.23600 
2010-03-03,3313.02300 ,3335.65400 ,3293.91600 ,3335.08100 
2010-03-04,3338.67400 ,3345.90900 ,3244.97800 ,3250.57300 
2010-03-05,3253.16400 ,3276.40300 ,3239.67700 ,3259.76400 
2010-03-08,3268.39700 ,3293.93000 ,3258.03400 ,3286.17800 
2010-03-09,3285.62000 ,3322.50600 ,3255.98200 ,3305.86300 
2010-03-10,3304.03600 ,3321.08100 ,3267.76100 ,3279.69400 
2010-03-11,3282.19900 ,3303.48800 ,3251.70400 ,3276.70500 
2010-03-12,3277.30900 ,3284.26300 ,3232.11700 ,3233.12600 
2010-03-15,3231.21600 ,3234.82100 ,3171.80300 ,3183.18300 
2010-03-16,3183.77500 ,3204.28900 ,3169.09800 ,3203.97100 
2010-03-17,3214.21600 ,3273.99800 ,3207.27100 ,3273.91600 
2010-03-18,3277.88300 ,3295.36800 ,3256.59300 ,3267.55500 
2010-03-19,3270.97800 ,3296.41100 ,3251.13600 ,3293.87100 
2010-03-22,3297.82400 ,3313.92200 ,3288.50600 ,3302.62800 
2010-03-23,3305.55400 ,3309.12000 ,3272.92100 ,3275.57300 
2010-03-24,3282.05200 ,3298.54300 ,3271.03300 ,3276.66900 
2010-03-25,3270.39000 ,3270.39000 ,3222.82100 ,3229.12800 
2010-03-26,3226.80000 ,3285.38800 ,3220.59400 ,3275.00200 
2010-03-29,3295.76300 ,3363.60500 ,3293.67100 ,3358.54000 
2010-03-30,3361.35300 ,3372.26500 ,3350.31300 ,3366.70800 
2010-03-31,3369.19300 ,3369.90100 ,3338.74500 ,3345.60700 
2010-04-01,3349.88400 ,3392.48100 ,3349.88400 ,3391.93500 
2010-04-02,3400.13900 ,3412.20000 ,3391.80600 ,3407.34600 
2010-04-06,3422.84900 ,3436.29000 ,3386.88800 ,3405.14500 
2010-04-07,3403.08800 ,3404.58200 ,3369.01700 ,3386.94900 
2010-04-08,3381.30600 ,3381.30600 ,3336.15600 ,3346.74400 
2010-04-09,3348.77300 ,3379.39800 ,3342.47100 ,3379.17000 
2010-04-12,3388.35500 ,3393.55700 ,3330.30000 ,3351.47800 
2010-04-13,3350.72600 ,3401.70700 ,3324.04800 ,3391.71600 
2010-04-14,3394.63500 ,3404.51600 ,3377.43700 ,3403.70700 
2010-04-15,3407.02500 ,3412.93700 ,3365.88100 ,3394.57400 
2010-04-16,3388.28600 ,3388.28600 ,3348.78100 ,3356.33200 
2010-04-19,3313.49900 ,3313.49900 ,3175.44100 ,3176.42300 
2010-04-20,3176.41400 ,3196.64600 ,3130.96000 ,3173.37400 
2010-04-21,3178.87700 ,3237.53700 ,3164.76500 ,3236.67900 
2010-04-22,3222.68000 ,3231.98500 ,3177.72600 ,3201.54100 
2010-04-23,3198.78400 ,3224.73900 ,3172.57800 ,3190.00300 
2010-04-26,3195.45700 ,3207.71500 ,3168.37400 ,3171.99700 
2010-04-27,3163.10100 ,3163.10100 ,3060.85400 ,3108.40900 
2010-04-28,3080.32400 ,3122.11500 ,3062.08500 ,3097.35300 
2010-04-29,3114.94100 ,3130.69600 ,3059.79600 ,3060.06400 
2010-04-30,3060.12000 ,3068.12700 ,3014.06900 ,3067.36500 
2010-05-04,3005.48700 ,3056.08200 ,2994.92100 ,3019.44900 
