update_date,open,high,low,close,amt,volume,position_all
2015/7/9,332.84,372.18,330.48,362.19,0,4581500,1131646
2015/7/10,364.71,370.28,358.56,359.77,0,3921300,1239332
2015/7/13,362.09,366.76,353.7,358.09,0,3032900,1294318
2015/7/14,360.72,368.56,358.76,362.42,0,2490900,1215002
2015/7/15,363.25,367.04,357.99,361.56,0,2171100,1244882
2015/7/16,360.51,363.1,353.92,358.61,0,2713500,1214766
2015/7/17,357.56,361.54,355.27,360.07,0,1661000,1186392
2015/7/20,357.59,372.31,357.59,372.05,0,2706200,1307296
2015/7/21,373.16,379.74,369.86,371.91,0,2613400,1305476
2015/7/22,371.54,373.99,358.82,360.62,0,2770600,1334808
2015/7/23,360.32,367.23,357.56,363.64,0,2134800,1315926
2015/7/24,363.52,365.78,357.82,360.3,0,2522100,1409084
2015/7/27,360.93,370.34,360.93,365.7,0,3187700,1439154
2015/7/28,365.16,377.06,359.34,371.44,0,3929600,1435740
2015/7/29,372.28,380.63,372.28,380.21,0,3411800,1564192
2015/7/30,383.62,384.36,372.33,374.08,0,3316700,1428242
2015/7/31,373.11,380.94,371.26,377.94,0,2922000,1477984
2015/8/3,378.29,387.83,375.46,375.86,0,4750600,1569914
2015/8/4,375.89,381.12,373.76,380.07,0,3040000,1508420
2015/8/5,381.85,389.84,381.74,389.34,0,3960000,1702448
2015/8/6,390.32,390.32,384.36,385.01,0,2748100,1700290
2015/8/7,384.44,386.1,376.76,381.92,0,2769200,1695844
2015/8/10,380.66,381.54,375.9,379.46,0,2045000,1674404
2015/8/11,379.97,390.21,379.23,380.93,0,3387800,1824354
2015/8/12,379.37,385.67,377.48,384.88,0,2914900,1808678
2015/8/13,386.01,395.24,386.01,394.22,0,3876600,1924928
2015/8/14,394.43,394.79,388.85,390.99,0,2183200,1896764
2015/8/17,391.28,391.28,386.14,386.7,0,2498500,1922678
2015/8/18,386.17,392.35,386.16,389.66,0,2221600,1876172
2015/8/19,388.52,390.11,375.66,381.5,0,3518700,1884956
2015/8/20,381,383.62,376.2,380.09,0,2554300,1871296
2015/8/21,381.13,383.84,378.4,382.38,0,1942000,1846652
2015/8/24,382.25,382.25,364.6,364.68,0,2832000,1759298
2015/8/25,361.29,368.08,358.37,362.52,0,3593600,1755808
2015/8/26,369.81,375.99,362.66,363.13,0,2500100,1765212
2015/8/27,362.98,372.34,361.08,372.19,0,2105600,1693178
2015/8/28,372.71,381.09,370.82,380.88,0,1644900,1734156
2015/8/31,383.34,391.76,379.85,387.23,0,3069000,1783710
2015/9/1,385.9,392.81,382.15,386.21,0,3023800,1898168
2015/9/2,385.67,390.26,383.77,388.67,0,1843300,1828596
2015/9/7,390.03,390.54,379.74,381.21,0,1853400,1817068
2015/9/8,382.46,386.11,375.71,385.67,0,2517300,1864498
2015/9/9,388.03,399.19,385.65,395.31,0,4935000,1973118
2015/9/10,394.43,410.24,392.52,406.67,0,5088000,1997822
2015/9/11,405.66,413.79,401.74,403.6,0,4240500,1886948
2015/9/14,402.97,407.11,397.23,397.66,0,2994700,1937412
2015/9/15,396.73,400.11,388.29,389.22,0,2910300,1976782
2015/9/16,389.73,395.93,387.75,393.63,0,3546700,1966468
2015/9/17,393.69,395.47,388.44,390.02,0,3476400,1983326
2015/9/18,390.5,391.58,383.68,384.53,0,2497500,1968456
2015/9/21,383.66,390.13,383.66,386.81,0,2428000,1994836
2015/9/22,386.89,388.35,376.93,379.64,0,2887500,2068574
2015/9/23,378.15,379.65,367.74,374.14,0,3836700,2083734
2015/9/24,373.79,375.86,370.92,372.66,0,1605500,2113712
2015/9/25,371.43,380.27,369.22,375.94,0,3455100,2034536
2015/9/28,374.96,374.96,360.72,361.6,0,2361600,2140440
2015/9/29,359.04,364.23,354.31,359.94,0,2597400,2009060
2015/9/30,361.38,362.07,357.47,358.54,0,1102400,1986998
2015/10/8,363.84,371.71,361.2,365.85,0,1612400,2086156
2015/10/9,365.89,384.61,364.94,382.82,0,2932700,2218210
2015/10/12,381.99,381.99,369.67,371.44,0,3364800,2267848
2015/10/13,370.41,370.81,363.51,368.33,0,2509400,2310098
2015/10/14,367.86,372.53,366.17,367.62,0,2379500,2323866
2015/10/15,368.14,371.36,365.83,367.53,0,2188300,2302260
2015/10/16,366.25,367.31,360.53,360.91,0,2942900,2244666
2015/10/19,361.34,365.65,361,362.72,0,2467200,2269606
2015/10/20,361.55,367.46,361.28,362.97,0,2395300,2329486
2015/10/21,362.99,365.02,356.87,357.25,0,2929800,2437320
2015/10/22,356.46,362.33,354.85,358.94,0,2262200,2389928
2015/10/23,359.07,361.48,355.76,361.48,0,2011600,2363020
2015/10/26,362.33,362.33,356.04,356.37,0,2071800,2334236
2015/10/27,356.57,358.7,351.09,355.79,0,2811600,2394402
2015/10/28,355.66,356.96,347.76,348.88,0,2537000,2423112
2015/10/29,349.05,350.7,346.76,349.3,0,2605500,2565004
2015/10/30,350.28,355.34,349.26,353.27,0,3116900,2525296
2015/11/2,353.23,353.68,349.69,350.39,0,2127800,2512524
2015/11/3,349.64,349.99,337.95,341.35,0,4088500,2538956
2015/11/4,340.96,345.61,340.15,344.61,0,2481400,2563954
2015/11/5,344.83,349.03,340.35,340.35,0,2765200,2424422
2015/11/6,338.77,344.07,337.56,342.12,0,2703300,2189004
2015/11/9,341.56,345.09,339.22,342.66,0,2675900,2219086
2015/11/10,343.13,344.41,339.11,341.25,0,1727100,2219800
2015/11/11,341.24,342.23,337.91,338,0,1402800,2164370
2015/11/12,337.97,340.61,335.81,337.47,0,1903000,2172974
2015/11/13,337.24,342.41,336.47,339.53,0,1972500,2155090
2015/11/16,338.85,342.69,334.43,335.43,0,2146100,2101264
2015/11/17,336.01,336.5,328.48,329.32,0,2920200,1972320
2015/11/18,328.69,329.78,324.44,326.94,0,2126800,1987668
2015/11/19,326.67,326.86,314.22,317.56,0,3103200,2016710
2015/11/20,316.83,321.43,315.33,317.42,0,2682300,2042778
2015/11/23,317.5,318.39,313.07,313.3,0,2453200,2107294
2015/11/24,313.78,316.19,308.91,313.28,0,3481300,2088080
2015/11/25,311.89,317.51,310.84,315.26,0,2825400,2080662
2015/11/26,314.03,327.22,312,314.35,0,4589100,2009130
2015/11/27,314.29,315.71,310.65,311.75,0,1946200,1992476
2015/11/30,311.44,311.44,302.3,302.97,0,2571600,2041654
2015/12/1,302.44,303.12,298.06,299.32,0,2336200,2026022
2015/12/2,296.01,300.34,294.17,297.09,0,4341500,2083770
2015/12/3,296.02,299.67,293.01,293.95,0,2714400,2121130
2015/12/4,293.66,295.76,287.72,291.39,0,3501800,2101764
2015/12/7,291.82,296.52,290.73,294.74,0,2493900,2096670
2015/12/8,293.91,294.64,286.91,287.93,0,2030300,2006938
2015/12/9,287.25,290.58,285.62,287.58,0,1548600,2087626
2015/12/10,287.83,289.98,282.58,284.38,0,2151100,2151978
2015/12/11,284.79,288.8,283.26,288.11,0,2111600,2104312
2015/12/14,288.23,294.03,286.26,291.31,0,2922600,2166634
2015/12/15,290.97,298.82,289.67,289.67,0,3843800,2173192
2015/12/16,289.64,294.29,288.41,293.73,0,1958200,2169148
2015/12/17,294.4,296.87,292.74,293.67,0,2752300,2135824
2015/12/18,293.93,302.33,293.7,300.87,0,2887900,2169514
2015/12/21,301.77,311.31,301.77,309.9,0,4384500,2139446
2015/12/22,309.57,311.32,304.41,309.35,0,3276900,2182184
2015/12/23,308.57,309.41,303.25,304.43,0,2462100,2237420
2015/12/24,304.93,309.78,304.21,306.12,0,2561200,2232174
2015/12/25,306.04,307.57,305.07,306.29,0,1045800,2135800
2015/12/28,306.18,311.18,305.07,309.7,0,2646200,2139322
2015/12/29,310.2,316.34,308.93,315.81,0,3514200,2049882
2015/12/30,315.74,324.3,315.36,320.46,0,3653100,1997888
2015/12/31,320.11,328.73,318.6,321.09,0,4048600,1878184
2016/1/4,324.16,326.6,318.48,320.42,0,3263300,1989090
2016/1/5,324.54,324.61,318.22,323.27,0,2786400,1972682
2016/1/6,323.13,324.24,315.13,317.14,0,3084100,1943204
2016/1/7,316.56,321.72,315.77,318.4,0,2538700,1994006
2016/1/8,317.8,317.8,309.43,310.37,0,2974800,1921774
2016/1/11,309.97,309.97,302.95,303.45,0,2443900,1878252
2016/1/12,303.89,305.02,297.33,298.2,0,2068600,1892258
2016/1/13,298.89,303.9,296.36,298.51,0,2138400,1955088
2016/1/14,299.38,302.89,296.15,302.68,0,2548300,1985330
2016/1/15,302.78,308.64,301.83,304.04,0,3116400,1976454
2016/1/18,303.89,318.68,303.89,316.14,0,4469000,1927122
2016/1/19,316.08,320.45,314.03,319.02,0,2477700,1987848
2016/1/20,318.52,319.43,310.46,310.95,0,2269800,1812870
2016/1/21,310.37,313.34,308.38,310.75,0,2569000,1810932
2016/1/22,309.96,320.26,309.39,312.28,0,4111000,1913036
2016/1/25,313.03,316.13,309.43,310.26,0,2772100,1896406
2016/1/26,309.47,315.71,307.07,314.81,0,2685800,1937540
2016/1/27,315.81,322.62,314.91,321.14,0,3607500,2051442
2016/1/28,320.89,323.21,315.01,315.52,0,3570900,2013792
2016/1/29,315.92,319,315.04,317.84,0,2529300,2052136
2016/2/1,318.72,325.79,318.72,321.44,0,3703000,2060660
2016/2/2,322.28,324.71,319.78,322.02,0,2855500,1993756
2016/2/3,323.51,327.06,320.93,325.51,0,2372500,2027398
2016/2/4,326.01,337.34,326.01,336.6,0,3726900,1970832
2016/2/5,336.59,336.59,328.65,331.19,0,1904400,1753214
2016/2/15,326.29,337.36,326.1,334.91,0,1608100,1850870
2016/2/16,335.83,336.89,332.79,334.14,0,1753400,2022298
2016/2/17,334.65,338.5,332.87,333.9,0,2537000,2087308
2016/2/18,334.61,338.99,332.5,338.49,0,2620200,2296592
2016/2/19,339.38,348.11,337.85,346.33,0,3689700,2322308
2016/2/22,346.17,359.17,346.17,358.84,0,3089100,2369206
2016/2/23,362.18,371.76,357.08,360.61,0,5420400,2116242
2016/2/24,360.63,366.72,359.22,364.71,0,4997400,2248048
2016/2/25,363.6,368.76,359.62,362.28,0,4723100,2246018
2016/2/26,361.89,362.86,353.21,356.98,0,4437000,2231240
2016/2/29,357.81,362.72,353.69,362.72,0,4782300,2250900
2016/3/1,363.87,374.17,361.23,369.8,0,6945700,2070322
2016/3/2,370.2,379.67,370.2,378.1,0,5772400,2042318
2016/3/3,379.74,384.01,373.75,375.73,0,4856300,2135356
2016/3/4,376.08,388.59,372.07,387.93,0,7288100,2120892
2016/3/7,388.13,398.77,388.13,398.74,0,2809300,2104272
2016/3/8,414.64,414.84,406.33,413.99,0,3381200,2062488
2016/3/9,420.37,420.37,395.33,408.9,0,9776100,1647416
2016/3/10,410.58,431.03,410.56,422.35,0,10458600,1811808
2016/3/11,417.62,424.59,407.55,411.26,0,6957800,1824960
2016/3/14,405.49,436.15,404.91,405.72,0,7564800,1776436
2016/3/15,402.33,410.1,392.86,394.26,0,6778400,1809436
2016/3/16,392.06,403.2,392.05,402.35,0,5371300,1952048
2016/3/17,403.62,418.42,399.13,417.45,0,7520600,2039634
2016/3/18,417.57,431.31,415.83,428.86,0,7122900,2118016
2016/3/21,428.65,446,428.65,434.29,0,9188300,2246688
2016/3/22,435.58,437.67,424.2,427.69,0,6988400,2370888
2016/3/23,426.23,433.59,418.7,418.91,0,7063900,2348878
2016/3/24,417.86,417.88,397.17,397.24,0,6978300,2148870
2016/3/25,392.03,400.49,391.22,398.95,0,4973600,2040942
2016/3/28,399.52,405.09,382.87,383.64,0,7107500,1996394
2016/3/29,385.5,388.88,376.55,384.08,0,5870200,1881504
2016/3/30,384.58,391.97,379.3,384.54,0,6565400,1803326
2016/3/31,384.46,389.63,376.5,383.76,0,5089700,1665568
2016/4/1,384.77,394.3,384.38,389.3,0,4731800,1537602
2016/4/5,391.5,391.5,375.41,385.23,0,3646900,1547960
2016/4/6,384.78,387.61,372.44,378.05,0,3796600,1676332
2016/4/7,378.1,382.67,376.7,380.24,0,3254500,1631180
2016/4/8,378.96,382.04,376.17,379.49,0,3018200,1645290
2016/4/11,379.78,395.82,379.78,389.95,0,5139100,1724618
2016/4/12,391.9,411.21,391.46,411.15,0,6020800,1799092
2016/4/13,415.62,425.94,413.53,419.69,0,6517900,1733478
2016/4/14,420.03,432.75,415.54,417.97,0,6625000,1663762
2016/4/15,417.15,419.92,404.99,407.72,0,7123400,1635756
2016/4/18,406.45,434.24,406.45,424.36,0,6493600,1673150
2016/4/19,425.55,433.64,422.53,432.37,0,6902600,1732458
2016/4/20,433.89,453.33,433.89,453.08,0,7409900,1487910
2016/4/21,455.53,472.1,447.54,471.88,0,6959400,1343616
2016/4/22,478.11,490.17,456.86,470.81,0,6955000,1230930
2016/4/25,465.36,482.01,457.29,468.12,0,5263600,1266606
2016/4/26,466.24,469.09,447.36,447.58,0,3503100,1219262
2016/4/27,465.89,465.89,429.03,431.45,0,2555100,1181432
2016/4/28,432.32,443.22,421.13,442.42,0,2525500,1077766
2016/4/29,444.77,458.35,443.19,458.31,0,1911300,982818
2016/5/3,458.37,458.39,427.49,438.07,0,1643300,922594
2016/5/4,434.18,434.18,424.99,430.76,0,1898400,1007346
2016/5/5,431.48,434.73,406.81,409.12,0,2296000,1158956
2016/5/6,410.75,416.22,404.98,414.25,0,2430800,1190670
2016/5/9,415.35,421.56,384.56,384.56,0,2808700,1180668
2016/5/10,380.77,386.52,375.89,382.06,0,2259200,1197008
2016/5/11,384.62,389.26,373.79,381.48,0,2240700,1180604
2016/5/12,383.1,384.95,369.64,369.8,0,1760200,1242462
2016/5/13,368.94,371.55,357.32,359.3,0,2273900,1295068
2016/5/16,359.73,368.49,359.73,362.78,0,1842000,1259204
2016/5/17,364.18,382.57,361.43,380.6,0,1892800,1297746
2016/5/18,379.16,385.75,362.89,366.68,0,2538800,1325244
2016/5/19,365.93,371.85,358.13,361.49,0,1919600,1371768
2016/5/20,359.11,372.93,357.57,369.7,0,1960500,1468426
2016/5/23,369.98,369.98,344.32,347.45,0,2467100,1501840
2016/5/24,347.82,347.96,339.3,344.82,0,1582500,1594992
2016/5/25,346.77,349.26,335.01,336.57,0,1745700,1675150
2016/5/26,337.5,342.27,332.59,339.57,0,2285400,1750732
2016/5/27,340.34,348.53,330.11,344.38,0,3358300,1876936
2016/5/30,344.08,344.08,332.29,341.63,0,2476700,1885900
2016/5/31,342.53,347.3,338.01,338.56,0,2057600,1887770
2016/6/1,338.65,342.5,335.14,342.41,0,1583300,1911440
2016/6/2,339.32,344.56,336.77,337.86,0,1343700,1872972
2016/6/3,338.06,345.95,337.32,341.33,0,1186900,1809340
2016/6/6,344.05,360.12,343.01,359.75,0,1910000,1819690
2016/6/7,360.1,366.81,357.16,361.84,0,1493600,1743204
2016/6/8,361.57,366.18,354.62,358.62,0,1405700,1725192
2016/6/13,357.38,371.63,355.51,365.3,0,1479700,1741206
2016/6/14,364.52,369.01,348.13,348.62,0,1785500,1752694
2016/6/15,349.39,354.71,348.08,352.57,0,1046500,1804392
2016/6/16,354.78,363.95,352.61,358.33,0,1288200,1791278
2016/6/17,357.67,364.89,353.47,364.54,0,1365900,1757186
2016/6/20,365.47,366.43,360.32,361.83,0,1164400,1776862
2016/6/21,360.86,370.86,360.86,366.05,0,1189300,1785274
2016/6/22,365.94,379.73,364.17,378.32,0,1745100,1850024
2016/6/23,378.68,383.44,376.6,379.52,0,1259400,1849742
2016/6/24,380.51,385.27,372.9,376.54,0,1642800,1852844
2016/6/27,377.97,402.38,377.97,402.37,0,1944900,1838244
2016/6/28,403.31,413.85,398.58,410.06,0,1946500,1777770
2016/6/29,410.2,415.16,403.88,410.05,0,1570200,1784190
2016/6/30,408.56,422.08,407.59,419.51,0,1965000,1784902
2016/7/1,419.78,422.1,403.86,411.87,0,1851900,1653134
2016/7/4,411.16,428.86,411.16,427.89,0,2255400,1612710
2016/7/5,428.96,437.19,413.42,430.57,0,2574800,1544356
2016/7/6,428.15,428.15,411.49,417.15,0,2526800,1522462
2016/7/7,413.95,427.54,408.9,415.75,0,2297200,1638636
2016/7/8,415.49,420.32,405.26,419.14,0,2314600,1615602
2016/7/11,420.45,421.47,407.83,417.95,0,1807500,1589944
2016/7/12,420.3,440.92,416.32,440.51,0,2315100,1660262
2016/7/13,442.62,452.66,437.24,443.97,0,2113800,1680046
2016/7/14,445.57,451.44,438.49,450.62,0,1638000,1700218
2016/7/15,446.88,450.21,440.72,447.6,0,1411000,1695700
2016/7/18,447.37,447.37,416.85,416.86,0,2105400,1630216
2016/7/19,417.24,420.03,405.41,409.72,0,1633800,1512010
2016/7/20,409.53,413.39,405.06,409.21,0,1203700,1497734
2016/7/21,408.66,433.11,404.03,431.91,0,1876000,1556294
2016/7/22,430.71,433.6,410.98,412.94,0,2045300,1555310
2016/7/25,412.66,428.25,411.47,425.28,0,1801600,1546346
2016/7/26,424.97,428.58,417.67,428.25,0,1496400,1562456
2016/7/27,429.44,448.26,428.46,448.26,0,2396200,1659008
2016/7/28,450.6,456.15,444,455.09,0,1987000,1744548
2016/7/29,456.81,457.87,440.08,442.55,0,1937200,1785718
2016/8/1,441.77,467.56,441.77,466.33,0,2289300,1813630
2016/8/2,464.74,468.63,459.1,465.47,0,1511900,1808118
2016/8/3,466.46,466.53,458.5,463.26,0,1273300,1843544
2016/8/4,462.62,463.81,442.98,451.23,0,1931300,1774670
2016/8/5,451.38,472.93,450.59,470.11,0,2256800,1862170
2016/8/8,468.96,479.59,468.71,478.51,0,1601400,1864884
2016/8/9,478.47,485.24,468.35,475.79,0,1870400,1859546
2016/8/10,474.55,478.16,460.08,464.76,0,2188300,1773628
2016/8/11,462.89,466.43,447.75,450.78,0,2120000,1711286
2016/8/12,448.64,452.14,443.8,447.42,0,1617600,1786108
2016/8/15,443.07,443.07,427.21,434.22,0,2262800,1709614
2016/8/16,434.54,449.49,431.67,445.78,0,2028900,1741018
2016/8/17,444.61,451.48,432.22,432.86,0,1953300,1689032
2016/8/18,433.48,445.65,429.55,441.19,0,2175700,1640630
2016/8/19,440.72,449.11,434.17,447.14,0,1928700,1665348
2016/8/22,446.51,450.68,442.4,444.86,0,1611500,1689532
2016/8/23,444.41,457.82,442.47,456.44,0,1626300,1703858
2016/8/24,456.88,460.64,451.92,456.09,0,1401400,1725518
2016/8/25,456.01,458.14,429.35,441.87,0,2656300,1704514
2016/8/26,441.89,442.78,430.42,430.72,0,2010000,1686214
2016/8/29,430.2,430.2,418.75,420.21,0,2257600,1810832
2016/8/30,421.82,424.93,413.29,416.54,0,1904500,1908218
2016/8/31,418.33,419.48,408.53,410.32,0,2023600,1941300
2016/9/1,409.8,416.62,405.57,414.65,0,1764400,1852832
2016/9/2,414.68,428.59,413.19,416.48,0,2200800,1856544
2016/9/5,417.42,425.33,413.69,415.66,0,2040400,1894166
2016/9/6,416.59,426.94,414.62,421.03,0,1912600,1928998
2016/9/7,421.12,422.33,403.53,404.46,0,2412100,1942962
2016/9/8,404.15,408.55,399.27,405.02,0,1768200,1941368
2016/9/9,404.16,406.47,398.59,405.05,0,1417600,1945216
2016/9/12,405.43,408.42,393.31,394.68,0,1933100,2002714
2016/9/13,405.47,405.47,385.21,390,0,1649400,2038172
2016/9/14,390.61,392.27,386.84,389.61,0,1156600,1960296
2016/9/19,382.61,390.65,382.61,389.43,0,1057400,2022670
2016/9/20,388.8,398.09,388.52,393.26,0,1518100,2097732
2016/9/21,393.27,396.5,390.61,394.36,0,1155100,2121780
2016/9/22,394.37,415.13,393.92,403.17,0,2280800,2095850
2016/9/23,405.46,409.59,403.08,408.72,0,1328600,2056930
2016/9/26,408.65,414.39,403.07,406.26,0,1646700,2059502
2016/9/27,406.38,406.74,396.2,400.66,0,1387500,2034650
2016/9/28,400.16,407.57,397.92,407.41,0,1214600,2023844
2016/9/29,407.71,420.13,406.22,407.63,0,1815800,1990018
2016/9/30,407.24,408.8,396.3,398.2,0,1131000,1794502
2016/10/10,398.62,406.72,391.59,406.24,0,1311100,1961422
2016/10/11,407.82,415.6,405.93,415.6,0,1587700,2128568
2016/10/12,415.68,422.67,411.84,420.89,0,1696500,2213118
2016/10/13,420.88,421.97,415.73,419.83,0,1323400,2175114
2016/10/14,419.53,437.38,416.79,430.63,0,1868600,2180094
2016/10/17,428.75,438.4,428.75,434.38,0,1537800,2163806
2016/10/18,433.21,433.93,424.3,430.03,0,1426700,2148292
2016/10/19,431.27,442.18,424.99,428.37,0,2203000,2247564
2016/10/20,430.38,438.75,427.76,435.06,0,1663100,2135764
2016/10/21,436.16,438.71,426.78,435.36,0,1420800,2121070
2016/10/24,433.94,445.11,428.63,443.99,0,1749000,2212926
2016/10/25,444.47,462.23,444.08,462.17,0,1699500,2145464
2016/10/26,466.43,476.1,453.95,462.68,0,2324700,1868434
2016/10/27,463.27,472.78,455.06,467.79,0,2131300,1992176
2016/10/28,467.96,485.96,463.92,482.68,0,2179000,1985222
2016/10/31,481.47,491.36,480.14,490.98,0,1932900,1981800
2016/11/1,491.79,496.39,481.81,490.91,0,1784700,1972884
2016/11/2,491.64,496.34,477.7,479.74,0,2003900,1951264
2016/11/3,479.78,488.19,476.31,488.19,0,1531300,1915344
2016/11/4,487.35,496.25,483.91,487.84,0,2137400,2027812
2016/11/7,487.42,492.61,484.25,488.09,0,1478942,
