update_date,update_date,open,high,low,close,volume,position_all,close_yes,max10,max20,max30,max60,max100,min10,min20,min30,min60,min100,close_return_yes,volatility_20,volatility_60,volatility_100,volatility_200,stop_ma10,p_ma10,p_ma30,p_ma60,p_ma100,position,close_return,daily_return,cum_return
2010-01-13,2010-01-13,20515.0,20830.0,20325.0,20450.0,360390.0,134540.0,21490.0,21740.0,21740.0,21740.0,21740.0,21740.0,20570.0,18605.0,16205.0,14465.0,11280.0,-0.0113361537863,0.0137994952804,0.0141959303565,0.0159851469434,0.0188855489879,-1,0,0,0,0,1.47677228951,-0.0496048281656,-0.0732550356607,1.0175288225
2010-01-14,2010-01-14,20935.0,20965.0,20520.0,20610.0,360666.0,142024.0,20450.0,21740.0,21740.0,21740.0,21740.0,21740.0,20450.0,18700.0,16205.0,14490.0,11280.0,-0.0496048281656,0.0187262437242,0.0158286117502,0.0160828311024,0.0192004386545,0,0,0,0,0,1.47677228951,0.00779351241356,0.0115092431703,1.02903806567
2010-01-15,2010-01-15,20550.0,20845.0,20200.0,20470.0,412092.0,133166.0,20610.0,21740.0,21740.0,21740.0,21740.0,21740.0,20450.0,18875.0,16445.0,14490.0,11525.0,0.00779351241356,0.0187387486585,0.0158168151971,0.016003736941,0.0191745704525,0,0,0,0,0,1.47677228951,-0.00681599522917,-0.0100656728798,1.01897239279
2010-01-18,2010-01-18,20290.0,20575.0,20235.0,20550.0,282532.0,119920.0,20470.0,21740.0,21740.0,21740.0,21740.0,21740.0,20450.0,19075.0,16465.0,14795.0,11525.0,-0.00681599522917,0.0188836219842,0.0158141741724,0.015890086663,0.0190670126526,0,0,0,0,0,1.47677228951,0.00390054126905,0.0057602112602,1.02473260405
2010-01-19,2010-01-19,20685.0,20970.0,20560.0,20950.0,257556.0,97614.0,20550.0,21740.0,21740.0,21740.0,21740.0,21740.0,20450.0,19075.0,16465.0,14795.0,11525.0,0.00390054126905,0.0187687528288,0.0156649412763,0.0156402114553,0.0190535566964,0,0,0,0,0,1.47677228951,0.0192777054259,0.0284687811782,1.05320138523
2010-01-20,2010-01-20,21300.0,21420.0,20920.0,20950.0,549688.0,137176.0,20950.0,21740.0,21740.0,21740.0,21740.0,21740.0,20450.0,19075.0,16465.0,14795.0,11635.0,0.0192777054259,0.0190535508999,0.0154662967974,0.0156854600292,0.0190818343508,0,0,0,0,0,1.47677228951,0.0,0.0,1.05320138523
2010-01-21,2010-01-21,20770.0,20980.0,20530.0,20925.0,547954.0,143084.0,20950.0,21735.0,21740.0,21740.0,21740.0,21740.0,20450.0,19285.0,16465.0,14795.0,11635.0,0.0,0.0187066985133,0.0154176679052,0.0152247779871,0.0190636304004,0,0,0,0,0,1.47677228951,-0.00119402999261,-0.00176331040592,1.05143807482
2010-01-22,2010-01-22,20400.0,20530.0,19700.0,19930.0,627324.0,158540.0,20925.0,21735.0,21740.0,21740.0,21740.0,21740.0,20450.0,19675.0,16465.0,14795.0,11735.0,-0.00119402999261,0.0186898455374,0.015270888476,0.015189227305,0.0190563530716,-1,0,0,0,0,1.47677228951,-0.0487184821508,-0.0719461044271,0.979491970398
2010-01-25,2010-01-25,19900.0,20165.0,19720.0,20025.0,569736.0,171296.0,19930.0,21735.0,21740.0,21740.0,21740.0,21740.0,19930.0,19880.0,16655.0,14795.0,11735.0,-0.0487184821508,0.0216847190774,0.0162353587431,0.0160405542145,0.0193862927686,0,0,0,0,0,1.47677228951,0.00475535872972,0.00702258199871,0.986514552397
2010-01-26,2010-01-26,20040.0,20130.0,19330.0,19390.0,810362.0,216286.0,20025.0,21490.0,21740.0,21740.0,21740.0,21740.0,19930.0,19930.0,16655.0,14795.0,11840.0,0.00475535872972,0.0215884181687,0.0160496505651,0.0159678385585,0.0193782165011,-1,-1,0,0,0,1.47677228951,-0.0322240236999,-0.0475875452563,0.93892700714
2010-01-27,2010-01-27,19550.0,19645.0,19335.0,19450.0,694706.0,195344.0,19390.0,20950.0,21740.0,21740.0,21740.0,21740.0,19390.0,19390.0,16655.0,14795.0,11840.0,-0.0322240236999,0.0209903786489,0.0166372083706,0.0163437082103,0.0192953510652,0,0,0,0,0,1.47677228951,0.0030896008099,0.00456263686169,0.943489644002
2010-01-28,2010-01-28,18710.0,18895.0,18515.0,18515.0,421842.0,194452.0,19450.0,20950.0,21740.0,21740.0,21740.0,21740.0,19390.0,19390.0,16655.0,14795.0,11840.0,0.0030896008099,0.021035543184,0.0166349391258,0.0161297148437,0.0191145735963,-1,-1,0,0,0,-0.379338690893,-0.0492658556989,0.0186884452066,0.962178089208
2010-01-29,2010-01-29,18230.0,18265.0,17530.0,17590.0,827258.0,188626.0,18515.0,20950.0,21740.0,21740.0,21740.0,21740.0,18515.0,18515.0,16655.0,14795.0,11840.0,-0.0492658556989,0.0227772509018,0.017840918423,0.0169332064132,0.0193866889482,-1,-1,0,0,0,-0.379338690893,-0.0512506556161,0.0194413566088,0.981619445817
2010-02-01,2010-02-01,17570.0,17830.0,17120.0,17430.0,1014014.0,200092.0,17590.0,20950.0,21740.0,21740.0,21740.0,21740.0,17590.0,17590.0,16655.0,14795.0,11840.0,-0.0512506556161,0.0240414570349,0.0190610686253,0.017709500598,0.0195722392778,-1,-1,0,0,0,-0.389371258208,-0.00913769921754,0.00355795744146,0.985177403259
2010-02-02,2010-02-02,17800.0,17830.0,17160.0,17305.0,811038.0,177090.0,17430.0,20950.0,21740.0,21740.0,21740.0,21740.0,17430.0,17430.0,16655.0,14795.0,11840.0,-0.00913769921754,0.0238610417204,0.0191020468226,0.0176585211315,0.0195436197384,-1,-1,0,0,0,-0.359616922627,-0.00719738244462,0.00258830052571,0.987765703784
2010-02-03,2010-02-03,17510.0,18175.0,17395.0,18160.0,1037960.0,170240.0,17305.0,20950.0,21740.0,21740.0,21740.0,21740.0,17305.0,17305.0,16655.0,14795.0,11840.0,-0.00719738244462,0.0233956665531,0.0191196590506,0.0172847326721,0.0195296371925,0,0,0,0,0,-0.340783346905,0.0482258960858,-0.0164345822756,0.971331121509
2010-02-04,2010-02-04,17550.0,17945.0,17340.0,17680.0,1127880.0,171416.0,18160.0,20925.0,21735.0,21740.0,21740.0,21740.0,17305.0,17305.0,16725.0,14795.0,11840.0,0.0482258960858,0.0267528186191,0.0199302085802,0.0178907436578,0.0197175059713,0,0,0,0,0,-0.343479366831,-0.0267873159637,0.0092008903263,0.980532011835
2010-02-05,2010-02-05,17080.0,17250.0,16910.0,17145.0,818788.0,162160.0,17680.0,20025.0,21735.0,21740.0,21740.0,21740.0,17305.0,17305.0,16950.0,14795.0,11840.0,-0.0267873159637,0.0269619731955,0.0202563623671,0.0181122638591,0.0195760953707,-1,-1,0,0,0,-0.343479366831,-0.0307274712946,0.0105542523846,0.99108626422
2010-02-08,2010-02-08,17105.0,17500.0,17105.0,17180.0,733668.0,166092.0,17145.0,20025.0,21735.0,21740.0,21740.0,21740.0,17145.0,17145.0,17145.0,14795.0,11840.0,-0.0307274712946,0.027183164029,0.020594431388,0.0183907637037,0.0196887544325,0,0,0,0,0,-0.343479366831,0.00203933064123,-0.000700467997407,0.990385796222
2010-02-09,2010-02-09,17100.0,17395.0,16935.0,17310.0,855268.0,172146.0,17180.0,19450.0,21490.0,21740.0,21740.0,21740.0,17145.0,17145.0,17145.0,14795.0,11840.0,0.00203933064123,0.0261009231255,0.0204038230125,0.0183901261514,0.0196544396345,0,0,0,0,0,-0.304345255901,0.00753845263201,-0.00229429229539,0.988091503927
2010-02-10,2010-02-10,17590.0,17795.0,17460.0,17685.0,749502.0,154572.0,17310.0,19450.0,20950.0,21740.0,21740.0,21740.0,17145.0,17145.0,17145.0,14795.0,11840.0,0.00753845263201,0.0264558241917,0.0203801145226,0.0181301107198,0.0194432026517,0,0,0,0,0,-0.304345255901,0.0214324534693,-0.00652286553571,0.981568638391
2010-02-11,2010-02-11,17750.0,18145.0,17700.0,18075.0,652988.0,143436.0,17685.0,18515.0,20950.0,21740.0,21740.0,21740.0,17145.0,17145.0,17145.0,14795.0,11840.0,0.0214324534693,0.0257326932064,0.0205689898062,0.0180815862378,0.01928137449,0,0,0,0,0,-0.304345255901,0.0218129453874,-0.00663866644588,0.974929971945
2010-02-12,2010-02-12,18350.0,18415.0,18150.0,18345.0,346594.0,123522.0,18075.0,18160.0,20950.0,21740.0,21740.0,21740.0,17145.0,17145.0,17145.0,14795.0,11840.0,0.0218129453874,0.0263480267893,0.0206494921548,0.0180903845138,0.0193289635605,1,0,0,0,0,-0.304345255901,0.0148272897624,-0.00451261529707,0.970417356648
2010-02-22,2010-02-22,19480.0,19480.0,18800.0,18840.0,318244.0,110260.0,18345.0,18345.0,20950.0,21740.0,21740.0,21740.0,17145.0,17145.0,17145.0,14795.0,11840.0,0.0148272897624,0.0267780170589,0.0207344807187,0.018134286263,0.0192263908224,1,0,0,0,0,-0.304345255901,0.026625211341,-0.00810325675899,0.962314099889
2010-02-23,2010-02-23,18690.0,18850.0,18620.0,18775.0,278404.0,114214.0,18840.0,18840.0,20950.0,21740.0,21740.0,21740.0,17145.0,17145.0,17145.0,14795.0,11945.0,0.026625211341,0.0276644545429,0.0209992654591,0.0182944351987,0.0192243225533,0,0,0,0,0,-0.304345255901,-0.00345607149802,0.00105183896448,0.963365938854
2010-02-24,2010-02-24,18380.0,18450.0,18320.0,18380.0,188724.0,107206.0,18775.0,18840.0,20950.0,21740.0,21740.0,21740.0,17145.0,17145.0,17145.0,14795.0,12310.0,-0.00345607149802,0.0271041695148,0.0206414759509,0.018244386135,0.0192230548251,0,0,0,0,0,-0.304345255901,-0.0212630807227,0.00647131774379,0.969837256598
2010-02-25,2010-02-25,18595.0,18925.0,18425.0,18435.0,555342.0,144408.0,18380.0,18840.0,20925.0,21740.0,21740.0,21740.0,17145.0,17145.0,17145.0,14795.0,12475.0,-0.0212630807227,0.027294232024,0.0206647395023,0.0183590929472,0.0191923452695,0,0,0,0,0,-0.304345255901,0.00298791475857,-0.000909357681807,0.968927898916
2010-02-26,2010-02-26,18405.0,18560.0,18350.0,18430.0,502646.0,162710.0,18435.0,18840.0,20025.0,21740.0,21740.0,21740.0,17145.0,17145.0,17145.0,14795.0,12475.0,0.00298791475857,0.0273533273749,0.0206394620428,0.0183469782042,0.0191731768954,0,0,0,0,0,-0.304345255901,-0.000271260004377,8.25566954478e-05,0.969010455611
2010-03-01,2010-03-01,19000.0,19180.0,18650.0,18775.0,540008.0,172476.0,18430.0,18840.0,20025.0,21740.0,21740.0,21740.0,17180.0,17145.0,17145.0,14795.0,12475.0,-0.000271260004377,0.0254836454133,0.0206386201045,0.0183055620839,0.0187784476448,0,0,0,0,0,-0.304345255901,0.0185464259685,-0.00564451675743,0.963365938854
2010-03-02,2010-03-02,18735.0,18745.0,18050.0,18060.0,490752.0,184818.0,18775.0,18840.0,19450.0,21740.0,21740.0,21740.0,17310.0,17145.0,17145.0,14795.0,12475.0,0.0185464259685,0.0259134839671,0.020541723482,0.0183803755198,0.0186297975606,0,0,0,0,0,-0.304345255901,-0.0388266496614,0.011816706627,0.975182645481
2010-03-03,2010-03-03,18380.0,18380.0,18120.0,18255.0,547928.0,177258.0,18060.0,18840.0,19450.0,21740.0,21740.0,21740.0,17685.0,17145.0,17145.0,14795.0,12475.0,-0.0388266496614,0.0263409309685,0.0210058870142,0.0188125882018,0.0187703116403,0,0,0,0,0,-0.304345255901,0.0107394671188,-0.0032685058685,0.971914139612
2010-03-04,2010-03-04,18415.0,18590.0,18260.0,18350.0,610622.0,167124.0,18255.0,18840.0,18840.0,21740.0,21740.0,21740.0,18060.0,17145.0,17145.0,15090.0,12475.0,0.0107394671188,0.0264975382166,0.0210382629524,0.0187356756671,0.0187739058251,0,0,0,0,0,-0.304345255901,0.00519055939298,-0.00157972212673,0.970334417486
2010-03-05,2010-03-05,18320.0,18650.0,18170.0,18590.0,585200.0,159588.0,18350.0,18840.0,18840.0,21740.0,21740.0,21740.0,18060.0,17145.0,17145.0,15330.0,12475.0,0.00519055939298,0.0242108185336,0.0209148691658,0.0186536023396,0.0187753467978,0,0,0,0,0,-0.304345255901,0.0129942272328,-0.0039547314124,0.966379686073
2010-03-08,2010-03-08,18870.0,19260.0,18780.0,19235.0,608786.0,174936.0,18590.0,18840.0,18840.0,21740.0,21740.0,21740.0,18060.0,17145.0,17145.0,15730.0,12475.0,0.0129942272328,0.0211889626734,0.020958356273,0.0186348237432,0.0183969721632,1,1,0,0,0,-0.304345255901,0.0341077344709,-0.0103805271758,0.955999158897
2010-03-09,2010-03-09,19120.0,19175.0,18900.0,19100.0,607574.0,169384.0,19235.0,19235.0,19235.0,21740.0,21740.0,21740.0,18060.0,17145.0,17145.0,15915.0,12475.0,0.0341077344709,0.0220974924084,0.0214087888854,0.0187609563941,0.0185206767261,0,0,0,0,0,-0.304345255901,-0.00704320115167,0.00214356485687,0.958142723754
2010-03-10,2010-03-10,19100.0,19450.0,19075.0,19355.0,613210.0,174336.0,19100.0,19235.0,19235.0,21740.0,21740.0,21740.0,18060.0,17145.0,17145.0,15915.0,12475.0,-0.00704320115167,0.0220930664782,0.0214239566427,0.0187497498116,0.0185252356522,1,1,0,0,0,0.390727731544,0.013262448977,0.00518200660351,0.963324730358
2010-03-11,2010-03-11,19225.0,19300.0,18785.0,18870.0,670832.0,171092.0,19355.0,19355.0,19355.0,21740.0,21740.0,21740.0,18060.0,17145.0,17145.0,15915.0,12640.0,0.013262448977,0.0197458400171,0.021488044484,0.0187846859126,0.0184020593586,0,0,0,0,0,0.390727731544,-0.0253774246492,-0.00991566356559,0.953409066792
2010-03-12,2010-03-12,19000.0,19080.0,18790.0,19055.0,533276.0,170706.0,18870.0,19355.0,19355.0,21740.0,21740.0,21740.0,18060.0,17145.0,17145.0,15915.0,12670.0,-0.0253774246492,0.0196354065308,0.0214377783204,0.0189489276575,0.0184883015467,0,0,0,0,0,0.37480388055,0.00975617494537,0.00365665222884,0.957065719021
2010-03-15,2010-03-15,18980.0,19015.0,18405.0,18495.0,617032.0,175154.0,19055.0,19355.0,19355.0,21740.0,21740.0,21740.0,18060.0,17180.0,17145.0,15965.0,12670.0,0.00975617494537,0.0179630997988,0.0214699504839,0.0188839720421,0.0184929412422,0,0,0,0,0,0.37480388055,-0.0298291090414,-0.0111800658221,0.945885653199
2010-03-16,2010-03-16,18300.0,18715.0,18120.0,18655.0,727168.0,186408.0,18495.0,19355.0,19355.0,21740.0,21740.0,21740.0,18060.0,17310.0,17145.0,16105.0,12670.0,-0.0298291090414,0.0196042785255,0.0217517170483,0.0191463334052,0.0184891578386,0,0,0,0,0,0.37480388055,0.0086137813887,0.00322847869069,0.94911413189
2010-03-17,2010-03-17,18735.0,19050.0,18670.0,18995.0,504916.0,169210.0,18655.0,19355.0,19355.0,21740.0,21740.0,21740.0,18255.0,17685.0,17145.0,16205.0,12670.0,0.0086137813887,0.0196168658696,0.0217374920029,0.0191458881905,0.0183799901768,0,0,0,0,0,0.37480388055,0.0180615799665,0.00676955026029,0.95588368215
2010-03-18,2010-03-18,18975.0,19050.0,18700.0,18715.0,648724.0,168752.0,18995.0,19355.0,19355.0,21740.0,21740.0,21740.0,18350.0,18060.0,17145.0,16205.0,12670.0,0.0180615799665,0.0194708064409,0.0218614399328,0.0192056856148,0.0184013527417,0,0,0,0,0,0.37480388055,-0.0148504452832,-0.00556600452003,0.95031767763
2010-03-19,2010-03-19,18760.0,19035.0,18730.0,18965.0,463332.0,158596.0,18715.0,19355.0,19355.0,21740.0,21740.0,21740.0,18495.0,18060.0,17145.0,16445.0,12670.0,-0.0148504452832,0.0193888837997,0.0219395117554,0.0192723769336,0.0184256876137,0,0,0,0,0,0.37480388055,0.0132698337845,0.00497358519667,0.955291262827
2010-03-22,2010-03-22,18555.0,18695.0,18480.0,18560.0,517548.0,172506.0,18965.0,19355.0,19355.0,21740.0,21740.0,21740.0,18495.0,18060.0,17145.0,16465.0,12670.0,0.0132698337845,0.0193366102535,0.0219738463556,0.019262954503,0.0184408083996,0,0,0,0,0,0.37480388055,-0.0215864477828,-0.00809068439628,0.94720057843
2010-03-23,2010-03-23,18660.0,18810.0,18505.0,18515.0,468450.0,170758.0,18560.0,19355.0,19355.0,21740.0,21740.0,21740.0,18495.0,18060.0,17145.0,16465.0,12710.0,-0.0215864477828,0.0190640010011,0.0220836035932,0.0193051001368,0.0184859812759,0,0,0,0,0,0.37480388055,-0.00242751299248,-0.000909841289666,0.946290737141
2010-03-24,2010-03-24,18425.0,18635.0,18280.0,18375.0,524348.0,188732.0,18515.0,19355.0,19355.0,21740.0,21740.0,21740.0,18495.0,18060.0,17145.0,16465.0,12710.0,-0.00242751299248,0.0190576993118,0.0220447344788,0.0191112673422,0.0184858714374,-1,0,0,0,0,0.37480388055,-0.00759016926668,-0.00284482489518,0.943445912245
2010-03-25,2010-03-25,18375.0,18440.0,18105.0,18400.0,594212.0,183744.0,18375.0,19055.0,19355.0,21740.0,21740.0,21740.0,18375.0,18060.0,17145.0,16465.0,12710.0,-0.00759016926668,0.0185187439221,0.0220138653214,0.0191150149482,0.0183566765194,0,0,0,0,0,0.37480388055,0.00135961951604,0.000509590670683,0.943955502916
2010-03-26,2010-03-26,18380.0,18650.0,18300.0,18610.0,420116.0,155934.0,18400.0,19055.0,19355.0,21740.0,21740.0,21740.0,18375.0,18060.0,17145.0,16465.0,12710.0,0.00135961951604,0.0185084301058,0.021963177953,0.0190612064634,0.0183566364721,0,0,0,0,0,0.37480388055,0.0113484060392,0.00425342662155,0.948208929538
2010-03-29,2010-03-29,18735.0,18960.0,18705.0,18930.0,273160.0,121760.0,18610.0,18995.0,19355.0,21740.0,21740.0,21740.0,18375.0,18060.0,17145.0,16655.0,12710.0,0.0113484060392,0.0186841443946,0.0218521974196,0.0188808617072,0.0183377511071,0,0,0,0,0,0.37480388055,0.0170488945671,0.00638999184282,0.95459892138
2010-03-30,2010-03-30,19200.0,19200.0,18920.0,19090.0,550350.0,171650.0,18930.0,18995.0,19355.0,21740.0,21740.0,21740.0,18375.0,18060.0,17145.0,16655.0,12710.0,0.0170488945671,0.0186108146809,0.0219276428983,0.0188330854887,0.0183415217136,1,0,0,0,0,0.37480388055,0.00841667251643,0.00315460152047,0.957753522901
2010-03-31,2010-03-31,19200.0,19200.0,18940.0,18975.0,408270.0,161776.0,19090.0,19090.0,19355.0,21740.0,21740.0,21740.0,18375.0,18255.0,17145.0,16655.0,12710.0,0.00841667251643,0.0162120467799,0.021409843654,0.0188305066058,0.0183117800017,0,0,0,0,0,0.37480388055,-0.00604231445596,-0.0022646829056,0.955488839995
2010-04-01,2010-04-01,19000.0,19560.0,18975.0,19430.0,791790.0,219070.0,18975.0,19090.0,19355.0,21740.0,21740.0,21740.0,18375.0,18350.0,17145.0,16655.0,12710.0,-0.00604231445596,0.016212326463,0.0214181974153,0.0188446707445,0.0183076074537,1,1,0,0,0,0.37480388055,0.0236959401077,0.00888133030562,0.964370170301
2010-04-02,2010-04-02,19490.0,19680.0,19305.0,19495.0,595194.0,192444.0,19430.0,19430.0,19430.0,21740.0,21740.0,21740.0,18375.0,18375.0,17145.0,16655.0,12710.0,0.0236959401077,0.0169205563832,0.0215018867939,0.0189276186357,0.0183678475801,1,1,0,0,0,0.37480388055,0.00333975904521,0.00125175465025,0.965621924951
2010-04-06,2010-04-06,19540.0,19790.0,19505.0,19690.0,535474.0,209640.0,19495.0,19495.0,19495.0,21740.0,21740.0,21740.0,18375.0,18375.0,17145.0,16655.0,12710.0,0.00333975904521,0.0167530917603,0.0213401352391,0.0189050938226,0.0183502746095,1,1,0,0,0,0.509576141466,0.00995287021647,0.00507174520142,0.970693670153
2010-04-07,2010-04-07,19745.0,19840.0,19495.0,19700.0,626774.0,218988.0,19690.0,19690.0,19690.0,21740.0,21740.0,21740.0,18375.0,18375.0,17145.0,16655.0,12710.0,0.00995287021647,0.0151380021163,0.0213846818914,0.0189239738012,0.0183594087143,1,1,0,0,0,0.488052080617,0.000507743092909,0.000247805072913,0.970941475226
2010-04-08,2010-04-08,19500.0,19545.0,19205.0,19220.0,517940.0,223552.0,19700.0,19700.0,19700.0,21740.0,21740.0,21740.0,18375.0,18375.0,17145.0,16655.0,12710.0,0.000507743092909,0.0150160786007,0.0213340324139,0.0189214931271,0.0183549733467,0,0,0,0,0,0.492765675217,-0.0246672322018,-0.0121551653316,0.958786309894
2010-04-09,2010-04-09,19320.0,19445.0,19300.0,19400.0,393590.0,205644.0,19220.0,19700.0,19700.0,21735.0,21740.0,21740.0,18400.0,18375.0,17145.0,16725.0,12710.0,-0.0246672322018,0.0158315709142,0.0215265223276,0.0189978353147,0.0183638530597,0,0,0,0,0,0.545149255821,0.00932166252714,0.00508169738968,0.963868007284
2010-04-12,2010-04-12,19550.0,19735.0,19450.0,19530.0,411782.0,211458.0,19400.0,19700.0,19700.0,21735.0,21740.0,21740.0,18610.0,18375.0,17145.0,16950.0,12710.0,0.00932166252714,0.0148130449336,0.0215760151185,0.0190122786463,0.018367459973,0,0,0,0,0,0.545149255821,0.0066786788193,0.00364087678821,0.967508884072
2010-04-13,2010-04-13,19400.0,19490.0,19255.0,19350.0,443334.0,214654.0,19530.0,19700.0,19700.0,21735.0,21740.0,21740.0,18930.0,18375.0,17145.0,17145.0,12710.0,0.0066786788193,0.0147373005633,0.0214060907359,0.0189818160671,0.0183701891801,0,0,0,0,0,0.545149255821,-0.0092593254128,-0.00504771435819,0.962461169714
2010-04-14,2010-04-14,19500.0,19580.0,19410.0,19455.0,388272.0,214266.0,19350.0,19700.0,19700.0,21490.0,21740.0,21740.0,18975.0,18375.0,17145.0,17145.0,12710.0,-0.0092593254128,0.0130801753098,0.0211576945877,0.0189011157092,0.0183779453337,0,0,0,0,0,0.545149255821,0.00541168696073,0.00295017711938,0.965411346833
2010-04-15,2010-04-15,19600.0,19615.0,19450.0,19465.0,388564.0,203340.0,19455.0,19700.0,19700.0,20950.0,21740.0,21740.0,18975.0,18375.0,17145.0,17145.0,12710.0,0.00541168696073,0.013017753253,0.0211420638783,0.0188817831699,0.0183728171296,0,0,0,0,0,0.545149255821,0.000513874625902,0.000280138369896,0.965691485203
2010-04-16,2010-04-16,19590.0,19685.0,19455.0,19615.0,515830.0,203082.0,19465.0,19700.0,19700.0,20950.0,21740.0,21740.0,19220.0,18375.0,17145.0,17145.0,12710.0,0.000513874625902,0.012464910818,0.0201839779667,0.0188816189673,0.0183463942588,0,0,0,0,0,0.545149255821,0.0076765985991,0.00418489201353,0.969876377216
2010-04-19,2010-04-19,19200.0,19200.0,18675.0,18685.0,447000.0,205168.0,19615.0,19700.0,19700.0,20950.0,21740.0,21740.0,19220.0,18375.0,17145.0,17145.0,12710.0,0.0076765985991,0.0119429918876,0.0201831376793,0.0188276937251,0.0183498460703,-1,0,0,0,0,0.545149255821,-0.0485735167241,-0.0264798164947,0.943396560722
2010-04-20,2010-04-20,18900.0,18980.0,18800.0,18965.0,357864.0,198574.0,18685.0,19700.0,19700.0,20950.0,21740.0,21740.0,18685.0,18375.0,17145.0,17145.0,12710.0,-0.0485735167241,0.0162101456116,0.0210926834352,0.0194676309735,0.0186695341807,0,0,0,0,0,0.545149255821,0.0148741122034,0.00810861119869,0.95150517192
2010-04-21,2010-04-21,19000.0,19060.0,18855.0,19030.0,330728.0,192924.0,18965.0,19700.0,19700.0,20950.0,21740.0,21740.0,18685.0,18375.0,17145.0,17145.0,12710.0,0.0148741122034,0.0157874622215,0.0211878476618,0.0195145173236,0.0186926693213,0,0,0,0,0,0.545149255821,0.0034215061672,0.00186523154083,0.953370403461
2010-04-22,2010-04-22,18935.0,19025.0,18820.0,18930.0,318610.0,191840.0,19030.0,19615.0,19700.0,20950.0,21740.0,21740.0,18685.0,18375.0,17145.0,17145.0,12710.0,0.0034215061672,0.0157732496463,0.0210246147986,0.0192823559052,0.0186868204714,0,0,0,0,0,0.545149255821,-0.00526871608683,-0.00287223665387,0.950498166807
2010-04-23,2010-04-23,18880.0,19075.0,18865.0,18990.0,299396.0,183754.0,18930.0,19615.0,19700.0,20925.0,21740.0,21740.0,18685.0,18400.0,17145.0,17145.0,12710.0,-0.00526871608683,0.0157122528637,0.021028812607,0.0191830265333,0.0186812558971,0,0,0,0,0,0.545149255821,0.00316455960296,0.00172515731256,0.95222332412
2010-04-26,2010-04-26,19200.0,19275.0,19160.0,19185.0,233998.0,164914.0,18990.0,19615.0,19700.0,20025.0,21740.0,21740.0,18685.0,18610.0,17145.0,17145.0,12710.0,0.00316455960296,0.0157166605315,0.0210380806493,0.0191677309618,0.0186801460929,0,0,0,0,0,0.545149255821,0.0102161988747,0.00556935321388,0.957792677334
2010-04-27,2010-04-27,19115.0,19125.0,18800.0,18910.0,265280.0,165216.0,19185.0,19615.0,19700.0,20025.0,21740.0,21740.0,18685.0,18685.0,17145.0,17145.0,12710.0,0.0102161988747,0.0156816163046,0.0201591380038,0.0191921619517,0.0186885085812,0,0,0,0,0,0.545149255821,-0.0144378410286,-0.00787077829238,0.949921899041
2010-04-28,2010-04-28,18325.0,18520.0,18080.0,18330.0,283746.0,166382.0,18910.0,19615.0,19700.0,19700.0,21740.0,21740.0,18685.0,18685.0,17145.0,17145.0,12710.0,-0.0144378410286,0.0156211352681,0.0202243284943,0.0191023716279,0.0187230178182,-1,-1,0,0,0,0.545149255821,-0.0311518208188,-0.0169823919368,0.932939507105
2010-04-29,2010-04-29,18435.0,18540.0,18385.0,18420.0,140786.0,146896.0,18330.0,19615.0,19700.0,19700.0,21740.0,21740.0,18330.0,18330.0,17145.0,17145.0,12710.0,-0.0311518208188,0.0169418619474,0.0201966858198,0.0192586059499,0.0188649774204,0,0,0,0,0,0.545149255821,0.00489796897555,0.00267012414205,0.935609631247
2010-04-30,2010-04-30,18300.0,18520.0,18100.0,18365.0,152592.0,137210.0,18420.0,19615.0,19700.0,19700.0,21740.0,21740.0,18330.0,18330.0,17145.0,17145.0,12710.0,0.00489796897555,0.0169821091867,0.0202041444472,0.0192554384426,0.0188377022795,0,0,0,0,0,-0.524203564035,-0.00299035155553,0.00156755294313,0.93717718419
2010-05-04,2010-05-04,18210.0,18230.0,17990.0,18060.0,89072.0,130202.0,18365.0,19185.0,19700.0,19700.0,21740.0,21740.0,18330.0,18330.0,17145.0,17145.0,12710.0,-0.00299035155553,0.0159143534942,0.0191843401052,0.0191709894023,0.018835285104,-1,-1,0,0,0,-0.524203564035,-0.0167471312828,0.00877890590581,0.945956090096
2010-05-05,2010-05-05,17520.0,17760.0,17520.0,17740.0,389616.0,161046.0,18060.0,19185.0,19700.0,19700.0,21740.0,21740.0,18060.0,18060.0,17145.0,17145.0,12710.0,-0.0167471312828,0.0161375201421,0.0181134121269,0.019224121172,0.0188525582796,-1,-1,0,0,0,-0.524203564035,-0.0178775711074,0.0093714864908,0.955327576586
2010-05-06,2010-05-06,17785.0,17930.0,17415.0,17440.0,490932.0,184074.0,17740.0,19185.0,19700.0,19700.0,21740.0,21740.0,17740.0,17740.0,17145.0,17145.0,12710.0,-0.0178775711074,0.0160869438916,0.0182265243482,0.0192973313476,0.0189025797688,-1,-1,0,0,0,-0.514010573185,-0.0170555584006,0.00876673734949,0.964094313936
2010-05-07,2010-05-07,17225.0,17355.0,16835.0,16835.0,542598.0,194518.0,17440.0,19185.0,19615.0,19700.0,21740.0,21740.0,17440.0,17440.0,17145.0,17145.0,12710.0,-0.0170555584006,0.0162368173833,0.0183392827714,0.0193654267966,0.0189448427068,-1,-1,-1,-1,0,-0.506701158863,-0.0353063658678,0.0178897765005,0.981984090436
