update_date,open,high,low,close,volume
2008/1/2,58900.00 ,59000.00 ,58000.00 ,58280.00 ,1864.00 
2008/1/3,58320.00 ,59020.00 ,58000.00 ,59020.00 ,1650.00 
2008/1/4,60980.00 ,60980.00 ,60970.00 ,60980.00 ,330.00 
2008/1/7,60100.00 ,61300.00 ,60100.00 ,60800.00 ,3370.00 
2008/1/8,60870.00 ,61300.00 ,60690.00 ,60900.00 ,1110.00 
2008/1/9,63400.00 ,63400.00 ,62120.00 ,62850.00 ,3080.00 
2008/1/10,62990.00 ,62990.00 ,61750.00 ,61750.00 ,2470.00 
2008/1/11,61750.00 ,63600.00 ,61750.00 ,63240.00 ,2010.00 
2008/1/14,62900.00 ,63770.00 ,62900.00 ,63700.00 ,2290.00 
2008/1/15,63500.00 ,64480.00 ,63000.00 ,63000.00 ,2050.00 
2008/1/16,61410.00 ,61410.00 ,60120.00 ,60120.00 ,7854.00 
2008/1/17,60110.00 ,61460.00 ,60090.00 ,61460.00 ,6544.00 
2008/1/18,60500.00 ,61310.00 ,60440.00 ,61250.00 ,4008.00 
2008/1/21,61800.00 ,62500.00 ,61800.00 ,61950.00 ,3932.00 
2008/1/22,59670.00 ,60540.00 ,59670.00 ,59670.00 ,4306.00 
2008/1/23,61980.00 ,61980.00 ,59550.00 ,60450.00 ,3338.00 
2008/1/24,62290.00 ,62290.00 ,60450.00 ,61500.00 ,1616.00 
2008/1/25,61500.00 ,61850.00 ,61260.00 ,61500.00 ,3088.00 
2008/1/28,61180.00 ,61490.00 ,60400.00 ,60580.00 ,3420.00 
2008/1/29,61550.00 ,61560.00 ,60880.00 ,61550.00 ,1688.00 
2008/1/30,61700.00 ,62350.00 ,61600.00 ,61680.00 ,3332.00 
2008/1/31,61030.00 ,62600.00 ,61030.00 ,62600.00 ,2718.00 
2008/2/1,62800.00 ,63000.00 ,62100.00 ,62150.00 ,1822.00 
2008/2/4,62000.00 ,62900.00 ,62000.00 ,62890.00 ,1870.00 
2008/2/5,62850.00 ,63350.00 ,62800.00 ,63300.00 ,1010.00 
2008/2/13,65570.00 ,65570.00 ,64050.00 ,64150.00 ,1560.00 
2008/2/14,64450.00 ,64600.00 ,63500.00 ,64050.00 ,2160.00 
2008/2/15,63400.00 ,64300.00 ,63400.00 ,64300.00 ,1950.00 
2008/2/18,64300.00 ,65150.00 ,64200.00 ,65130.00 ,4646.00 
2008/2/19,65800.00 ,66430.00 ,65620.00 ,65620.00 ,3722.00 
2008/2/20,66910.00 ,66960.00 ,65560.00 ,65820.00 ,3402.00 
2008/2/21,66200.00 ,66730.00 ,66120.00 ,66700.00 ,3402.00 
2008/2/22,67300.00 ,67850.00 ,67200.00 ,67500.00 ,3622.00 
2008/2/25,68290.00 ,69300.00 ,67740.00 ,69250.00 ,3910.00 
2008/2/26,68000.00 ,68150.00 ,66000.00 ,66390.00 ,3502.00 
2008/2/27,68010.00 ,68500.00 ,67080.00 ,67360.00 ,3062.00 
2008/2/28,69000.00 ,69000.00 ,67800.00 ,68110.00 ,2756.00 
2008/2/29,68600.00 ,68600.00 ,67600.00 ,67900.00 ,3054.00 
2008/3/3,68000.00 ,68610.00 ,68000.00 ,68400.00 ,1420.00 
2008/3/4,68000.00 ,69500.00 ,68000.00 ,68750.00 ,2290.00 
2008/3/5,67850.00 ,68150.00 ,67450.00 ,67600.00 ,1670.00 
2008/3/6,69000.00 ,69200.00 ,68550.00 ,68650.00 ,1630.00 
2008/3/7,68400.00 ,69880.00 ,67850.00 ,69880.00 ,1760.00 
2008/3/10,67800.00 ,67800.00 ,67400.00 ,67700.00 ,1010.00 
2008/3/11,66250.00 ,67200.00 ,66250.00 ,67100.00 ,2150.00 
2008/3/12,67000.00 ,67150.00 ,66150.00 ,66300.00 ,3130.00 
2008/3/13,66050.00 ,66900.00 ,66050.00 ,66150.00 ,1750.00 
2008/3/14,66150.00 ,66700.00 ,65700.00 ,66600.00 ,2350.00 
2008/3/17,66200.00 ,67400.00 ,66200.00 ,67400.00 ,2210.00 
2008/3/18,64700.00 ,65750.00 ,64700.00 ,65320.00 ,3136.00 
2008/3/19,66010.00 ,66010.00 ,65310.00 ,65530.00 ,1244.00 
2008/3/20,64000.00 ,64920.00 ,63430.00 ,63700.00 ,2888.00 
2008/3/21,63730.00 ,65080.00 ,63730.00 ,65080.00 ,1944.00 
2008/3/24,65330.00 ,65330.00 ,64550.00 ,64650.00 ,1252.00 
2008/3/25,65050.00 ,65210.00 ,64810.00 ,64940.00 ,1976.00 
2008/3/26,65500.00 ,65500.00 ,64800.00 ,64900.00 ,1180.00 
2008/3/27,65430.00 ,65650.00 ,64800.00 ,65390.00 ,1904.00 
2008/3/28,66890.00 ,66890.00 ,65970.00 ,66100.00 ,2694.00 
2008/3/31,66500.00 ,66500.00 ,65710.00 ,66000.00 ,2492.00 
2008/4/1,65450.00 ,66000.00 ,64300.00 ,64500.00 ,1580.00 
2008/4/2,65100.00 ,65400.00 ,64870.00 ,65400.00 ,1500.00 
2008/4/3,65950.00 ,66180.00 ,65800.00 ,66050.00 ,1390.00 
2008/4/7,66800.00 ,66960.00 ,66380.00 ,66380.00 ,990.00 
2008/4/8,66200.00 ,66200.00 ,65450.00 ,65700.00 ,1160.00 
2008/4/9,65000.00 ,65600.00 ,65000.00 ,65600.00 ,1340.00 
2008/4/10,66510.00 ,66510.00 ,65750.00 ,65830.00 ,1540.00 
2008/4/11,65450.00 ,65600.00 ,65300.00 ,65390.00 ,1080.00 
2008/4/14,64200.00 ,64350.00 ,63900.00 ,64230.00 ,4060.00 
2008/4/15,64230.00 ,64440.00 ,64000.00 ,64090.00 ,1620.00 
2008/4/16,64150.00 ,64420.00 ,63750.00 ,64420.00 ,2516.00 
2008/4/17,64880.00 ,65200.00 ,64760.00 ,64900.00 ,1782.00 
2008/4/18,64300.00 ,64600.00 ,64250.00 ,64410.00 ,1444.00 
2008/4/21,64800.00 ,65100.00 ,64350.00 ,64350.00 ,1038.00 
2008/4/22,64300.00 ,64820.00 ,64250.00 ,64550.00 ,2386.00 
2008/4/23,65030.00 ,65100.00 ,64800.00 ,64890.00 ,1488.00 
2008/4/24,64500.00 ,65500.00 ,64500.00 ,65450.00 ,2002.00 
2008/4/25,65150.00 ,65300.00 ,64950.00 ,64950.00 ,1658.00 
2008/4/28,65400.00 ,65750.00 ,65250.00 ,65600.00 ,2596.00 
2008/4/29,65460.00 ,65630.00 ,65310.00 ,65320.00 ,2726.00 
