update_date,volume,position,position_diff,turn_over_rate
2007-05-22,"140,848.00 ","29,712.00 ","2,870.00 ",49.07595819
2007-05-23,"74,398.00 ","29,470.00 ",-242.00 ,-307.4297521
2007-05-24,"91,886.00 ","32,924.00 ","3,454.00 ",26.60277939
2007-05-25,"61,948.00 ","30,476.00 ","-2,448.00 ",-25.30555556
2007-05-28,"2,336.00 ","28,920.00 ","-1,556.00 ",-1.501285347
2007-05-29,"64,832.00 ","29,678.00 ",758.00 ,85.53034301
2007-05-30,"76,866.00 ","28,308.00 ","-1,370.00 ",-56.10656934
2007-05-31,"55,730.00 ","30,168.00 ","1,860.00 ",29.96236559
2007-06-01,"57,082.00 ","29,830.00 ",-338.00 ,-168.8816568
2007-06-04,"43,406.00 ","30,052.00 ",222.00 ,195.5225225
2007-06-05,"56,942.00 ","31,628.00 ","1,576.00 ",36.13071066
2007-06-06,"35,208.00 ","30,202.00 ","-1,426.00 ",-24.69004208
2007-06-07,"43,598.00 ","28,392.00 ","-1,810.00 ",-24.08729282
2007-06-08,"35,160.00 ","28,120.00 ",-272.00 ,-129.2647059
2007-06-11,"53,008.00 ","30,970.00 ","2,850.00 ",18.59929825
2007-06-12,"37,382.00 ","28,784.00 ","-2,186.00 ",-17.10064044
2007-06-13,"21,938.00 ","27,516.00 ","-1,268.00 ",-17.30126183
2007-06-14,"18,912.00 ","28,816.00 ","1,300.00 ",14.54769231
2007-06-15,"50,698.00 ","27,520.00 ","-1,296.00 ",-39.11882716
2007-06-18,"51,534.00 ","28,270.00 ",750.00 ,68.712
2007-06-19,"38,768.00 ","27,894.00 ",-376.00 ,-103.106383
2007-06-20,"40,074.00 ","27,854.00 ",-40.00 ,-1001.85
2007-06-21,"24,042.00 ","27,264.00 ",-590.00 ,-40.74915254
2007-06-22,"45,980.00 ","29,558.00 ","2,294.00 ",20.04359198
2007-06-25,"63,402.00 ","35,086.00 ","5,528.00 ",11.46924747
2007-06-26,"113,528.00 ","36,506.00 ","1,420.00 ",79.94929577
2007-06-27,"48,934.00 ","38,054.00 ","1,548.00 ",31.61111111
2007-06-28,"207,860.00 ","41,804.00 ","3,750.00 ",55.42933333
2007-06-29,"267,496.00 ","42,876.00 ","1,072.00 ",249.5298507
2007-07-02,"174,114.00 ","42,494.00 ",-382.00 ,-455.7958115
2007-07-03,"123,882.00 ","40,806.00 ","-1,688.00 ",-73.38981043
2007-07-04,"193,778.00 ","45,724.00 ","4,918.00 ",39.40178935
2007-07-05,"162,444.00 ","45,606.00 ",-118.00 ,-1376.644068
2007-07-06,"119,510.00 ","46,588.00 ",982.00 ,121.700611
2007-07-09,"117,906.00 ","42,794.00 ","-3,794.00 ",-31.07696363
2007-07-10,"120,210.00 ","44,570.00 ","1,776.00 ",67.68581081
2007-07-11,"92,444.00 ","44,096.00 ",-474.00 ,-195.0295359
2007-07-12,"83,514.00 ","39,742.00 ","-4,354.00 ",-19.180983
2007-07-13,"84,744.00 ","38,540.00 ","-1,202.00 ",-70.50249584
2007-07-16,"87,322.00 ","39,566.00 ","1,026.00 ",85.10916179
2007-07-17,"55,046.00 ","38,926.00 ",-640.00 ,-86.009375
2007-07-18,"77,172.00 ","41,156.00 ","2,230.00 ",34.60627803
2007-07-19,"71,360.00 ","41,226.00 ",70.00 ,1019.428571
2007-07-20,"86,090.00 ","38,802.00 ","-2,424.00 ",-35.51567657
2007-07-23,"154,590.00 ","39,660.00 ",858.00 ,180.1748252
2007-07-24,"158,328.00 ","36,032.00 ","-3,628.00 ",-43.64057332
2007-07-25,"113,550.00 ","38,196.00 ","2,164.00 ",52.47227357
2007-07-26,"136,160.00 ","37,182.00 ","-1,014.00 ",-134.2800789
2007-07-27,"158,300.00 ","37,530.00 ",348.00 ,454.8850575
2007-07-30,"94,050.00 ","36,476.00 ","-1,054.00 ",-89.23149905
2007-07-31,"67,608.00 ","35,704.00 ",-772.00 ,-87.57512953
2007-08-01,"89,104.00 ","35,894.00 ",190.00 ,468.9684211
2007-08-02,"98,292.00 ","35,470.00 ",-424.00 ,-231.8207547
2007-08-03,"52,406.00 ","35,798.00 ",328.00 ,159.7743902
2007-08-06,"63,060.00 ","37,682.00 ","1,884.00 ",33.47133758
2007-08-07,"51,242.00 ","39,906.00 ","2,224.00 ",23.04046763
2007-08-08,"53,288.00 ","39,508.00 ",-398.00 ,-133.8894472
2007-08-09,"74,932.00 ","39,406.00 ",-102.00 ,-734.627451
2007-08-10,"85,238.00 ","40,172.00 ",766.00 ,111.2767624
2007-08-13,"45,578.00 ","41,512.00 ","1,340.00 ",34.01343284
2007-08-14,"34,736.00 ","42,064.00 ",552.00 ,62.92753623
2007-08-15,"30,104.00 ","43,672.00 ","1,608.00 ",18.72139303
2007-08-16,"108,610.00 ","45,818.00 ","2,146.00 ",50.61043802
2007-08-17,"29,250.00 ","47,018.00 ","1,200.00 ",24.375
2007-08-20,"90,372.00 ","52,050.00 ","5,032.00 ",17.95945946
2007-08-21,"87,660.00 ","52,604.00 ",554.00 ,158.2310469
2007-08-22,"74,648.00 ","53,706.00 ","1,102.00 ",67.73865699
2007-08-23,"71,692.00 ","50,630.00 ","-3,076.00 ",-23.30689207
2007-08-24,"74,906.00 ","52,548.00 ","1,918.00 ",39.05422315
2007-08-27,"70,142.00 ","51,460.00 ","-1,088.00 ",-64.46875
2007-08-28,"55,230.00 ","53,140.00 ","1,680.00 ",32.875
2007-08-29,"58,424.00 ","53,896.00 ",756.00 ,77.28042328
2007-08-30,"54,308.00 ","52,916.00 ",-980.00 ,-55.41632653
2007-08-31,"64,792.00 ","56,200.00 ","3,284.00 ",19.72959805
2007-09-03,"57,786.00 ","56,044.00 ",-156.00 ,-370.4230769
2007-09-04,"64,760.00 ","59,052.00 ","3,008.00 ",21.52925532
2007-09-05,"103,424.00 ","65,788.00 ","6,736.00 ",15.35391924
2007-09-06,"113,502.00 ","82,550.00 ","16,762.00 ",6.771387663
2007-09-07,"74,170.00 ","90,114.00 ","7,564.00 ",9.805658382
2007-09-10,"81,640.00 ","99,532.00 ","9,418.00 ",8.668507114
2007-09-11,"156,010.00 ","109,324.00 ","9,792.00 ",15.93239379
2007-09-12,"125,148.00 ","111,378.00 ","2,054.00 ",60.92891918
2007-09-13,"77,076.00 ","111,862.00 ",484.00 ,159.2479339
2007-09-14,"94,596.00 ","107,310.00 ","-4,552.00 ",-20.78119508
2007-09-17,"92,278.00 ","106,896.00 ",-414.00 ,-222.8937198
2007-09-18,"103,470.00 ","111,662.00 ","4,766.00 ",21.71002937
2007-09-19,"110,302.00 ","101,466.00 ","-10,196.00 ",-10.81816399
2007-09-20,"94,804.00 ","99,300.00 ","-2,166.00 ",-43.76915974
2007-09-21,"76,110.00 ","100,446.00 ","1,146.00 ",66.41361257
2007-09-24,"59,902.00 ","102,338.00 ","1,892.00 ",31.66067653
2007-09-25,"62,440.00 ","100,486.00 ","-1,852.00 ",-33.71490281
2007-09-26,"51,822.00 ","97,080.00 ","-3,406.00 ",-15.21491486
2007-09-27,"70,748.00 ","91,106.00 ","-5,974.00 ",-11.84265149
2007-09-28,"68,600.00 ","89,672.00 ","-1,434.00 ",-47.83821478
2007-10-08,"57,456.00 ","90,594.00 ",922.00 ,62.31670282
2007-10-09,"60,986.00 ","92,008.00 ","1,414.00 ",43.1301273
2007-10-10,"49,978.00 ","93,546.00 ","1,538.00 ",32.49544863
2007-10-11,"48,478.00 ","91,534.00 ","-2,012.00 ",-24.0944334
2007-10-12,"45,606.00 ","89,756.00 ","-1,778.00 ",-25.65016873
2007-10-15,"80,222.00 ","91,360.00 ","1,604.00 ",50.01371571
2007-10-16,"69,996.00 ","91,110.00 ",-250.00 ,-279.984
2007-10-17,"73,564.00 ","91,090.00 ",-20.00 ,-3678.2
2007-10-18,"52,646.00 ","93,002.00 ","1,912.00 ",27.53451883
2007-10-19,"59,782.00 ","91,334.00 ","-1,668.00 ",-35.84052758
2007-10-22,"70,730.00 ","93,204.00 ","1,870.00 ",37.82352941
2007-10-23,"67,396.00 ","92,858.00 ",-346.00 ,-194.7861272
2007-10-24,"55,578.00 ","96,272.00 ","3,414.00 ",16.27943761
2007-10-25,"54,862.00 ","92,934.00 ","-3,338.00 ",-16.43559017
2007-10-26,"41,426.00 ","91,786.00 ","-1,148.00 ",-36.08536585
2007-10-29,"55,032.00 ","92,944.00 ","1,158.00 ",47.52331606
2007-10-30,"52,906.00 ","95,452.00 ","2,508.00 ",21.09489633
2007-10-31,"74,736.00 ","98,684.00 ","3,232.00 ",23.12376238
2007-11-01,"109,910.00 ","108,254.00 ","9,570.00 ",11.48484848
2007-11-02,"69,282.00 ","107,826.00 ",-428.00 ,-161.8738318
2007-11-05,"160,714.00 ","107,072.00 ",-754.00 ,-213.1485411
2007-11-06,"183,594.00 ","109,184.00 ","2,112.00 ",86.92897727
2007-11-07,"145,460.00 ","108,990.00 ",-194.00 ,-749.7938144
2007-11-08,"144,478.00 ","112,200.00 ","3,210.00 ",45.00872274
2007-11-09,"169,682.00 ","108,510.00 ","-3,690.00 ",-45.98428184
2007-11-12,"163,938.00 ","105,562.00 ","-2,948.00 ",-55.60990502
2007-11-13,"99,096.00 ","97,904.00 ","-7,658.00 ",-12.94019326
2007-11-14,"172,108.00 ","100,958.00 ","3,054.00 ",56.35494434
2007-11-15,"208,526.00 ","100,478.00 ",-480.00 ,-434.4291667
2007-11-16,"44,232.00 ","93,294.00 ","-7,184.00 ",-6.15701559
2007-11-19,"192,526.00 ","99,982.00 ","6,688.00 ",28.7867823
2007-11-20,"13,116.00 ","91,082.00 ","-8,900.00 ",-1.473707865
2007-11-21,"23,944.00 ","98,938.00 ","7,856.00 ",3.047861507
2007-11-22,"585,434.00 ","70,752.00 ","-28,186.00 ",-20.77038246
2007-11-23,"232,570.00 ","74,932.00 ","4,180.00 ",55.63875598
2007-11-26,"338,484.00 ","79,254.00 ","4,322.00 ",78.31652013
2007-11-27,"363,740.00 ","75,636.00 ","-3,618.00 ",-100.5362078
2007-11-28,"315,772.00 ","74,296.00 ","-1,340.00 ",-235.6507463
2007-11-29,"186,268.00 ","72,108.00 ","-2,188.00 ",-85.13162706
2007-11-30,"513,168.00 ","78,864.00 ","6,756.00 ",75.95737123
2007-12-03,"383,620.00 ","87,808.00 ","8,944.00 ",42.89132379
2007-12-04,"87,434.00 ","85,812.00 ","-1,996.00 ",-43.80460922
2007-12-05,"444,268.00 ","87,722.00 ","1,910.00 ",232.6010471
2007-12-06,"432,676.00 ","88,902.00 ","1,180.00 ",366.6745763
2007-12-07,"340,280.00 ","87,610.00 ","-1,292.00 ",-263.374613
2007-12-10,"237,326.00 ","83,192.00 ","-4,418.00 ",-53.71797193
2007-12-11,"188,612.00 ","87,248.00 ","4,056.00 ",46.50197239
2007-12-12,"324,160.00 ","96,472.00 ","9,224.00 ",35.14310494
2007-12-13,"286,182.00 ","88,068.00 ","-8,404.00 ",-34.05306997
2007-12-14,"186,432.00 ","88,306.00 ",238.00 ,783.3277311
2007-12-17,"192,160.00 ","99,032.00 ","10,726.00 ",17.91534589
2007-12-18,"163,112.00 ","91,370.00 ","-7,662.00 ",-21.28843644
2007-12-19,"149,808.00 ","89,362.00 ","-2,008.00 ",-74.60557769
2007-12-20,"210,570.00 ","90,468.00 ","1,106.00 ",190.3887884
2007-12-21,"298,998.00 ","81,876.00 ","-8,592.00 ",-34.79958101
2007-12-24,"9,380.00 ","80,320.00 ","-1,556.00 ",-6.028277635
2007-12-25,"296,630.00 ","63,626.00 ","-16,694.00 ",-17.7686594
2007-12-26,"180,200.00 ","63,654.00 ",28.00 ,6435.714286
2007-12-27,"225,574.00 ","62,548.00 ","-1,106.00 ",-203.954792
2007-12-28,"178,296.00 ","58,702.00 ","-3,846.00 ",-46.35881435
2008-01-02,"179,974.00 ","63,266.00 ","4,564.00 ",39.43339176
2008-01-03,"218,226.00 ","77,046.00 ","13,780.00 ",15.83642961
2008-01-04,"4,234.00 ","74,646.00 ","-2,400.00 ",-1.764166667
2008-01-07,"406,936.00 ","75,740.00 ","1,094.00 ",371.9707495
2008-01-08,"349,394.00 ","84,466.00 ","8,726.00 ",40.04056842
2008-01-09,"363,000.00 ","81,080.00 ","-3,386.00 ",-107.2061429
2008-01-10,"239,302.00 ","81,782.00 ",702.00 ,340.8860399
2008-01-11,"382,588.00 ","81,576.00 ",-206.00 ,-1857.223301
2008-01-14,"313,868.00 ","89,622.00 ","8,046.00 ",39.00919712
2008-01-15,"293,272.00 ","93,716.00 ","4,094.00 ",71.6345872
2008-01-16,"19,326.00 ","90,930.00 ","-2,786.00 ",-6.936826992
2008-01-17,"352,302.00 ","88,740.00 ","-2,190.00 ",-160.8684932
2008-01-18,"332,888.00 ","91,786.00 ","3,046.00 ",109.2869337
2008-01-21,"291,704.00 ","100,966.00 ","9,180.00 ",31.77603486
2008-01-22,"32,110.00 ","93,114.00 ","-7,852.00 ",-4.089403974
2008-01-23,"541,234.00 ","98,168.00 ","5,054.00 ",107.0902256
2008-01-24,"525,700.00 ","99,368.00 ","1,200.00 ",438.0833333
2008-01-25,"372,846.00 ","98,768.00 ",-600.00 ,-621.41
2008-01-28,"358,210.00 ","101,434.00 ","2,666.00 ",134.3623406
2008-01-29,"244,000.00 ","97,320.00 ","-4,114.00 ",-59.30967428
2008-01-30,"431,424.00 ","93,196.00 ","-4,124.00 ",-104.6129971
2008-01-31,"426,220.00 ","106,514.00 ","13,318.00 ",32.0033038
2008-02-01,"173,314.00 ","98,870.00 ","-7,644.00 ",-22.67320774
2008-02-04,"287,700.00 ","114,890.00 ","16,020.00 ",17.9588015
2008-02-05,"322,562.00 ","109,674.00 ","-5,216.00 ",-61.84087423
2008-02-13,"385,936.00 ","116,646.00 ","6,972.00 ",55.35513483
2008-02-14,"440,002.00 ","125,736.00 ","9,090.00 ",48.40506051
2008-02-15,"237,968.00 ","126,794.00 ","1,058.00 ",224.9224953
2008-02-18,"264,290.00 ","129,918.00 ","3,124.00 ",84.59987196
2008-02-19,"280,920.00 ","129,088.00 ",-830.00 ,-338.4578313
2008-02-20,"362,222.00 ","125,834.00 ","-3,254.00 ",-111.3159189
2008-02-21,"266,170.00 ","141,816.00 ","15,982.00 ",16.65436116
2008-02-22,"435,202.00 ","140,466.00 ","-1,350.00 ",-322.3718519
2008-02-25,"376,292.00 ","168,584.00 ","28,118.00 ",13.38260189
2008-02-26,"417,504.00 ","143,514.00 ","-25,070.00 ",-16.65353012
2008-02-27,"467,852.00 ","146,318.00 ","2,804.00 ",166.8516405
2008-02-28,"254,756.00 ","137,606.00 ","-8,712.00 ",-29.24196511
2008-02-29,"456,612.00 ","148,340.00 ","10,734.00 ",42.53884852
2008-03-03,"416,320.00 ","162,644.00 ","14,304.00 ",29.10514541
2008-03-04,"485,662.00 ","159,232.00 ","-3,412.00 ",-142.3393904
2008-03-05,"406,518.00 ","154,716.00 ","-4,516.00 ",-90.01727192
2008-03-06,"304,606.00 ","151,010.00 ","-3,706.00 ",-82.19266055
2008-03-07,"195,440.00 ","146,568.00 ","-4,442.00 ",-43.99819901
2008-03-10,"233,152.00 ","144,216.00 ","-2,352.00 ",-99.1292517
2008-03-11,"147,504.00 ","143,364.00 ",-852.00 ,-173.1267606
2008-03-12,"353,724.00 ","142,060.00 ","-1,304.00 ",-271.2607362
2008-03-13,"263,294.00 ","139,812.00 ","-2,248.00 ",-117.1236655
2008-03-14,"299,796.00 ","146,280.00 ","6,468.00 ",46.35064935
2008-03-17,"385,280.00 ","143,640.00 ","-2,640.00 ",-145.9393939
2008-03-18,"48,142.00 ","126,768.00 ","-16,872.00 ",-2.853366524
2008-03-19,"313,712.00 ","125,666.00 ","-1,102.00 ",-284.6751361
2008-03-20,"18,794.00 ","113,640.00 ","-12,026.00 ",-1.562780642
2008-03-21,"264,910.00 ","115,550.00 ","1,910.00 ",138.6963351
2008-03-24,"180,130.00 ","118,362.00 ","2,812.00 ",64.05761024
2008-03-25,"198,268.00 ","123,380.00 ","5,018.00 ",39.51135911
2008-03-26,"269,988.00 ","144,078.00 ","20,698.00 ",13.04415886
2008-03-27,"351,870.00 ","133,444.00 ","-10,634.00 ",-33.08914802
2008-03-28,"227,418.00 ","121,964.00 ","-11,480.00 ",-19.80993031
2008-03-31,"237,618.00 ","125,432.00 ","3,468.00 ",68.51730104
2008-04-01,"244,222.00 ","135,416.00 ","9,984.00 ",24.46133814
2008-04-02,"274,840.00 ","123,578.00 ","-11,838.00 ",-23.21675959
2008-04-03,"203,026.00 ","118,168.00 ","-5,410.00 ",-37.52791128
2008-04-07,"158,772.00 ","115,698.00 ","-2,470.00 ",-64.28016194
2008-04-08,"199,224.00 ","118,586.00 ","2,888.00 ",68.9833795
2008-04-09,"207,826.00 ","115,344.00 ","-3,242.00 ",-64.10425663
2008-04-10,"155,664.00 ","115,856.00 ",512.00 ,304.03125
2008-04-11,"224,656.00 ","133,920.00 ","18,064.00 ",12.43666962
2008-04-14,"163,754.00 ","138,844.00 ","4,924.00 ",33.25629569
2008-04-15,"196,690.00 ","126,842.00 ","-12,002.00 ",-16.38810198
2008-04-16,"231,374.00 ","121,372.00 ","-5,470.00 ",-42.29872029
2008-04-17,"176,666.00 ","114,228.00 ","-7,144.00 ",-24.72928331
2008-04-18,"151,736.00 ","120,950.00 ","6,722.00 ",22.57304374
2008-04-21,"228,154.00 ","125,792.00 ","4,842.00 ",47.11978521
2008-04-22,"202,722.00 ","125,118.00 ",-674.00 ,-300.7744807
2008-04-23,"124,890.00 ","117,772.00 ","-7,346.00 ",-17.00108903
2008-04-24,"195,330.00 ","115,098.00 ","-2,674.00 ",-73.04786836
2008-04-25,"103,520.00 ","113,352.00 ","-1,746.00 ",-59.28980527
2008-04-28,"146,376.00 ","112,962.00 ",-390.00 ,-375.3230769
2008-04-29,"83,770.00 ","108,012.00 ","-4,950.00 ",-16.92323232
2008-04-30,"66,056.00 ","105,850.00 ","-2,162.00 ",-30.55319149
2008-05-05,"94,560.00 ","115,360.00 ","9,510.00 ",9.943217666
2008-05-06,"129,936.00 ","114,808.00 ",-552.00 ,-235.3913043
2008-05-07,"103,326.00 ","114,704.00 ",-104.00 ,-993.5192308
2008-05-08,"90,970.00 ","114,282.00 ",-422.00 ,-215.5687204
2008-05-09,"90,244.00 ","117,400.00 ","3,118.00 ",28.94291212
2008-05-12,"176,002.00 ","126,952.00 ","9,552.00 ",18.42567002
2008-05-13,"207,386.00 ","140,490.00 ","13,538.00 ",15.31880632
2008-05-14,"288,458.00 ","160,244.00 ","19,754.00 ",14.60251088
2008-05-15,"242,886.00 ","158,302.00 ","-1,942.00 ",-125.0700309
2008-05-16,"236,410.00 ","163,606.00 ","5,304.00 ",44.57202112
2008-05-19,"248,588.00 ","162,762.00 ",-844.00 ,-294.535545
2008-05-20,"148,938.00 ","154,492.00 ","-8,270.00 ",-18.00943168
2008-05-21,"181,748.00 ","146,330.00 ","-8,162.00 ",-22.26758148
2008-05-22,"142,836.00 ","141,288.00 ","-5,042.00 ",-28.32923443
2008-05-23,"190,100.00 ","152,884.00 ","11,596.00 ",16.39358399
2008-05-26,"123,212.00 ","146,906.00 ","-5,978.00 ",-20.61090666
2008-05-27,"114,630.00 ","151,304.00 ","4,398.00 ",26.06412005
2008-05-28,"135,056.00 ","144,628.00 ","-6,676.00 ",-20.23007789
2008-05-29,"163,816.00 ","159,838.00 ","15,210.00 ",10.77028271
2008-05-30,"16,396.00 ","156,316.00 ","-3,522.00 ",-4.655309483
2008-06-02,"220,016.00 ","172,902.00 ","16,586.00 ",13.26516339
2008-06-03,"164,482.00 ","174,428.00 ","1,526.00 ",107.7863696
2008-06-04,"341,512.00 ","193,346.00 ","18,918.00 ",18.05222539
2008-06-05,"224,716.00 ","197,628.00 ","4,282.00 ",52.47921532
2008-06-06,"157,058.00 ","195,532.00 ","-2,096.00 ",-74.93225191
2008-06-10,"189,658.00 ","199,156.00 ","3,624.00 ",52.33388521
2008-06-11,"216,902.00 ","193,356.00 ","-5,800.00 ",-37.39689655
2008-06-12,"317,082.00 ","195,630.00 ","2,274.00 ",139.4379947
2008-06-13,"180,964.00 ","190,458.00 ","-5,172.00 ",-34.98917247
2008-06-16,"135,450.00 ","189,192.00 ","-1,266.00 ",-106.9905213
2008-06-17,"139,862.00 ","186,264.00 ","-2,928.00 ",-47.7670765
2008-06-18,"212,288.00 ","191,082.00 ","4,818.00 ",44.06143628
2008-06-19,"207,272.00 ","179,994.00 ","-11,088.00 ",-18.69336219
2008-06-20,"170,740.00 ","178,062.00 ","-1,932.00 ",-88.3747412
2008-06-23,"331,368.00 ","187,012.00 ","8,950.00 ",37.02435754
2008-06-24,"215,132.00 ","181,756.00 ","-5,256.00 ",-40.93074581
2008-06-25,"150,320.00 ","179,684.00 ","-2,072.00 ",-72.54826255
2008-06-26,"216,688.00 ","186,794.00 ","7,110.00 ",30.47651195
2008-06-27,"237,666.00 ","179,058.00 ","-7,736.00 ",-30.72207859
2008-06-30,"210,672.00 ","182,698.00 ","3,640.00 ",57.87692308
2008-07-01,"125,324.00 ","178,770.00 ","-3,928.00 ",-31.90529532
2008-07-02,"164,312.00 ","174,862.00 ","-3,908.00 ",-42.04503582
2008-07-03,"215,188.00 ","188,382.00 ","13,520.00 ",15.91627219
2008-07-04,"145,514.00 ","193,142.00 ","4,760.00 ",30.57016807
2008-07-07,"127,278.00 ","195,554.00 ","2,412.00 ",52.76865672
2008-07-08,"169,968.00 ","193,358.00 ","-2,196.00 ",-77.3989071
2008-07-09,"132,936.00 ","199,746.00 ","6,388.00 ",20.81026925
2008-07-10,"168,408.00 ","188,554.00 ","-11,192.00 ",-15.04717655
2008-07-11,"197,210.00 ","177,820.00 ","-10,734.00 ",-18.37246134
2008-07-14,"301,284.00 ","170,482.00 ","-7,338.00 ",-41.05805397
2008-07-15,"216,686.00 ","173,584.00 ","3,102.00 ",69.85364281
2008-07-16,"169,026.00 ","178,216.00 ","4,632.00 ",36.49093264
2008-07-17,"223,904.00 ","184,422.00 ","6,206.00 ",36.07863358
2008-07-18,"152,414.00 ","185,272.00 ",850.00 ,179.3105882
2008-07-21,"149,398.00 ","188,432.00 ","3,160.00 ",47.2778481
2008-07-22,"146,122.00 ","185,714.00 ","-2,718.00 ",-53.76085357
2008-07-23,"199,390.00 ","185,792.00 ",78.00 ,2556.282051
2008-07-24,"205,426.00 ","186,994.00 ","1,202.00 ",170.9034942
2008-07-25,"164,688.00 ","188,538.00 ","1,544.00 ",106.6632124
2008-07-28,"131,980.00 ","181,930.00 ","-6,608.00 ",-19.97276029
2008-07-29,"154,544.00 ","174,620.00 ","-7,310.00 ",-21.14145007
2008-07-30,"93,848.00 ","172,454.00 ","-2,166.00 ",-43.32779317
2008-07-31,"127,664.00 ","179,716.00 ","7,262.00 ",17.5797301
2008-08-01,"147,866.00 ","174,956.00 ","-4,760.00 ",-31.06428571
2008-08-04,"113,796.00 ","180,470.00 ","5,514.00 ",20.63764962
2008-08-05,"133,580.00 ","194,334.00 ","13,864.00 ",9.635025967
2008-08-06,"132,586.00 ","200,292.00 ","5,958.00 ",22.25344075
2008-08-07,"171,964.00 ","197,482.00 ","-2,810.00 ",-61.19715302
2008-08-08,"106,882.00 ","204,460.00 ","6,978.00 ",15.31699627
2008-08-11,"151,362.00 ","199,704.00 ","-4,756.00 ",-31.8254836
2008-08-12,"125,358.00 ","195,980.00 ","-3,724.00 ",-33.66219119
2008-08-13,"193,016.00 ","202,394.00 ","6,414.00 ",30.09292173
2008-08-14,"237,222.00 ","195,186.00 ","-7,208.00 ",-32.9109323
2008-08-15,"148,314.00 ","186,902.00 ","-8,284.00 ",-17.90366972
2008-08-18,"130,732.00 ","183,294.00 ","-3,608.00 ",-36.23392461
2008-08-19,"101,194.00 ","179,798.00 ","-3,496.00 ",-28.94565217
2008-08-20,"124,130.00 ","171,970.00 ","-7,828.00 ",-15.85717936
2008-08-21,"158,200.00 ","169,450.00 ","-2,520.00 ",-62.77777778
2008-08-22,"182,510.00 ","150,362.00 ","-19,088.00 ",-9.56150461
2008-08-25,"84,572.00 ","148,276.00 ","-2,086.00 ",-40.54266539
2008-08-26,"152,500.00 ","147,256.00 ","-1,020.00 ",-149.5098039
2008-08-27,"151,248.00 ","151,420.00 ","4,164.00 ",36.32276657
2008-08-28,"123,948.00 ","147,610.00 ","-3,810.00 ",-32.53228346
2008-08-29,"94,598.00 ","144,404.00 ","-3,206.00 ",-29.50655022
2008-09-01,"124,556.00 ","149,540.00 ","5,136.00 ",24.25155763
2008-09-02,"101,086.00 ","150,492.00 ",952.00 ,106.1827731
2008-09-03,"86,992.00 ","144,448.00 ","-6,044.00 ",-14.39311714
2008-09-04,"125,564.00 ","148,224.00 ","3,776.00 ",33.25317797
2008-09-05,"215,758.00 ","148,272.00 ",48.00 ,4494.958333
2008-09-08,"140,372.00 ","147,544.00 ",-728.00 ,-192.8186813
2008-09-09,"221,060.00 ","156,644.00 ","9,100.00 ",24.29230769
2008-09-10,"134,852.00 ","146,402.00 ","-10,242.00 ",-13.16656903
