update_date,open,high,low,close,volume
2008/1/2,7294.84 ,7294.84 ,7294.84 ,7294.84 ,117480.00 
2008/1/3,7362.89 ,7362.89 ,7362.89 ,7362.89 ,201502.00 
2008/1/4,7379.78 ,7379.78 ,7379.78 ,7379.78 ,191448.00 
2008/1/7,7369.44 ,7369.44 ,7369.44 ,7369.44 ,73518.00 
2008/1/8,7455.99 ,7455.99 ,7455.99 ,7455.99 ,189072.00 
2008/1/9,7499.06 ,7499.06 ,7499.06 ,7499.06 ,121922.00 
2008/1/10,7409.44 ,7409.44 ,7409.44 ,7409.44 ,77616.00 
2008/1/11,7312.97 ,7312.97 ,7312.97 ,7312.97 ,99992.00 
2008/1/14,7378.36 ,7378.36 ,7378.36 ,7378.36 ,52632.00 
2008/1/15,7384.47 ,7384.47 ,7384.47 ,7384.47 ,64284.00 
2008/1/16,7405.78 ,7405.78 ,7405.78 ,7405.78 ,81402.00 
2008/1/17,7589.17 ,7589.17 ,7589.17 ,7589.17 ,171242.00 
2008/1/18,7552.27 ,7552.27 ,7552.27 ,7552.27 ,121234.00 
2008/1/21,7425.82 ,7425.82 ,7425.82 ,7425.82 ,124140.00 
2008/1/22,7401.37 ,7401.37 ,7401.37 ,7401.37 ,110838.00 
2008/1/23,7449.25 ,7449.25 ,7449.25 ,7449.25 ,86696.00 
2008/1/24,7478.08 ,7478.08 ,7478.08 ,7478.08 ,48690.00 
2008/1/25,7462.30 ,7462.30 ,7462.30 ,7462.30 ,41598.00 
2008/1/28,7449.59 ,7449.59 ,7449.59 ,7449.59 ,41644.00 
2008/1/29,7474.34 ,7474.34 ,7474.34 ,7474.34 ,39034.00 
2008/1/30,7455.34 ,7455.34 ,7455.34 ,7455.34 ,44670.00 
2008/1/31,7442.35 ,7442.35 ,7442.35 ,7442.35 ,73870.00 
2008/2/1,7456.06 ,7456.06 ,7456.06 ,7456.06 ,23126.00 
2008/2/4,7485.15 ,7485.15 ,7485.15 ,7485.15 ,21080.00 
2008/2/5,7506.21 ,7506.21 ,7506.21 ,7506.21 ,20836.00 
2008/2/13,7650.53 ,7650.53 ,7650.53 ,7650.53 ,78578.00 
2008/2/14,7626.79 ,7626.79 ,7626.79 ,7626.79 ,52588.00 
2008/2/15,7722.12 ,7722.12 ,7722.12 ,7722.12 ,90138.00 
2008/2/18,7752.93 ,7752.93 ,7752.93 ,7752.93 ,95400.00 
2008/2/19,7664.04 ,7664.04 ,7664.04 ,7664.04 ,63872.00 
2008/2/20,7699.28 ,7699.28 ,7699.28 ,7699.28 ,61878.00 
2008/2/21,7802.34 ,7802.34 ,7802.34 ,7802.34 ,65090.00 
2008/2/22,7799.35 ,7799.35 ,7799.35 ,7799.35 ,51428.00 
2008/2/25,7808.76 ,7808.76 ,7808.76 ,7808.76 ,46812.00 
2008/2/26,7806.50 ,7806.50 ,7806.50 ,7806.50 ,62798.00 
2008/2/27,7954.17 ,7954.17 ,7954.17 ,7954.17 ,61090.00 
2008/2/28,8047.51 ,8047.51 ,8047.51 ,8047.51 ,83760.00 
2008/2/29,8073.34 ,8073.34 ,8073.34 ,8073.34 ,58760.00 
2008/3/3,8104.39 ,8104.39 ,8104.39 ,8104.39 ,85004.00 
2008/3/4,8060.50 ,8060.50 ,8060.50 ,8060.50 ,87364.00 
2008/3/5,8052.12 ,8052.12 ,8052.12 ,8052.12 ,37948.00 
2008/3/6,8074.50 ,8074.50 ,8074.50 ,8074.50 ,45746.00 
2008/3/7,8082.39 ,8082.39 ,8082.39 ,8082.39 ,49496.00 
2008/3/10,8009.10 ,8009.10 ,8009.10 ,8009.10 ,53068.00 
2008/3/11,8057.45 ,8057.45 ,8057.45 ,8057.45 ,39592.00 
2008/3/12,8046.03 ,8046.03 ,8046.03 ,8046.03 ,71896.00 
2008/3/13,8080.83 ,8080.83 ,8080.83 ,8080.83 ,31196.00 
2008/3/14,8204.62 ,8204.62 ,8204.62 ,8204.62 ,33978.00 
2008/3/17,8304.72 ,8304.72 ,8304.72 ,8304.72 ,87676.00 
2008/3/18,8202.32 ,8202.32 ,8202.32 ,8202.32 ,148868.00 
2008/3/19,8272.77 ,8272.77 ,8272.77 ,8272.77 ,57754.00 
2008/3/20,8271.37 ,8271.37 ,8271.37 ,8271.37 ,86228.00 
2008/3/21,8297.85 ,8297.85 ,8297.85 ,8297.85 ,43538.00 
2008/3/24,8281.00 ,8281.00 ,8281.00 ,8281.00 ,43554.00 
2008/3/25,8272.93 ,8272.93 ,8272.93 ,8272.93 ,40642.00 
2008/3/26,8257.57 ,8257.57 ,8257.57 ,8257.57 ,38518.00 
2008/3/27,8193.68 ,8193.68 ,8193.68 ,8193.68 ,46510.00 
2008/3/28,8239.90 ,8239.90 ,8239.90 ,8239.90 ,35214.00 
2008/3/31,8217.54 ,8217.54 ,8217.54 ,8217.54 ,17124.00 
2008/4/1,8052.95 ,8052.95 ,8052.95 ,8052.95 ,57588.00 
2008/4/2,8050.00 ,8050.00 ,8050.00 ,8050.00 ,30680.00 
2008/4/3,8080.54 ,8080.54 ,8080.54 ,8080.54 ,19054.00 
2008/4/7,8045.09 ,8045.09 ,8045.09 ,8045.09 ,20440.00 
2008/4/8,8042.67 ,8042.67 ,8042.67 ,8042.67 ,22628.00 
2008/4/9,8032.10 ,8032.10 ,8032.10 ,8032.10 ,13094.00 
2008/4/10,8029.28 ,8029.28 ,8029.28 ,8029.28 ,21522.00 
2008/4/11,7882.92 ,7882.92 ,7882.92 ,7882.92 ,43928.00 
2008/4/14,7885.49 ,7885.49 ,7885.49 ,7885.49 ,10378.00 
2008/4/15,7909.33 ,7909.33 ,7909.33 ,7909.33 ,13730.00 
2008/4/16,7877.93 ,7877.93 ,7877.93 ,7877.93 ,10370.00 
2008/4/17,7881.29 ,7881.29 ,7881.29 ,7881.29 ,10998.00 
2008/4/18,7856.31 ,7856.31 ,7856.31 ,7856.31 ,11652.00 
2008/4/21,7751.43 ,7751.43 ,7751.43 ,7751.43 ,25146.00 
2008/4/22,7703.63 ,7703.63 ,7703.63 ,7703.63 ,14122.00 
2008/4/23,7777.56 ,7777.56 ,7777.56 ,7777.56 ,15960.00 
2008/4/24,7988.22 ,7988.22 ,7988.22 ,7988.22 ,74020.00 
2008/4/25,7998.74 ,7998.74 ,7998.74 ,7998.74 ,47862.00 
2008/4/28,7995.34 ,7995.34 ,7995.34 ,7995.34 ,25810.00 
2008/4/29,7982.27 ,7982.27 ,7982.27 ,7982.27 ,13478.00 
2008/4/30,7992.88 ,7992.88 ,7992.88 ,7992.88 ,33202.00 
2008/5/5,7938.76 ,7938.76 ,7938.76 ,7938.76 ,23982.00 
2008/5/6,8010.92 ,8010.92 ,8010.92 ,8010.92 ,21158.00 
2008/5/7,8033.08 ,8033.08 ,8033.08 ,8033.08 ,17688.00 
2008/5/8,8005.71 ,8005.71 ,8005.71 ,8005.71 ,36410.00 
2008/5/9,8070.88 ,8070.88 ,8070.88 ,8070.88 ,16062.00 
2008/5/12,8100.73 ,8100.73 ,8100.73 ,8100.73 ,14236.00 
2008/5/13,8131.43 ,8131.43 ,8131.43 ,8131.43 ,15532.00 
2008/5/14,8154.18 ,8154.18 ,8154.18 ,8154.18 ,19024.00 
2008/5/15,8272.51 ,8272.51 ,8272.51 ,8272.51 ,39384.00 
2008/5/16,8429.89 ,8429.89 ,8429.89 ,8429.89 ,22304.00 
2008/5/19,8419.04 ,8419.04 ,8419.04 ,8419.04 ,13806.00 
2008/5/20,8415.57 ,8415.57 ,8415.57 ,8415.57 ,13702.00 
2008/5/21,8616.93 ,8616.93 ,8616.93 ,8616.93 ,52858.00 
2008/5/22,8681.35 ,8681.35 ,8681.35 ,8681.35 ,26730.00 
2008/5/23,8754.91 ,8754.91 ,8754.91 ,8754.91 ,40526.00 
2008/5/26,8837.61 ,8837.61 ,8837.61 ,8837.61 ,67296.00 
2008/5/27,8812.43 ,8812.43 ,8812.43 ,8812.43 ,71896.00 
2008/5/28,8687.16 ,8687.16 ,8687.16 ,8687.16 ,77318.00 
2008/5/29,8766.98 ,8766.98 ,8766.98 ,8766.98 ,85184.00 
2008/5/30,8848.06 ,8848.06 ,8848.06 ,8848.06 ,80008.00 
2008/6/2,8954.32 ,8954.32 ,8954.32 ,8954.32 ,113714.00 
2008/6/3,9076.27 ,9076.27 ,9076.27 ,9076.27 ,82568.00 
2008/6/4,9158.21 ,9158.21 ,9158.21 ,9158.21 ,218110.00 
2008/6/5,9254.11 ,9254.11 ,9254.11 ,9254.11 ,177590.00 
2008/6/6,9262.76 ,9262.76 ,9262.76 ,9262.76 ,150428.00 
2008/6/10,9457.56 ,9457.56 ,9457.56 ,9457.56 ,127026.00 
2008/6/11,9337.88 ,9337.88 ,9337.88 ,9337.88 ,201652.00 
2008/6/12,9462.87 ,9462.87 ,9462.87 ,9462.87 ,336430.00 
2008/6/13,9758.05 ,9758.05 ,9758.05 ,9758.05 ,375146.00 
2008/6/16,9799.26 ,9799.26 ,9799.26 ,9799.26 ,251586.00 
2008/6/17,9680.50 ,9680.50 ,9680.50 ,9680.50 ,218802.00 
2008/6/18,9732.54 ,9732.54 ,9732.54 ,9732.54 ,222134.00 
2008/6/19,9679.02 ,9679.02 ,9679.02 ,9679.02 ,261896.00 
2008/6/20,9623.49 ,9623.49 ,9623.49 ,9623.49 ,311152.00 
2008/6/23,9520.25 ,9520.25 ,9520.25 ,9520.25 ,267596.00 
2008/6/24,9399.86 ,9399.86 ,9399.86 ,9399.86 ,313986.00 
2008/6/25,9421.99 ,9421.99 ,9421.99 ,9421.99 ,287242.00 
2008/6/26,9401.88 ,9401.88 ,9401.88 ,9401.88 ,301908.00 
2008/6/27,9466.31 ,9466.31 ,9466.31 ,9466.31 ,225832.00 
2008/6/30,9404.12 ,9404.12 ,9404.12 ,9404.12 ,191084.00 
2008/7/1,9494.05 ,9494.05 ,9494.05 ,9494.05 ,180682.00 
2008/7/2,9595.60 ,9595.60 ,9595.60 ,9595.60 ,178310.00 
2008/7/3,9533.65 ,9533.65 ,9533.65 ,9533.65 ,187408.00 
2008/7/4,9594.56 ,9594.56 ,9594.56 ,9594.56 ,114598.00 
2008/7/7,9569.48 ,9569.48 ,9569.48 ,9569.48 ,186718.00 
2008/7/8,9551.78 ,9551.78 ,9551.78 ,9551.78 ,88642.00 
2008/7/9,9414.82 ,9414.82 ,9414.82 ,9414.82 ,131148.00 
2008/7/10,9330.49 ,9330.49 ,9330.49 ,9330.49 ,145578.00 
2008/7/11,9384.96 ,9384.96 ,9384.96 ,9384.96 ,108176.00 
2008/7/14,9382.21 ,9382.21 ,9382.21 ,9382.21 ,78004.00 
2008/7/15,9303.38 ,9303.38 ,9303.38 ,9303.38 ,108390.00 
2008/7/16,9275.46 ,9275.46 ,9275.46 ,9275.46 ,132660.00 
2008/7/17,9509.08 ,9509.08 ,9509.08 ,9509.08 ,318812.00 
2008/7/18,9355.91 ,9355.91 ,9355.91 ,9355.91 ,336800.00 
2008/7/21,9332.07 ,9332.07 ,9332.07 ,9332.07 ,186360.00 
2008/7/22,9248.76 ,9248.76 ,9248.76 ,9248.76 ,172184.00 
2008/7/23,9126.56 ,9126.56 ,9126.56 ,9126.56 ,194034.00 
2008/7/24,9108.31 ,9108.31 ,9108.31 ,9108.31 ,158080.00 
2008/7/25,9150.45 ,9150.45 ,9150.45 ,9150.45 ,118830.00 
2008/7/28,9083.05 ,9083.05 ,9083.05 ,9083.05 ,135300.00 
2008/7/29,9130.60 ,9130.60 ,9130.60 ,9130.60 ,134356.00 
2008/7/30,9068.40 ,9068.40 ,9068.40 ,9068.40 ,131446.00 
2008/7/31,9108.96 ,9108.96 ,9108.96 ,9108.96 ,90112.00 
2008/8/1,9139.25 ,9139.25 ,9139.25 ,9139.25 ,110882.00 
2008/8/4,9324.35 ,9324.35 ,9324.35 ,9324.35 ,109368.00 
2008/8/5,9016.47 ,9016.47 ,9016.47 ,9016.47 ,480490.00 
2008/8/6,9008.31 ,9008.31 ,9008.31 ,9008.31 ,252324.00 
2008/8/7,8902.75 ,8902.75 ,8902.75 ,8902.75 ,337736.00 
2008/8/8,8886.20 ,8886.20 ,8886.20 ,8886.20 ,144230.00 
2008/8/11,8703.41 ,8703.41 ,8703.41 ,8703.41 ,163282.00 
2008/8/12,8834.71 ,8834.71 ,8834.71 ,8834.71 ,112152.00 
2008/8/13,8883.51 ,8883.51 ,8883.51 ,8883.51 ,110876.00 
2008/8/14,8704.78 ,8704.78 ,8704.78 ,8704.78 ,157304.00 
2008/8/15,8737.29 ,8737.29 ,8737.29 ,8737.29 ,122380.00 
2008/8/18,8963.74 ,8963.74 ,8963.74 ,8963.74 ,78772.00 
2008/8/19,8915.50 ,8915.50 ,8915.50 ,8915.50 ,65020.00 
2008/8/20,9006.51 ,9006.51 ,9006.51 ,9006.51 ,84128.00 
2008/8/21,8880.74 ,8880.74 ,8880.74 ,8880.74 ,147302.00 
2008/8/22,8982.69 ,8982.69 ,8982.69 ,8982.69 ,69276.00 
2008/8/25,8720.13 ,8720.13 ,8720.13 ,8720.13 ,91684.00 
2008/8/26,8867.67 ,8867.67 ,8867.67 ,8867.67 ,115016.00 
2008/8/27,8774.60 ,8774.60 ,8774.60 ,8774.60 ,71232.00 
2008/8/28,8759.72 ,8759.72 ,8759.72 ,8759.72 ,58680.00 
2008/8/29,8751.33 ,8751.33 ,8751.33 ,8751.33 ,36640.00 
2008/9/1,8783.30 ,8783.30 ,8783.30 ,8783.30 ,19574.00 
2008/9/2,8716.87 ,8716.87 ,8716.87 ,8716.87 ,53320.00 
2008/9/3,8683.07 ,8683.07 ,8683.07 ,8683.07 ,53600.00 
2008/9/4,8669.44 ,8669.44 ,8669.44 ,8669.44 ,48562.00 
2008/9/5,8495.12 ,8495.12 ,8495.12 ,8495.12 ,67594.00 
2008/9/8,8336.94 ,8336.94 ,8336.94 ,8336.94 ,74902.00 
2008/9/9,8296.65 ,8296.65 ,8296.65 ,8296.65 ,82192.00 
2008/9/10,8424.49 ,8424.49 ,8424.49 ,8424.49 ,78418.00 
2008/9/11,8456.60 ,8456.60 ,8456.60 ,8456.60 ,117024.00 
2008/9/12,7453.29 ,7453.29 ,7453.29 ,7453.29 ,235356.00 
2008/9/16,7130.31 ,7130.31 ,7130.31 ,7130.31 ,43760.00 
2008/9/17,7075.42 ,7075.42 ,7075.42 ,7075.42 ,112902.00 
2008/9/18,7033.62 ,7033.62 ,7033.62 ,7033.62 ,107058.00 
2008/9/19,7123.88 ,7123.88 ,7123.88 ,7123.88 ,122798.00 
2008/9/22,7315.34 ,7315.34 ,7315.34 ,7315.34 ,122510.00 
2008/9/23,7377.37 ,7377.37 ,7377.37 ,7377.37 ,115810.00 
2008/9/24,7259.90 ,7259.90 ,7259.90 ,7259.90 ,99840.00 
2008/9/25,7240.52 ,7240.52 ,7240.52 ,7240.52 ,59218.00 
2008/9/26,7213.96 ,7213.96 ,7213.96 ,7213.96 ,31294.00 
2008/10/6,6902.90 ,6902.90 ,6902.90 ,6902.90 ,67384.00 
2008/10/7,6996.68 ,6996.68 ,6996.68 ,6996.68 ,247914.00 
2008/10/8,6813.23 ,6813.23 ,6813.23 ,6813.23 ,137070.00 
2008/10/9,6748.58 ,6748.58 ,6748.58 ,6748.58 ,87642.00 
2008/10/10,6473.91 ,6473.91 ,6473.91 ,6473.91 ,48644.00 
2008/10/13,6533.50 ,6533.50 ,6533.50 ,6533.50 ,97674.00 
2008/10/14,6461.80 ,6461.80 ,6461.80 ,6461.80 ,105220.00 
2008/10/15,6252.25 ,6252.25 ,6252.25 ,6252.25 ,64994.00 
2008/10/16,5957.86 ,5957.86 ,5957.86 ,5957.86 ,11884.00 
2008/10/17,5743.22 ,5743.22 ,5743.22 ,5743.22 ,133968.00 
2008/10/20,5893.54 ,5893.54 ,5893.54 ,5893.54 ,266514.00 
2008/10/21,5719.49 ,5719.49 ,5719.49 ,5719.49 ,169994.00 
2008/10/22,5578.16 ,5578.16 ,5578.16 ,5578.16 ,126706.00 
2008/10/23,5507.36 ,5507.36 ,5507.36 ,5507.36 ,62178.00 
2008/10/24,5319.43 ,5319.43 ,5319.43 ,5319.43 ,211042.00 
2008/10/27,5187.50 ,5187.50 ,5187.50 ,5187.50 ,38062.00 
2008/10/28,5051.30 ,5051.30 ,5051.30 ,5051.30 ,91886.00 
2008/10/29,4815.09 ,4815.09 ,4815.09 ,4815.09 ,139778.00 
2008/10/30,4893.83 ,4893.83 ,4893.83 ,4893.83 ,494086.00 
2008/10/31,4707.74 ,4707.74 ,4707.74 ,4707.74 ,37442.00 
2008/11/3,4713.57 ,4713.57 ,4713.57 ,4713.57 ,364618.00 
2008/11/4,4775.44 ,4775.44 ,4775.44 ,4775.44 ,433912.00 
2008/11/5,4879.73 ,4879.73 ,4879.73 ,4879.73 ,123026.00 
2008/11/6,4804.30 ,4804.30 ,4804.30 ,4804.30 ,339068.00 
2008/11/7,4695.55 ,4695.55 ,4695.55 ,4695.55 ,161706.00 
2008/11/10,4767.24 ,4767.24 ,4767.24 ,4767.24 ,246556.00 
2008/11/11,4602.86 ,4602.86 ,4602.86 ,4602.86 ,103332.00 
2008/11/12,4477.62 ,4477.62 ,4477.62 ,4477.62 ,167000.00 
2008/11/13,4480.71 ,4480.71 ,4480.71 ,4480.71 ,499434.00 
2008/11/14,4495.16 ,4495.16 ,4495.16 ,4495.16 ,366972.00 
2008/11/17,4685.13 ,4685.13 ,4685.13 ,4685.13 ,255194.00 
2008/11/18,4648.75 ,4648.75 ,4648.75 ,4648.75 ,577484.00 
2008/11/19,4707.55 ,4707.55 ,4707.55 ,4707.55 ,389564.00 
2008/11/20,4554.05 ,4554.05 ,4554.05 ,4554.05 ,398520.00 
2008/11/21,4608.61 ,4608.61 ,4608.61 ,4608.61 ,613368.00 
2008/11/24,4701.50 ,4701.50 ,4701.50 ,4701.50 ,268928.00 
2008/11/25,4783.63 ,4783.63 ,4783.63 ,4783.63 ,320186.00 
2008/11/26,4941.52 ,4941.52 ,4941.52 ,4941.52 ,539738.00 
2008/11/27,4849.29 ,4849.29 ,4849.29 ,4849.29 ,556306.00 
2008/11/28,4860.68 ,4860.68 ,4860.68 ,4860.68 ,409468.00 
2008/12/1,4983.61 ,4983.61 ,4983.61 ,4983.61 ,370622.00 
2008/12/2,4885.53 ,4885.53 ,4885.53 ,4885.53 ,343096.00 
2008/12/3,4964.75 ,4964.75 ,4964.75 ,4964.75 ,232672.00 
2008/12/4,4939.79 ,4939.79 ,4939.79 ,4939.79 ,254578.00 
2008/12/5,4840.97 ,4840.97 ,4840.97 ,4840.97 ,273004.00 
2008/12/8,5016.14 ,5016.14 ,5016.14 ,5016.14 ,284790.00 
2008/12/9,5048.31 ,5048.31 ,5048.31 ,5048.31 ,308408.00 
2008/12/10,5153.86 ,5153.86 ,5153.86 ,5153.86 ,362158.00 
2008/12/11,5174.56 ,5174.56 ,5174.56 ,5174.56 ,235606.00 
2008/12/12,5196.13 ,5196.13 ,5196.13 ,5196.13 ,272832.00 
2008/12/15,5407.58 ,5407.58 ,5407.58 ,5407.58 ,269252.00 
2008/12/16,5366.68 ,5366.68 ,5366.68 ,5366.68 ,202878.00 
2008/12/17,5388.87 ,5388.87 ,5388.87 ,5388.87 ,241680.00 
2008/12/18,5367.72 ,5367.72 ,5367.72 ,5367.72 ,178258.00 
2008/12/19,5563.12 ,5563.12 ,5563.12 ,5563.12 ,308858.00 
2008/12/22,5647.16 ,5647.16 ,5647.16 ,5647.16 ,293586.00 
2008/12/23,5449.42 ,5449.42 ,5449.42 ,5449.42 ,338392.00 
2008/12/24,5535.88 ,5535.88 ,5535.88 ,5535.88 ,418262.00 
2008/12/25,5504.75 ,5504.75 ,5504.75 ,5504.75 ,161796.00 
2008/12/26,5375.96 ,5375.96 ,5375.96 ,5375.96 ,412670.00 
2008/12/29,5207.28 ,5207.28 ,5207.28 ,5207.28 ,474150.00 
2008/12/30,5191.72 ,5191.72 ,5191.72 ,5191.72 ,399662.00 
2008/12/31,5202.70 ,5202.70 ,5202.70 ,5202.70 ,322466.00 
2009/1/5,5147.95 ,5147.95 ,5147.95 ,5147.95 ,730018.00 
2009/1/6,5401.57 ,5401.57 ,5401.57 ,5401.57 ,246954.00 
2009/1/7,5600.39 ,5600.39 ,5600.39 ,5600.39 ,169434.00 
2009/1/8,5547.15 ,5547.15 ,5547.15 ,5547.15 ,504292.00 
2009/1/9,5443.08 ,5443.08 ,5443.08 ,5443.08 ,463078.00 
2009/1/12,5429.06 ,5429.06 ,5429.06 ,5429.06 ,369626.00 
2009/1/13,5425.50 ,5425.50 ,5425.50 ,5425.50 ,209106.00 
2009/1/14,5602.76 ,5602.76 ,5602.76 ,5602.76 ,147018.00 
2009/1/15,5675.65 ,5675.65 ,5675.65 ,5675.65 ,288182.00 
2009/1/16,5635.29 ,5635.29 ,5635.29 ,5635.29 ,203952.00 
2009/1/19,5639.68 ,5639.68 ,5639.68 ,5639.68 ,154958.00 
2009/1/20,5733.30 ,5733.30 ,5733.30 ,5733.30 ,277958.00 
2009/1/21,5691.10 ,5691.10 ,5691.10 ,5691.10 ,158666.00 
2009/1/22,5750.42 ,5750.42 ,5750.42 ,5750.42 ,132836.00 
2009/1/23,5858.24 ,5858.24 ,5858.24 ,5858.24 ,109188.00 
2009/2/2,6052.27 ,6052.27 ,6052.27 ,6052.27 ,190004.00 
2009/2/3,6085.52 ,6085.52 ,6085.52 ,6085.52 ,185830.00 
2009/2/4,6193.60 ,6193.60 ,6193.60 ,6193.60 ,472884.00 
2009/2/5,6125.53 ,6125.53 ,6125.53 ,6125.53 ,302956.00 
2009/2/6,6219.45 ,6219.45 ,6219.45 ,6219.45 ,207566.00 
2009/2/9,6291.05 ,6291.05 ,6291.05 ,6291.05 ,266288.00 
2009/2/10,6373.73 ,6373.73 ,6373.73 ,6373.73 ,321376.00 
2009/2/11,6229.17 ,6229.17 ,6229.17 ,6229.17 ,555656.00 
2009/2/12,6267.17 ,6267.17 ,6267.17 ,6267.17 ,411334.00 
2009/2/13,6148.94 ,6148.94 ,6148.94 ,6148.94 ,500612.00 
2009/2/16,6061.66 ,6061.66 ,6061.66 ,6061.66 ,281488.00 
2009/2/17,6041.88 ,6041.88 ,6041.88 ,6041.88 ,230518.00 
2009/2/18,5832.14 ,5832.14 ,5832.14 ,5832.14 ,163056.00 
2009/2/19,5800.85 ,5800.85 ,5800.85 ,5800.85 ,186978.00 
2009/2/20,5882.28 ,5882.28 ,5882.28 ,5882.28 ,167400.00 
2009/2/23,6000.48 ,6000.48 ,6000.48 ,6000.48 ,201178.00 
2009/2/24,5924.12 ,5924.12 ,5924.12 ,5924.12 ,146982.00 
2009/2/25,5948.99 ,5948.99 ,5948.99 ,5948.99 ,115552.00 
2009/2/26,5826.95 ,5826.95 ,5826.95 ,5826.95 ,245432.00 
2009/2/27,5716.99 ,5716.99 ,5716.99 ,5716.99 ,238792.00 
2009/3/2,5736.74 ,5736.74 ,5736.74 ,5736.74 ,295378.00 
2009/3/3,5742.49 ,5742.49 ,5742.49 ,5742.49 ,256770.00 
2009/3/4,5748.65 ,5748.65 ,5748.65 ,5748.65 ,167568.00 
