update_date,open,high,low,close,volume,position_all
2014/8/17,674.00 ,678.00 ,651.00 ,666.00 ,3195940.00 ,549294.00 
2014/8/24,667.00 ,667.00 ,641.00 ,643.00 ,2912692.00 ,741054.00 
2014/8/31,642.00 ,650.00 ,619.00 ,628.00 ,3531572.00 ,691606.00 
2014/9/7,627.00 ,633.00 ,584.00 ,585.00 ,5000166.00 ,892938.00 
2014/9/14,590.00 ,595.00 ,570.00 ,591.00 ,3130698.00 ,786330.00 
2014/9/21,600.00 ,605.00 ,573.00 ,576.00 ,4216102.00 ,925664.00 
2014/9/28,571.00 ,572.00 ,548.00 ,562.00 ,5299134.00 ,843756.00 
2014/10/5,559.00 ,563.00 ,537.00 ,551.00 ,1668552.00 ,807324.00 
2014/10/12,559.00 ,571.00 ,544.00 ,568.00 ,2356342.00 ,955300.00 
2014/10/19,574.00 ,591.00 ,561.00 ,568.00 ,4485388.00 ,845962.00 
2014/10/26,570.00 ,585.00 ,518.00 ,530.00 ,4196014.00 ,915670.00 
2014/11/2,530.00 ,543.00 ,519.00 ,532.00 ,3670264.00 ,972186.00 
2014/11/9,529.00 ,532.00 ,503.00 ,512.00 ,4633434.00 ,1071580.00 
2014/11/16,512.00 ,518.00 ,503.00 ,507.00 ,3303152.00 ,1114614.00 
2014/11/23,509.00 ,511.00 ,466.00 ,476.00 ,4546912.00 ,1136116.00 
2014/11/30,480.00 ,491.00 ,458.00 ,485.00 ,6250360.00 ,986260.00 
2014/12/7,478.00 ,496.00 ,470.00 ,491.00 ,6598534.00 ,999038.00 
2014/12/14,490.00 ,497.00 ,471.00 ,490.00 ,6195264.00 ,950426.00 
2014/12/21,489.00 ,494.00 ,474.00 ,492.00 ,3742522.00 ,760534.00 
2014/12/28,490.00 ,491.00 ,470.00 ,474.00 ,2582078.00 ,696890.00 
2015/1/4,475.00 ,516.00 ,473.00 ,509.00 ,2144092.00 ,695452.00 
2015/1/11,505.00 ,521.00 ,496.00 ,510.00 ,3964968.00 ,656326.00 
2015/1/18,508.00 ,519.00 ,491.00 ,506.00 ,3696132.00 ,565718.00 
2015/1/25,505.00 ,511.00 ,474.00 ,476.00 ,3407110.00 ,486778.00 
2015/2/1,475.00 ,478.00 ,466.00 ,474.00 ,2230772.00 ,428730.00 
2015/2/8,475.00 ,486.00 ,469.00 ,478.00 ,2581374.00 ,468164.00 
2015/2/15,478.00 ,493.00 ,473.00 ,489.00 ,1161412.00 ,419958.00 
2015/2/22,488.00 ,499.00 ,487.00 ,493.00 ,473182.00 ,371322.00 
2015/3/1,490.00 ,492.00 ,478.00 ,485.00 ,1358346.00 ,373430.00 
2015/3/8,485.00 ,486.00 ,452.00 ,456.00 ,2140136.00 ,336726.00 
2015/3/15,447.00 ,465.00 ,445.00 ,454.00 ,2174536.00 ,408062.00 
2015/3/22,453.00 ,458.00 ,429.00 ,430.00 ,3040070.00 ,693050.00 
2015/3/29,430.00 ,445.00 ,414.00 ,422.00 ,6247616.00 ,794158.00 
2015/4/5,422.00 ,424.00 ,370.00 ,380.00 ,6893154.00 ,810424.00 
2015/4/12,380.00 ,394.00 ,368.00 ,370.00 ,5259392.00 ,973828.00 
2015/4/19,372.00 ,401.00 ,370.00 ,394.00 ,7031282.00 ,1066620.00 
2015/4/26,393.00 ,417.50 ,378.00 ,417.50 ,8315144.00 ,1079350.00 
2015/5/3,420.50 ,436.50 ,406.50 ,413.50 ,9260744.00 ,1003712.00 
2015/5/10,416.50 ,447.50 ,410.00 ,437.00 ,12514366.00 ,1063482.00 
2015/5/17,439.00 ,447.00 ,415.50 ,428.00 ,13083252.00 ,1135336.00 
2015/5/24,427.00 ,430.00 ,410.50 ,423.50 ,9071618.00 ,1100970.00 
2015/5/31,423.00 ,440.00 ,418.00 ,432.00 ,11182756.00 ,1030894.00 
2015/6/7,431.50 ,445.50 ,430.50 ,437.00 ,9348728.00 ,990858.00 
2015/6/14,438.00 ,458.50 ,431.00 ,447.00 ,9583758.00 ,1418606.00 
2015/6/21,447.00 ,452.50 ,423.50 ,431.50 ,8490328.00 ,1287222.00 
2015/6/28,430.50 ,446.00 ,426.00 ,437.00 ,5221430.00 ,1405820.00 
2015/7/5,436.50 ,437.00 ,402.50 ,408.00 ,7983322.00 ,1268394.00 
2015/7/12,406.50 ,407.00 ,333.00 ,364.50 ,10948784.00 ,726804.00 
2015/7/19,364.50 ,376.00 ,360.50 ,369.00 ,5809958.00 ,562926.00 
2015/7/26,365.00 ,381.50 ,346.00 ,348.50 ,7215068.00 ,765838.00 
2015/8/2,349.00 ,374.50 ,347.00 ,367.00 ,12792214.00 ,947038.00 
2015/8/9,367.50 ,378.00 ,361.00 ,371.50 ,14028742.00 ,1186352.00 
2015/8/16,370.00 ,388.50 ,366.50 ,385.00 ,12425928.00 ,1482020.00 
2015/8/23,385.50 ,390.00 ,371.50 ,379.50 ,10795984.00 ,1502578.00 
2015/8/30,379.00 ,382.00 ,355.50 ,382.00 ,11477554.00 ,1474290.00 
2015/9/6,385.00 ,395.50 ,378.50 ,391.00 ,7175128.00 ,1580584.00 
2015/9/13,392.50 ,417.00 ,378.50 ,407.50 ,17158030.00 ,1602472.00 
2015/9/20,407.00 ,411.00 ,387.00 ,388.00 ,14331716.00 ,1629956.00 
2015/9/27,387.00 ,394.00 ,372.50 ,382.00 ,12984720.00 ,1605480.00 
2015/10/4,381.00 ,381.50 ,361.00 ,366.00 ,5421606.00 ,1498778.00 
2015/10/11,371.00 ,392.00 ,368.00 ,391.00 ,3867808.00 ,1700466.00 
2015/10/18,391.00 ,391.50 ,367.00 ,367.50 ,11825562.00 ,1667802.00 
2015/10/25,368.00 ,375.50 ,362.00 ,370.00 ,11001298.00 ,1704598.00 
2015/11/1,371.00 ,371.50 ,355.00 ,362.50 ,11460420.00 ,1771732.00 
2015/11/8,362.50 ,364.50 ,342.50 ,347.50 ,11831684.00 ,1423176.00 
2015/11/15,347.00 ,353.50 ,343.00 ,350.50 ,7280640.00 ,1249272.00 
2015/11/22,349.50 ,354.50 ,326.50 ,333.50 ,8763190.00 ,889742.00 
2015/11/29,305.50 ,319.00 ,296.50 ,302.50 ,10068176.00 ,1116010.00 
2015/12/6,302.50 ,303.50 ,284.00 ,289.00 ,11803930.00 ,1313442.00 
2015/12/13,290.00 ,295.50 ,282.50 ,287.00 ,8269656.00 ,1386810.00 
2015/12/20,287.50 ,302.00 ,285.00 ,300.50 ,12134204.00 ,1549110.00 
2015/12/27,301.50 ,311.00 ,300.50 ,304.50 ,11853656.00 ,1608498.00 
2016/1/3,304.50 ,330.50 ,303.50 ,322.00 ,12778450.00 ,1456456.00 
2016/1/10,325.50 ,327.50 ,310.50 ,311.50 ,13571824.00 ,1476292.00 
2016/1/17,311.00 ,312.50 ,298.00 ,306.50 ,11171198.00 ,1612298.00 
2016/1/24,306.50 ,324.00 ,303.50 ,315.50 ,14569706.00 ,1509720.00 
2016/1/31,316.00 ,326.50 ,310.00 ,321.00 ,14180578.00 ,1643326.00 
2016/2/7,321.50 ,341.00 ,321.50 ,335.50 ,13643710.00 ,1335296.00 
2016/2/21,330.00 ,355.00 ,330.00 ,353.00 ,10961332.00 ,1732626.00 
2016/2/28,352.50 ,379.00 ,351.50 ,364.00 ,19803462.00 ,1634726.00 
2016/3/6,364.50 ,397.00 ,360.50 ,396.50 ,25030470.00 ,1444834.00 
2016/3/13,397.50 ,445.50 ,395.00 ,427.00 ,24246206.00 ,1147334.00 
2016/3/20,420.00 ,454.00 ,410.00 ,449.50 ,22005092.00 ,933232.00 
2016/3/27,414.00 ,431.00 ,383.50 ,392.50 ,24697346.00 ,1436880.00 
2016/4/3,394.00 ,401.00 ,371.50 ,386.50 ,25857484.00 ,1143210.00 
2016/4/10,388.00 ,389.00 ,368.50 ,377.00 ,12845460.00 ,1302510.00 
2016/4/17,377.50 ,432.00 ,377.00 ,408.50 ,29187380.00 ,1400088.00 
2016/4/24,407.50 ,493.00 ,403.50 ,473.00 ,32669906.00 ,1049276.00 
2016/5/1,468.50 ,502.00 ,424.00 ,462.00 ,14871650.00 ,824094.00 
2016/5/8,462.00 ,462.00 ,404.50 ,417.50 ,7859954.00 ,1007746.00 
2016/5/15,418.50 ,426.50 ,360.50 ,363.00 ,10612442.00 ,1053926.00 
2016/5/22,363.00 ,392.00 ,361.50 ,375.00 ,9478118.00 ,1160884.00 
2016/5/29,376.00 ,377.50 ,335.00 ,350.00 ,10529272.00 ,1402116.00 
2016/6/5,350.00 ,353.50 ,333.00 ,347.50 ,8043020.00 ,1278556.00 
2016/6/12,351.00 ,374.50 ,348.00 ,366.50 ,4302052.00 ,1222610.00 
2016/6/19,365.00 ,379.50 ,355.00 ,372.50 ,6286754.00 ,1265206.00 
2016/6/26,373.50 ,394.50 ,368.00 ,385.00 ,6405052.00 ,1372084.00 
2016/7/3,387.00 ,431.00 ,385.50 ,421.00 ,8179334.00 ,1164130.00 
2016/7/10,421.00 ,448.50 ,415.00 ,430.00 ,10511802.00 ,1114298.00 
2016/7/17,432.50 ,466.00 ,418.50 ,461.50 ,7924048.00 ,1155760.00 
2016/7/24,461.00 ,464.00 ,417.50 ,428.50 ,7337726.00 ,965016.00 
2016/7/31,429.00 ,477.00 ,424.50 ,461.00 ,7531862.00 ,1039244.00 
2016/8/7,461.00 ,495.50 ,455.50 ,492.50 ,6359982.00 ,1012542.00 
2016/8/14,493.00 ,511.00 ,424.50 ,432.00 ,5678554.00 ,1137362.00 
2016/8/21,428.50 ,446.50 ,413.00 ,444.50 ,8948452.00 ,1300214.00 
2016/8/28,444.00 ,460.50 ,429.00 ,431.00 ,8668084.00 ,1389910.00 
2016/9/4,431.00 ,432.00 ,408.00 ,419.50 ,9614946.00 ,1571582.00 
2016/9/11,420.50 ,430.00 ,402.00 ,408.50 ,9131406.00 ,1622734.00 
2016/9/18,409.00 ,414.50 ,388.50 ,393.50 ,4483530.00 ,1604784.00 
2016/9/25,385.00 ,420.00 ,383.00 ,413.50 ,6732426.00 ,1610848.00 
2016/10/2,413.50 ,426.50 ,401.50 ,404.50 ,6583346.00 ,1344912.00 
2016/10/16,405.00 ,445.50 ,398.00 ,438.50 ,7033698.00 ,1677404.00 
2016/10/23,436.50 ,450.00 ,431.50 ,444.50 ,7422750.00 ,1553700.00 
2016/10/30,444.00 ,497.50 ,438.50 ,494.00 ,8772786.00 ,1439618.00 
2016/11/6,492.50 ,509.50 ,487.50 ,500.00 ,8090552.00 ,1430914.00 
2016/11/13,500.00 ,614.50 ,491.50 ,614.50 ,9873074.00 ,973154.00 
2016/11/20,630.00 ,656.50 ,545.50 ,551.00 ,9733110.00 ,843686.00 
2016/11/27,551.00 ,658.50 ,533.00 ,613.00 ,7612918.00 ,859560.00 
2016/12/4,618.00 ,632.50 ,548.50 ,574.00 ,10142846.00 ,925294.00 
2016/12/9,575.50 ,653.50 ,563.00 ,618.00 ,10809748.00 ,1037920.00 
