update_date,daily_return,cum_return,drawdown
2008-06-16,0.0,0.0,0.0
2008-06-17,0.0,0.0,0.0
2008-06-18,0.0,0.0,0.0
2008-07-14,0.0,0.0,0.0
2008-07-15,0.0,0.0,0.0
2008-08-05,,,
2008-08-08,0.0,0.0,0.0
2008-08-11,0.0,0.0,0.0
2008-08-12,0.0,0.0,0.0
2008-08-13,0.0,0.0,0.0
2008-08-14,0.0,0.0,0.0
2008-08-15,0.0,0.0,0.0
2008-08-18,0.0,0.0,0.0
2008-08-19,0.0,0.0,0.0
2008-08-20,0.0,0.0,0.0
2008-08-21,0.0,0.0,0.0
2008-08-22,0.0,0.0,0.0
2008-08-25,0.0,0.0,0.0
2008-08-26,0.0,0.0,0.0
2008-08-27,0.0,0.0,0.0
2008-08-28,0.0,0.0,0.0
2008-08-29,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0
2008-09-02,0.0,0.0,0.0
2008-09-03,0.0,0.0,0.0
2008-09-04,0.0,0.0,0.0
2008-09-05,0.0,0.0,0.0
2008-09-08,0.0,0.0,0.0
2008-09-09,0.0,0.0,0.0
2008-09-10,0.0,0.0,0.0
2008-09-11,0.0,0.0,0.0
2008-09-12,0.0,0.0,0.0
2008-09-16,0.0,0.0,0.0
2008-09-18,0.0,0.0,0.0
2008-09-19,0.0,0.0,0.0
2008-09-22,0.0,0.0,0.0
2008-09-23,0.0,0.0,0.0
2008-09-24,0.0,0.0,0.0
2008-09-25,0.0,0.0,0.0
2008-09-26,0.0,0.0,0.0
2008-10-06,0.0,0.0,0.0
2008-10-07,0.0,0.0,0.0
2008-10-08,0.0,0.0,0.0
2008-10-09,0.0,0.0,0.0
2008-10-10,0.0,0.0,0.0
2008-10-15,0.0,0.0,0.0
2008-10-16,0.0,0.0,0.0
2008-10-17,0.0,0.0,0.0
2008-10-20,0.0,0.0,0.0
2008-10-21,0.0,0.0,0.0
2008-10-22,0.0,0.0,0.0
2008-10-23,0.0,0.0,0.0
2008-10-24,0.0,0.0,0.0
2008-10-27,0.0,0.0,0.0
2008-10-28,0.0,0.0,0.0
2008-10-29,0.0,0.0,0.0
2008-10-30,0.0,0.0,0.0
2008-10-31,0.0,0.0,0.0
2008-11-03,0.0,0.0,0.0
2008-11-04,0.0,0.0,0.0
2008-11-05,0.0,0.0,0.0
2008-11-06,0.0,0.0,0.0
2008-11-07,0.0,0.0,0.0
2008-11-10,0.0,0.0,0.0
2008-11-11,0.0,0.0,0.0
2008-11-12,0.0,0.0,0.0
2008-11-13,0.0,0.0,0.0
2008-11-14,0.0,0.0,0.0
2008-11-17,0.0,0.0,0.0
2008-11-18,0.0,0.0,0.0
2008-11-19,0.0,0.0,0.0
2008-11-20,0.0,0.0,0.0
2008-11-21,0.0,0.0,0.0
2008-11-24,0.0,0.0,0.0
2008-11-25,0.0,0.0,0.0
2008-11-26,0.0,0.0,0.0
2008-11-27,0.0,0.0,0.0
2008-11-28,0.0,0.0,0.0
2008-12-02,0.0,0.0,0.0
2008-12-03,0.0,0.0,0.0
2008-12-04,0.0,0.0,0.0
2008-12-05,0.0,0.0,0.0
2008-12-08,0.0,0.0,0.0
2008-12-09,0.0,0.0,0.0
2008-12-10,0.0,0.0,0.0
2008-12-11,0.0,0.0,0.0
2008-12-12,0.0,0.0,0.0
2008-12-15,0.0,0.0,0.0
2008-12-16,0.0,0.0,0.0
2008-12-17,0.0,0.0,0.0
2008-12-18,0.0,0.0,0.0
2008-12-19,0.0,0.0,0.0
2008-12-22,0.0,0.0,0.0
2008-12-23,0.0,0.0,0.0
2008-12-24,0.0,0.0,0.0
2008-12-25,0.0,0.0,0.0
2008-12-26,0.0,0.0,0.0
2008-12-29,0.0,0.0,0.0
2008-12-30,0.0,0.0,0.0
2008-12-31,0.0,0.0,0.0
2009-01-05,0.0,0.0,0.0
2009-01-06,0.0,0.0,0.0
2009-01-07,0.0,0.0,0.0
2009-01-08,0.0,0.0,0.0
2009-01-09,0.0,0.0,0.0
2009-01-12,0.0,0.0,0.0
2009-01-13,0.0,0.0,0.0
2009-01-14,0.0,0.0,0.0
2009-01-15,0.0,0.0,0.0
2009-01-16,0.0,0.0,0.0
2009-01-19,0.0,0.0,0.0
2009-01-20,0.0,0.0,0.0
2009-01-21,0.0,0.0,0.0
2009-01-22,0.0,0.0,0.0
2009-01-23,0.0,0.0,0.0
2009-02-02,0.0,0.0,0.0
2009-02-03,0.0,0.0,0.0
2009-02-04,0.0,0.0,0.0
2009-02-05,0.0,0.0,0.0
2009-02-06,0.0,0.0,0.0
2009-02-09,0.0,0.0,0.0
2009-02-10,0.0,0.0,0.0
2009-02-11,0.0,0.0,0.0
2009-02-12,0.0,0.0,0.0
2009-02-13,0.0,0.0,0.0
2009-02-16,0.0,0.0,0.0
2009-02-17,0.0,0.0,0.0
2009-02-18,0.0,0.0,0.0
2009-02-19,0.0,0.0,0.0
2009-02-20,0.0,0.0,0.0
2009-02-23,0.0,0.0,0.0
2009-02-24,0.0,0.0,0.0
2009-02-25,0.0,0.0,0.0
2009-02-26,0.0,0.0,0.0
2009-02-27,0.0,0.0,0.0
2009-03-02,0.0,0.0,0.0
2009-03-03,0.0,0.0,0.0
2009-03-04,0.0,0.0,0.0
2009-03-05,0.0,0.0,0.0
2009-03-06,0.0,0.0,0.0
2009-03-09,0.0,0.0,0.0
2009-03-10,0.0,0.0,0.0
2009-03-11,0.0,0.0,0.0
2009-03-12,0.0,0.0,0.0
2009-03-13,0.0,0.0,0.0
2009-03-16,0.0,0.0,0.0
2009-03-17,0.0,0.0,0.0
2009-03-18,0.0,0.0,0.0
2009-03-19,0.0,0.0,0.0
2009-03-20,0.0,0.0,0.0
2009-03-23,0.0,0.0,0.0
2009-03-24,0.0,0.0,0.0
2009-03-25,0.0,0.0,0.0
2009-03-26,0.0,0.0,0.0
2009-03-27,0.0,0.0,0.0
2009-03-30,0.0,0.0,0.0
2009-03-31,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0
2009-04-02,0.0,0.0,0.0
2009-04-03,0.0,0.0,0.0
2009-04-07,0.0,0.0,0.0
2009-04-08,0.0,0.0,0.0
2009-04-09,0.0,0.0,0.0
2009-04-10,0.0,0.0,0.0
2009-04-13,0.0,0.0,0.0
2009-04-14,0.0,0.0,0.0
2009-04-15,0.0,0.0,0.0
2009-04-16,0.0,0.0,0.0
2009-04-17,0.0,0.0,0.0
2009-04-20,0.0,0.0,0.0
2009-04-21,0.0,0.0,0.0
2009-04-22,0.0,0.0,0.0
2009-04-23,0.00191755082982,0.00191755082982,0.0
2009-04-24,-0.00858421749648,-0.00666666666667,0.00858421749648
2009-04-27,0.0,-0.00666666666667,0.00858421749648
2009-04-28,0.0,-0.00666666666667,0.00858421749648
2009-04-29,0.0,-0.00666666666667,0.00858421749648
2009-04-30,0.0,-0.00666666666667,0.00858421749648
2009-05-04,0.0149453423165,0.00827867564982,0.0
2009-05-05,-0.00327719759487,0.00500147805494,0.00327719759487
2009-05-06,0.0,0.00500147805494,0.00327719759487
2009-05-07,0.00301877803733,0.00802025609228,0.000258419557538
2009-05-08,0.00613699861966,0.0141572547119,0.0
2009-05-11,-0.00836743533439,0.00578981937755,0.00836743533439
2009-05-12,0.0,0.00578981937755,0.00836743533439
2009-05-13,0.0,0.00578981937755,0.00836743533439
2009-05-14,0.0,0.00578981937755,0.00836743533439
2009-05-15,0.0,0.00578981937755,0.00836743533439
2009-05-18,0.0,0.00578981937755,0.00836743533439
2009-05-19,0.0,0.00578981937755,0.00836743533439
2009-05-20,0.0,0.00578981937755,0.00836743533439
2009-05-21,0.0,0.00578981937755,0.00836743533439
2009-05-22,0.0,0.00578981937755,0.00836743533439
2009-05-25,0.0,0.00578981937755,0.00836743533439
2009-05-26,0.0,0.00578981937755,0.00836743533439
2009-05-27,0.0,0.00578981937755,0.00836743533439
2009-06-01,0.0,0.00578981937755,0.00836743533439
2009-06-02,0.0,0.00578981937755,0.00836743533439
2009-06-03,0.0,0.00578981937755,0.00836743533439
2009-06-04,-0.00206855577722,0.00372126360034,0.0104359911116
2009-06-05,0.0,0.00372126360034,0.0104359911116
2009-06-08,-0.00563696739128,-0.00191570379094,0.0160729585029
2009-06-09,0.0,-0.00191570379094,0.0160729585029
2009-06-10,0.00906807589635,0.00715237210541,0.00700488260653
2009-06-11,-0.00204106418622,0.00511130791919,0.00904594679275
2009-06-12,-0.00168858158711,0.00342272633209,0.0107345283799
2009-06-15,-0.00553996364552,-0.00211723731343,0.0162744920254
2009-06-16,0.0,-0.00211723731343,0.0162744920254
2009-06-17,0.0,-0.00211723731343,0.0162744920254
2009-06-18,0.0,-0.00211723731343,0.0162744920254
2009-06-19,0.0,-0.00211723731343,0.0162744920254
2009-06-22,0.0,-0.00211723731343,0.0162744920254
2009-06-23,0.0,-0.00211723731343,0.0162744920254
2009-06-24,0.0,-0.00211723731343,0.0162744920254
2009-06-25,0.0,-0.00211723731343,0.0162744920254
2009-06-26,0.0,-0.00211723731343,0.0162744920254
2009-06-29,0.0,-0.00211723731343,0.0162744920254
2009-06-30,0.0,-0.00211723731343,0.0162744920254
2009-07-01,0.0,-0.00211723731343,0.0162744920254
2009-07-02,0.0,-0.00211723731343,0.0162744920254
2009-07-03,0.0,-0.00211723731343,0.0162744920254
2009-07-06,0.0,-0.00211723731343,0.0162744920254
2009-07-07,0.0,-0.00211723731343,0.0162744920254
2009-07-08,0.0,-0.00211723731343,0.0162744920254
2009-07-09,0.0,-0.00211723731343,0.0162744920254
2009-07-10,0.0,-0.00211723731343,0.0162744920254
2009-07-13,0.0,-0.00211723731343,0.0162744920254
2009-07-14,0.0,-0.00211723731343,0.0162744920254
2009-07-15,0.0,-0.00211723731343,0.0162744920254
2009-07-16,0.0,-0.00211723731343,0.0162744920254
2009-07-17,0.0,-0.00211723731343,0.0162744920254
2009-07-20,0.0137637818119,0.0116465444985,0.00251071021347
2009-07-21,-0.00261499572173,0.00903154877674,0.0051257059352
2009-07-22,-0.00131523129127,0.00771631748547,0.00644093722648
2009-07-23,0.0030096280389,0.0107259455244,0.00343130918758
2009-07-24,0.0023730340971,0.0130989796215,0.00105827509048
2009-07-27,0.00925254032684,0.0223515199483,0.0
2009-07-28,-0.00074272163824,0.0216087983101,0.00074272163824
2009-07-29,-0.0198591405867,0.00174965772332,0.020601862225
2009-07-30,0.0,0.00174965772332,0.020601862225
2009-07-31,0.0459825087055,0.0477321664288,0.0
2009-08-03,0.043960742925,0.0916929093538,0.0
2009-08-04,0.0120039348104,0.103696844164,0.0
2009-08-05,0.00320212233735,0.106898966502,0.0
2009-08-06,-0.00139033766068,0.105508628841,0.00139033766068
2009-08-07,-0.017229318935,0.0882793099059,0.0186196565957
2009-08-10,0.014481345529,0.102760655435,0.00413831106667
2009-08-11,-0.00288155228903,0.0998791031458,0.0070198633557
2009-08-12,-0.012352457752,0.0875266453938,0.0193723211077
2009-08-13,0.0469974656788,0.134524111073,0.0
2009-08-14,0.00373185034189,0.138255961414,0.0
2009-08-17,-0.0286977658585,0.109558195556,0.0286977658585
2009-08-18,0.00236309024165,0.111921285798,0.0263346756169
2009-08-19,-0.00555554973761,0.10636573606,0.0318902253545
2009-08-20,0.0,0.10636573606,0.0318902253545
2009-08-21,0.0,0.10636573606,0.0318902253545
2009-08-24,0.0,0.10636573606,0.0318902253545
2009-08-25,0.00324412287762,0.109609858938,0.0286461024768
2009-08-26,0.0118725612316,0.121482420169,0.0167735412452
2009-08-27,-0.00380096694736,0.117681453222,0.0205745081926
2009-08-28,0.00677314139757,0.124454594619,0.013801366795
2009-08-31,-0.0279962295709,0.0964583650486,0.0417975963659
2009-09-01,0.001080716211,0.0975390812596,0.0407168801549
2009-09-02,-0.00702148347854,0.090517597781,0.0477383636335
2009-09-03,0.00945098399208,0.0999685817731,0.0382873796414
2009-09-04,0.0,0.0999685817731,0.0382873796414
2009-09-07,0.000404040426027,0.100372622199,0.0378833392154
2009-09-08,0.00322062305143,0.103593245251,0.0346627161639
2009-09-09,0.00373483703245,0.107328082283,0.0309278791315
2009-09-10,0.00139567363897,0.108723755922,0.0295322054925
2009-09-11,-0.00996109008429,0.0987626658377,0.0394932955768
2009-09-14,-0.00509430795141,0.0936683578863,0.0445876035282
2009-09-15,0.0,0.0936683578863,0.0445876035282
2009-09-16,0.0,0.0936683578863,0.0445876035282
2009-09-17,0.00894151038461,0.102609868271,0.0356460931436
2009-09-18,-0.00964669144787,0.092963176823,0.0452927845915
2009-09-21,0.0,0.092963176823,0.0452927845915
2009-09-22,-0.000807692596163,0.0921554842269,0.0461004771876
2009-09-23,0.0,0.0921554842269,0.0461004771876
2009-09-24,0.0,0.0921554842269,0.0461004771876
2009-09-25,0.0,0.0921554842269,0.0461004771876
2009-09-28,0.0,0.0921554842269,0.0461004771876
2009-09-29,0.0,0.0921554842269,0.0461004771876
2009-09-30,0.0,0.0921554842269,0.0461004771876
2009-10-09,0.0,0.0921554842269,0.0461004771876
2009-10-12,0.00173699980559,0.0938924840324,0.0443634773821
2009-10-13,-0.00177033433961,0.0921221496928,0.0461338117217
2009-10-14,0.00285743880661,0.0949795884995,0.043276372915
2009-10-15,-0.00398734349101,0.0909922450084,0.0472637164061
2009-10-16,0.000718022484661,0.0917102674931,0.0465456939214
2009-10-19,0.00732613839344,0.0990364058865,0.039219555528
2009-10-20,0.00949436031465,0.108530766201,0.0297251952133
2009-10-21,-0.00239425636433,0.106136509837,0.0321194515776
2009-10-22,0.00570541180853,0.111841921645,0.0264140397691
2009-10-23,0.0113962889062,0.123238210552,0.0150177508629
2009-10-26,0.00684826902554,0.130086479577,0.00816948183738
2009-10-27,-0.00905986893325,0.121026610644,0.0172293507706
2009-10-28,0.00156189060118,0.122588501245,0.0156674601694
2009-10-29,-0.0164519914082,0.106136509837,0.0321194515776
2009-10-30,0.0154111376969,0.121547647534,0.0167083138807
2009-11-02,-0.00522878497402,0.11631886256,0.0219370988548
2009-11-03,-0.000525141158833,0.115793721401,0.0224622400136
2009-11-04,0.00484184416381,0.120635565565,0.0176203958498
2009-11-05,-0.00549885285665,0.115136712708,0.0231192487064
2009-11-06,0.00562922670408,0.120765939412,0.0174900220024
2009-11-09,0.00221246339389,0.122978402806,0.0152775586085
2009-11-10,-0.0088089049599,0.114169497846,0.0240864635684
2009-11-11,0.000655071946847,0.114824569793,0.0234313916215
2009-11-12,0.00443750006952,0.119262069862,0.018993891552
2009-11-13,-0.000911191524583,0.118350878338,0.0199050830766
2009-11-16,0.0201432944164,0.138494172754,0.0
2009-11-17,0.00566308266095,0.144157255415,0.0
2009-11-18,0.00920928090932,0.153366536325,0.0
2009-11-19,-0.00744327961938,0.145923256705,0.00744327961938
2009-11-20,0.00279772634227,0.148720983047,0.00464555327711
2009-11-23,0.024469991062,0.173190974109,0.0
2009-11-24,-0.0104687019771,0.162722272132,0.0104687019771
2009-11-25,0.00736933015679,0.170091602289,0.00309937182034
2009-11-26,0.00401533665974,0.174106938949,0.0
2009-11-27,-0.0110501735003,0.163056765448,0.0110501735003
2009-11-30,0.0104122439506,0.173469009399,0.000637929549764
2009-12-01,0.00136599666057,0.17483500606,0.0
2009-12-02,0.00587657067505,0.180711576735,0.0
2009-12-03,0.00268914237315,0.183400719108,0.0
2009-12-04,-8.94054539708e-05,0.183311313654,8.94054539708e-05
2009-12-07,-0.00125335786311,0.182057955791,0.00134276331708
2009-12-08,0.000537538127387,0.182595493918,0.00080522518969
2009-12-09,-0.0110451712043,0.171550322714,0.011850396394
2009-12-10,-0.00600770349112,0.165542619223,0.0178580998851
2009-12-11,0.00258302726643,0.168125646489,0.0152750726187
2009-12-14,0.00878650829627,0.176912154785,0.00648856432238
2009-12-15,0.00145322491695,0.178365379702,0.00503533940544
2009-12-16,0.00253554593428,0.180900925637,0.00249979347116
2009-12-17,0.00420459693257,0.185105522569,0.0
2009-12-18,-0.00203892096202,0.183066601607,0.00203892096202
2009-12-21,0.00239808412057,0.185464685728,0.0
2009-12-22,-0.00456376009112,0.180900925637,0.00456376009112
2009-12-23,0.00348568960194,0.184386615239,0.00107807048918
2009-12-24,0.0133080957386,0.197694710977,0.0
2009-12-25,0.0045320163859,0.202226727363,0.0
2009-12-28,0.0103307852364,0.212557512599,0.0
2009-12-29,0.000683060169045,0.213240572769,0.0
2009-12-30,0.00611625085069,0.219356823619,0.0
2009-12-31,0.00995962011965,0.229316443739,0.0
2010-01-04,0.000111064834355,0.229427508573,0.0
2010-01-05,0.00619028379543,0.235617792369,0.0
2010-01-06,0.0113459346782,0.246963727047,0.0
2010-01-07,-0.00499459447979,0.241969132567,0.00499459447979
2010-01-08,-0.00787793340671,0.23409119916,0.0128725278865
2010-01-11,0.0240936284335,0.258184827594,0.0
2010-01-12,-0.00505909157994,0.253125736014,0.00505909157994
2010-01-13,-0.0211867120501,0.231939023964,0.0262458036301
2010-01-14,0.0108421462563,0.24278117022,0.0154036573737
2010-01-15,-0.00263896105762,0.240142209162,0.0180426184313
2010-01-18,0.0030480364596,0.243190245622,0.0149945819717
2010-01-19,0.00612202571036,0.249312271332,0.00887255626138
2010-01-20,-0.00513745040042,0.244174820932,0.0140100066618
2010-01-21,-0.000245962126794,0.243928858805,0.0142559687886
2010-01-22,-0.0133806705303,0.230548188275,0.0276366393189
2010-01-25,0.00477830780548,0.23532649608,0.0228583315134
2010-01-26,-0.0120867679264,0.223239728154,0.0349450994398
2010-01-27,0.00538994062161,0.228629668776,0.0295551588182
2010-01-28,-0.0350433259545,0.193586342821,0.0645984847727
2010-01-29,-0.0129199747596,0.180666368061,0.0775184595323
2010-02-01,0.0,0.180666368061,0.0775184595323
2010-02-02,-0.00156293222785,0.179103435834,0.0790813917602
2010-02-03,0.0,0.179103435834,0.0790813917602
2010-02-04,-0.0114671422391,0.167636293595,0.0905485339993
2010-02-05,-0.0190625086755,0.148573784919,0.109611042675
2010-02-08,0.00554817248151,0.154121957401,0.104062870193
2010-02-09,0.00605151108562,0.160173468486,0.0980113591076
2010-02-10,0.0135368920762,0.173710360562,0.0844744670315
2010-02-11,0.0,0.173710360562,0.0844744670315
2010-02-12,0.0,0.173710360562,0.0844744670315
2010-02-22,0.0225302366586,0.196240597221,0.0619442303729
2010-02-23,-0.0020356241126,0.194204973108,0.0639798544855
2010-02-24,-0.00972620925608,0.184478763852,0.0737060637415
2010-02-25,-0.00532967822243,0.17914908563,0.079035741964
2010-02-26,0.0030981091906,0.18224719482,0.0759376327734
2010-03-01,0.0435472688201,0.225794463641,0.0323903639533
2010-03-02,-0.0268461308,0.19894833284,0.0592364947533
2010-03-03,0.008247122398,0.207195455238,0.0509893723553
2010-03-04,-0.00419921671895,0.20299623852,0.0551885890743
2010-03-05,0.00514198837974,0.208138226899,0.0500466006945
2010-03-08,0.00906892994034,0.21720715684,0.0409776707542
2010-03-09,-0.00462964823521,0.212577508604,0.0456073189894
2010-03-10,0.00386026942314,0.216437778028,0.0417470495663
2010-03-11,-0.0109234728895,0.205514305138,0.0526705224558
2010-03-12,0.00313989927217,0.20865420441,0.0495306231836
2010-03-15,-0.0136762728886,0.194977931522,0.0632068960722
2010-03-16,0.00358424473931,0.198562176261,0.0596226513329
2010-03-17,0.00356649474428,0.202128671005,0.0560561565886
2010-03-18,-0.00334227399092,0.198786397014,0.0593984305796
2010-03-19,0.003840737156,0.20262713417,0.0555576934236
2010-03-22,-0.00389672663011,0.19873040754,0.0594544200537
2010-03-23,0.000167940216836,0.198898347757,0.0592864798368
2010-03-24,-0.00145830060404,0.197440047153,0.0607447804409
2010-03-25,0.000168605633025,0.197608652786,0.0605761748079
2010-03-26,0.00703058118593,0.204639233972,0.0535455936219
2010-03-29,0.0317383092978,0.23637754327,0.0218072843241
2010-03-30,-0.000268492429606,0.23610905084,0.0220757767537
2010-03-31,-0.00339587333823,0.232713177502,0.0254716500919
2010-04-01,0.00955849371942,0.242271671221,0.0159131563725
2010-04-02,0.00461713199695,0.246888803218,0.0112960243756
2010-04-06,0.00284652919217,0.24973533241,0.00844949518338
2010-04-07,-0.00274088515952,0.246994447251,0.0111903803429
2010-04-08,-0.0108628601462,0.236131587105,0.0220532404891
2010-04-09,0.00895870144136,0.245090288546,0.0130945390478
2010-04-12,0.0,0.245090288546,0.0130945390478
2010-04-13,-0.00478432800494,0.240305960541,0.0178788670527
2010-04-14,0.00106615513954,0.241372115681,0.0168127119132
2010-04-15,0.00010652179725,0.241478637478,0.0167061901159
2010-04-16,-0.00256123254038,0.238917404938,0.0192674226563
2010-04-19,-0.0173365525005,0.221580852437,0.0366039751568
2010-04-20,0.00402641337002,0.225607265807,0.0325775617868
2010-04-21,0.000711958429427,0.226319224236,0.0318656033573
2010-04-22,-0.00148038733332,0.224838836903,0.0333459906907
2010-04-23,-0.000329869728389,0.224508967175,0.0336758604191
2010-04-26,0.00464298097893,0.229151948154,0.0290328794401
2010-04-27,-0.00502824203615,0.224123706118,0.0340611214763
2010-04-28,-0.012512338849,0.211611367268,0.0465734603253
2010-04-29,0.00301661183997,0.214627979108,0.0435568484854
2010-04-30,-0.000382750776473,0.214245228332,0.0439395992618
2010-05-04,-0.00239481817585,0.211850410156,0.0463344174377
2010-05-05,-0.00356202344174,0.208288386714,0.0498964408794
2010-05-06,0.0,0.208288386714,0.0498964408794
2010-05-07,0.0,0.208288386714,0.0498964408794
2010-05-10,0.0,0.208288386714,0.0498964408794
2010-05-11,0.0,0.208288386714,0.0498964408794
2010-05-12,0.0,0.208288386714,0.0498964408794
2010-05-13,0.0,0.208288386714,0.0498964408794
2010-05-14,0.0,0.208288386714,0.0498964408794
2010-05-17,0.0,0.208288386714,0.0498964408794
2010-05-18,0.0,0.208288386714,0.0498964408794
2010-05-19,0.0,0.208288386714,0.0498964408794
2010-05-20,0.0,0.208288386714,0.0498964408794
2010-05-21,0.0,0.208288386714,0.0498964408794
2010-05-24,-0.00834505911029,0.199943327604,0.0582414999897
2010-05-25,0.0,0.199943327604,0.0582414999897
2010-05-26,-0.00343947459391,0.19650385301,0.0616809745836
2010-05-27,-0.000639839807268,0.195864013203,0.0623208143909
2010-05-28,-0.00287978753024,0.192984225673,0.0652006019211
2010-05-31,0.00676600310929,0.199750228782,0.0584345988118
2010-06-01,0.00870383865813,0.20845406744,0.0497307601537
2010-06-02,0.00955677415995,0.2180108416,0.0401739859938
2010-06-03,-0.00448039413309,0.213530447467,0.0446543801269
2010-06-04,0.00777096439704,0.221301411864,0.0368834157298
2010-06-07,0.0420616563104,0.263363068174,0.0
2010-06-08,0.0094909371384,0.272854005313,0.0
2010-06-09,-0.0136708842636,0.259183121049,0.0136708842636
