update_date,volume,position,position_diff,turn_over_rate
2004/7/2,121122,136300,-3770,-32.13 
2004/7/5,87830,136472,172,510.64 
2004/7/6,72798,140750,4278,17.02 
2004/7/7,69618,131996,-8754,-7.95 
2004/7/8,105944,135358,3362,31.51 
2004/7/9,63026,133752,-1606,-39.24 
2004/7/12,41752,126770,-6982,-5.98 
2004/7/13,86930,144092,17322,5.02 
2004/7/14,148868,157766,13674,10.89 
2004/7/15,123620,163280,5514,22.42 
2004/7/16,97640,165722,2442,39.98 
2004/7/19,113478,178310,12588,9.01 
2004/7/20,102910,178112,-198,-519.75 
2004/7/21,89528,176880,-1232,-72.67 
2004/7/22,100468,175318,-1562,-64.32 
2004/7/23,186408,207288,31970,5.83 
2004/7/26,204152,217258,9970,20.48 
2004/7/27,248934,229478,12220,20.37 
2004/7/28,181862,230428,950,191.43 
2004/7/29,52252,223838,-6590,-7.93 
2004/7/30,239302,184114,-39724,-6.02 
2004/8/2,139996,181688,-2426,-57.71 
2004/8/3,99490,165896,-15792,-6.30 
2004/8/4,52816,165412,-484,-109.12 
2004/8/5,110726,141710,-23702,-4.67 
2004/8/6,104550,132546,-9164,-11.41 
2004/8/9,95162,137538,4992,19.06 
2004/8/10,92920,129104,-8434,-11.02 
2004/8/11,98896,133404,4300,23.00 
2004/8/12,88460,133580,176,502.61 
2004/8/13,54798,131036,-2544,-21.54 
2004/8/16,60094,124838,-6198,-9.70 
2004/8/17,46012,123086,-1752,-26.26 
2004/8/18,32564,124892,1806,18.03 
2004/8/19,68294,120966,-3926,-17.40 
2004/8/20,48780,118292,-2674,-18.24 
2004/8/23,50006,120260,1968,25.41 
2004/8/24,74642,116142,-4118,-18.13 
2004/8/25,62374,125952,9810,6.36 
2004/8/26,54430,128774,2822,19.29 
2004/8/27,57324,127674,-1100,-52.11 
2004/8/30,29230,131694,4020,7.27 
2004/8/31,76008,138988,7294,10.42 
2004/9/1,52952,143884,4896,10.82 
2004/9/2,51558,141746,-2138,-24.12 
2004/9/3,93650,134306,-7440,-12.59 
2004/9/6,43378,138086,3780,11.48 
2004/9/7,82936,141726,3640,22.78 
2004/9/8,56250,149744,8018,7.02 
2004/9/9,62802,149310,-434,-144.71 
2004/9/10,36708,151870,2560,14.34 
2004/9/13,45722,151412,-458,-99.83 
2004/9/14,32382,154166,2754,11.76 
2004/9/15,39230,155554,1388,28.26 
2004/9/16,86574,146468,-9086,-9.53 
2004/9/17,94954,143618,-2850,-33.32 
2004/9/20,91350,139792,-3826,-23.88 
2004/9/21,86008,137086,-2706,-31.78 
2004/9/22,18768,129494,-7592,-2.47 
2004/9/23,150150,111956,-17538,-8.56 
2004/9/24,56578,108170,-3786,-14.94 
2004/9/27,56398,107878,-292,-193.14 
2004/9/28,62474,106396,-1482,-42.16 
2004/9/29,38644,107472,1076,35.91 
2004/9/30,43284,106648,-824,-52.53 
2004/10/8,32682,105674,-974,-33.55 
2004/10/11,75606,105348,-326,-231.92 
2004/10/12,71962,102088,-3260,-22.07 
2004/10/13,129576,102600,512,253.08 
2004/10/14,340,102402,-198,-1.72 
2004/10/15,2996,99748,-2654,-1.13 
2004/10/18,92320,88534,-11214,-8.23 
2004/10/19,58484,87092,-1442,-40.56 
2004/10/20,97060,106154,19062,5.09 
2004/10/21,85132,111476,5322,16.00 
2004/10/22,97012,118290,6814,14.24 
2004/10/25,119332,119016,726,164.37 
2004/10/26,102552,125650,6634,15.46 
2004/10/27,59004,125002,-648,-91.06 
2004/10/28,77886,130818,5816,13.39 
2004/10/29,121374,131382,564,215.20 
2004/11/1,106602,137702,6320,16.87 
2004/11/2,83388,136958,-744,-112.08 
2004/11/3,120738,132876,-4082,-29.58 
2004/11/4,116806,134572,1696,68.87 
2004/11/5,105032,140878,6306,16.66 
2004/11/8,108808,134282,-6596,-16.50 
2004/11/9,170064,139282,5000,34.01 
2004/11/10,140996,144688,5406,26.08 
2004/11/11,92394,143256,-1432,-64.52 
2004/11/12,129910,138316,-4940,-26.30 
2004/11/15,102340,142232,3916,26.13 
2004/11/16,117812,146550,4318,27.28 
2004/11/17,167630,147234,684,245.07 
2004/11/18,102250,141122,-6112,-16.73 
2004/11/19,176524,141028,-94,-1877.91 
2004/11/22,144842,143754,2726,53.13 
2004/11/23,132360,144324,570,232.21 
2004/11/24,119754,142940,-1384,-86.53 
2004/11/25,96260,139784,-3156,-30.50 
2004/11/26,103528,135672,-4112,-25.18 
2004/11/29,78188,134056,-1616,-48.38 
2004/11/30,80404,132488,-1568,-51.28 
2004/12/1,97790,124042,-8446,-11.58 
2004/12/2,39648,121688,-2354,-16.84 
2004/12/3,55642,121380,-308,-180.66 
2004/12/6,87452,130578,9198,9.51 
2004/12/7,87456,135690,5112,17.11 
2004/12/8,165158,138414,2724,60.63 
2004/12/9,119480,133514,-4900,-24.38 
2004/12/10,90224,138462,4948,18.23 
2004/12/13,99842,134310,-4152,-24.05 
2004/12/14,92684,132854,-1456,-63.66 
2004/12/15,116966,138088,5234,22.35 
2004/12/16,101692,133526,-4562,-22.29 
2004/12/17,113224,131424,-2102,-53.86 
2004/12/20,85090,134252,2828,30.09 
2004/12/21,77282,132596,-1656,-46.67 
2004/12/22,92508,134586,1990,46.49 
2004/12/23,69768,134798,212,329.09 
2004/12/24,41462,130836,-3962,-10.46 
2004/12/27,28342,129000,-1836,-15.44 
2004/12/28,36044,128918,-82,-439.56 
2004/12/29,28238,127922,-996,-28.35 
2004/12/30,23030,122912,-5010,-4.60 
2004/12/31,45438,112258,-10654,-4.26 
2005/1/4,134210,115364,3106,43.21 
2005/1/5,4054,112584,-2780,-1.46 
2005/1/6,118436,116186,3602,32.88 
2005/1/7,76218,119016,2830,26.93 
2005/1/10,115932,128252,9236,12.55 
2005/1/11,88654,125050,-3202,-27.69 
2005/1/12,72470,124612,-438,-165.46 
2005/1/13,76128,126476,1864,40.84 
2005/1/14,79154,127766,1290,61.36 
2005/1/17,103014,122210,-5556,-18.54 
2005/1/18,87748,122594,384,228.51 
2005/1/19,86840,121112,-1482,-58.60 
2005/1/20,64930,120410,-702,-92.49 
2005/1/21,67626,113344,-7066,-9.57 
2005/1/24,71158,108960,-4384,-16.23 
2005/1/25,51074,105364,-3596,-14.20 
2005/1/26,78512,101106,-4258,-18.44 
2005/1/27,36018,96574,-4532,-7.95 
2005/1/28,92426,100844,4270,21.65 
2005/1/31,99588,109216,8372,11.90 
2005/2/1,61818,110246,1030,60.02 
2005/2/2,59130,110774,528,111.99 
2005/2/3,104998,115028,4254,24.68 
2005/2/4,71274,112320,-2708,-26.32 
2005/2/16,24370,105918,-6402,-3.81 
2005/2/17,59786,105588,-330,-181.17 
2005/2/18,64392,95140,-10448,-6.16 
2005/2/21,34490,94258,-882,-39.10 
2005/2/22,37908,87992,-6266,-6.05 
2005/2/23,35604,88588,596,59.74 
2005/2/24,24908,86042,-2546,-9.78 
2005/2/25,32968,80960,-5082,-6.49 
2005/2/28,21682,78546,-2414,-8.98 
2005/3/1,68676,83076,4530,15.16 
2005/3/2,87364,82756,-320,-273.01 
2005/3/3,59456,82394,-362,-164.24 
2005/3/4,127260,90428,8034,15.84 
2005/3/7,59582,89484,-944,-63.12 
2005/3/8,51700,92890,3406,15.18 
2005/3/9,75670,95466,2576,29.38 
2005/3/10,61104,96234,768,79.56 
2005/3/11,41138,95696,-538,-76.46 
2005/3/14,42474,93706,-1990,-21.34 
2005/3/15,48184,89338,-4368,-11.03 
2005/3/16,46954,78918,-10420,-4.51 
2005/3/17,37542,78386,-532,-70.57 
2005/3/18,41284,74988,-3398,-12.15 
2005/3/21,18798,72842,-2146,-8.76 
2005/3/22,17462,67662,-5180,-3.37 
2005/3/23,15656,66374,-1288,-12.16 
2005/3/24,22074,61576,-4798,-4.60 
2005/3/25,69876,72750,11174,6.25 
2005/3/28,75860,79102,6352,11.94 
2005/3/29,51234,79492,390,131.37 
2005/3/30,84436,86690,7198,11.73 
2005/3/31,57780,83264,-3426,-16.87 
2005/4/1,59334,83874,610,97.27 
2005/4/4,46902,79054,-4820,-9.73 
2005/4/5,40470,83828,4774,8.48 
2005/4/6,71744,79562,-4266,-16.82 
2005/4/7,49474,76556,-3006,-16.46 
2005/4/8,40084,73532,-3024,-13.26 
2005/4/11,54930,75578,2046,26.85 
2005/4/12,104488,68700,-6878,-15.19 
2005/4/13,55926,68244,-456,-122.64 
2005/4/14,149804,73294,5050,29.66 
2005/4/15,104612,69928,-3366,-31.08 
2005/4/18,63886,63502,-6426,-9.94 
2005/4/19,47476,59170,-4332,-10.96 
2005/4/20,63724,53208,-5962,-10.69 
2005/4/21,83146,56192,2984,27.86 
2005/4/22,68138,53890,-2302,-29.60 
2005/4/25,105984,59916,6026,17.59 
2005/4/26,44724,56328,-3588,-12.46 
2005/4/27,98554,63234,6906,14.27 
2005/4/28,74048,63412,178,416.00 
2005/4/29,47962,60680,-2732,-17.56 
2005/5/9,57800,63418,2738,21.11 
2005/5/10,70610,63636,218,323.90 
2005/5/11,91430,67756,4120,22.19 
2005/5/12,77890,75728,7972,9.77 
2005/5/13,64758,78182,2454,26.39 
2005/5/16,103594,81160,2978,34.79 
2005/5/17,192832,81770,610,316.12 
2005/5/18,150688,79162,-2608,-57.78 
2005/5/19,110200,85124,5962,18.48 
2005/5/20,80898,84696,-428,-189.01 
2005/5/23,88040,85272,576,152.85 
2005/5/24,63434,86334,1062,59.73 
2005/5/25,50440,85114,-1220,-41.34 
2005/5/26,64564,85736,622,103.80 
2005/5/27,65124,82398,-3338,-19.51 
2005/5/30,47920,80998,-1400,-34.23 
2005/5/31,90894,84184,3186,28.53 
2005/6/1,39400,89314,5130,7.68 
2005/6/2,72944,92040,2726,26.76 
2005/6/3,89464,89818,-2222,-40.26 
2005/6/6,68290,89158,-660,-103.47 
2005/6/7,85124,91480,2322,36.66 
2005/6/8,82704,100488,9008,9.18 
2005/6/9,64896,99418,-1070,-60.65 
2005/6/10,82482,97314,-2104,-39.20 
2005/6/13,67750,100650,3336,20.31 
2005/6/14,115338,103934,3284,35.12 
2005/6/15,52798,101832,-2102,-25.12 
2005/6/16,54932,101388,-444,-123.72 
2005/6/17,89728,99236,-2152,-41.70 
2005/6/20,73076,90172,-9064,-8.06 
2005/6/21,66506,88866,-1306,-50.92 
2005/6/22,48096,90254,1388,34.65 
2005/6/23,99138,86244,-4010,-24.72 
2005/6/24,68858,85966,-278,-247.69 
2005/6/27,53868,84594,-1372,-39.26 
2005/6/28,58170,79992,-4602,-12.64 
2005/6/29,74864,75372,-4620,-16.20 
2005/6/30,34096,71456,-3916,-8.71 
2005/7/1,30328,66556,-4900,-6.19 
2005/7/4,93620,80260,13704,6.83 
2005/7/5,100542,80000,-260,-386.70 
2005/7/6,102642,83640,3640,28.20 
2005/7/7,71164,83534,-106,-671.36 
2005/7/8,63232,79864,-3670,-17.23 
2005/7/11,81552,89492,9628,8.47 
2005/7/12,61482,89244,-248,-247.91 
2005/7/13,56070,91738,2494,22.48 
2005/7/14,40660,92488,750,54.21 
2005/7/15,43760,93744,1256,34.84 
2005/7/18,39830,91952,-1792,-22.23 
2005/7/19,28748,95356,3404,8.45 
2005/7/20,93342,101920,6564,14.22 
2005/7/21,25144,102208,288,87.31 
2005/7/22,84778,93514,-8694,-9.75 
2005/7/25,61232,84998,-8516,-7.19 
2005/7/26,41876,81974,-3024,-13.85 
2005/7/27,22224,80160,-1814,-12.25 
2005/7/28,30578,72290,-7870,-3.89 
2005/7/29,33604,62934,-9356,-3.59 
2005/8/1,10690,60380,-2554,-4.19 
2005/8/2,40956,64198,3818,10.73 
2005/8/3,21690,67050,2852,7.61 
2005/8/4,38422,69290,2240,17.15 
2005/8/5,56970,71438,2148,26.52 
2005/8/8,54752,76164,4726,11.59 
2005/8/9,109290,75284,-880,-124.19 
2005/8/10,96800,76842,1558,62.13 
2005/8/11,60840,77690,848,71.75 
2005/8/12,36276,78288,598,60.66 
2005/8/15,50226,74908,-3380,-14.86 
2005/8/16,37880,73260,-1648,-22.99 
2005/8/17,30484,74878,1618,18.84 
2005/8/18,37922,72026,-2852,-13.30 
2005/8/19,32338,68028,-3998,-8.09 
2005/8/22,20854,65140,-2888,-7.22 
2005/8/23,17958,62592,-2548,-7.05 
2005/8/24,13064,60400,-2192,-5.96 
2005/8/25,13536,58544,-1856,-7.29 
2005/8/26,18884,57800,-744,-25.38 
2005/8/29,9206,55716,-2084,-4.42 
2005/8/30,6252,55416,-300,-20.84 
2005/8/31,29462,59318,3902,7.55 
2005/9/1,49604,56622,-2696,-18.40 
2005/9/2,46652,61402,4780,9.76 
2005/9/5,37180,62834,1432,25.96 
2005/9/6,26830,64932,2098,12.79 
2005/9/7,34140,62680,-2252,-15.16 
2005/9/8,33116,61626,-1054,-31.42 
2005/9/9,49610,62946,1320,37.58 
2005/9/12,33342,64090,1144,29.15 
2005/9/13,38780,65162,1072,36.18 
2005/9/14,23628,63430,-1732,-13.64 
2005/9/15,33140,64350,920,36.02 
2005/9/16,41336,64344,-6,-6889.33 
2005/9/19,28526,58714,-5630,-5.07 
2005/9/20,30358,56990,-1724,-17.61 
2005/9/21,16450,58338,1348,12.20 
2005/9/22,25586,51254,-7084,-3.61 
2005/9/23,43650,61084,9830,4.44 
2005/9/26,23888,61768,684,34.92 
2005/9/27,33216,61950,182,182.51 
2005/9/28,19260,58618,-3332,-5.78 
2005/9/29,19978,57996,-622,-32.12 
2005/9/30,17816,54116,-3880,-4.59 
2005/10/10,22786,55766,1650,13.81 
2005/10/11,46442,63454,7688,6.04 
2005/10/12,26990,63738,284,95.04 
2005/10/13,30822,64368,630,48.92 
2005/10/14,32740,62430,-1938,-16.89 
2005/10/17,26642,60660,-1770,-15.05 
2005/10/18,25862,55582,-5078,-5.09 
2005/10/19,28774,56896,1314,21.90 
2005/10/20,17292,53568,-3328,-5.20 
2005/10/21,36604,49536,-4032,-9.08 
2005/10/24,12924,46212,-3324,-3.89 
2005/10/25,12234,43866,-2346,-5.21 
2005/10/26,47912,50836,6970,6.87 
2005/10/27,72440,54232,3396,21.33 
2005/10/28,58248,57020,2788,20.89 
2005/10/31,70910,58502,1482,47.85 
2005/11/1,76168,57848,-654,-116.46 
2005/11/2,54044,65608,7760,6.96 
2005/11/3,40370,66234,626,64.49 
2005/11/4,37876,67022,788,48.07 
2005/11/7,103884,75686,8664,11.99 
2005/11/8,49640,75956,270,183.85 
2005/11/9,40206,75822,-134,-300.04 
2005/11/10,68666,72682,-3140,-21.87 
2005/11/11,48684,73062,380,128.12 
2005/11/14,41646,71366,-1696,-24.56 
2005/11/15,36376,72932,1566,23.23 
2005/11/16,23020,72626,-306,-75.23 
2005/11/17,41508,69864,-2762,-15.03 
2005/11/18,49852,63876,-5988,-8.33 
2005/11/21,33412,63546,-330,-101.25 
2005/11/22,25292,64650,1104,22.91 
2005/11/23,99692,61662,-2988,-33.36 
2005/11/24,40834,60428,-1234,-33.09 
2005/11/25,45020,55314,-5114,-8.80 
2005/11/28,35572,54442,-872,-40.79 
2005/11/29,23186,51646,-2796,-8.29 
2005/11/30,49626,47030,-4616,-10.75 
2005/12/1,71190,53570,6540,10.89 
2005/12/2,63148,50904,-2666,-23.69 
2005/12/5,36462,50146,-758,-48.10 
2005/12/6,29418,52508,2362,12.45 
2005/12/7,52946,55450,2942,18.00 
2005/12/8,39348,54656,-794,-49.56 
2005/12/9,23198,53070,-1586,-14.63 
2005/12/12,32760,50804,-2266,-14.46 
2005/12/13,32818,51952,1148,28.59 
2005/12/14,23180,50152,-1800,-12.88 
2005/12/15,31562,49848,-304,-103.82 
2005/12/16,21194,49370,-478,-44.34 
2005/12/19,8764,47410,-1960,-4.47 
2005/12/20,8124,46454,-956,-8.50 
2005/12/21,4350,45266,-1188,-3.66 
2005/12/22,11170,41452,-3814,-2.93 
2005/12/23,9880,38780,-2672,-3.70 
2005/12/26,48862,41846,3066,15.94 
2005/12/27,39332,42862,1016,38.71 
2005/12/28,33566,43136,274,122.50 
2005/12/29,32056,42056,-1080,-29.68 
2005/12/30,33652,43194,1138,29.57 
2006/1/4,31178,41338,-1856,-16.80 
2006/1/5,32632,41858,520,62.75 
2006/1/6,28226,42278,420,67.20 
2006/1/9,29006,41240,-1038,-27.94 
2006/1/10,34412,38490,-2750,-12.51 
2006/1/11,24658,39332,842,29.29 
2006/1/12,23548,38184,-1148,-20.51 
2006/1/13,18528,36798,-1386,-13.37 
2006/1/16,20084,33208,-3590,-5.59 
2006/1/17,17984,32970,-238,-75.56 
2006/1/18,20104,33280,310,64.85 
2006/1/19,12054,31654,-1626,-7.41 
2006/1/20,7142,30978,-676,-10.57 
2006/1/23,6288,29428,-1550,-4.06 
2006/1/24,12646,30848,1420,8.91 
2006/1/25,12656,28942,-1906,-6.64 
2006/1/26,19254,26586,-2356,-8.17 
2006/1/27,9838,26382,-204,-48.23 
2006/2/6,818,26094,-288,-2.84 
2006/2/7,18324,26012,-82,-223.46 
2006/2/8,26534,28848,2836,9.36 
2006/2/9,10330,28840,-8,-1291.25 
2006/2/10,13178,29314,474,27.80 
2006/2/13,20710,31040,1726,12.00 
2006/2/14,10228,29706,-1334,-7.67 
2006/2/15,11222,30244,538,20.86 
2006/2/16,14198,29356,-888,-15.99 
2006/2/17,10998,28160,-1196,-9.20 
2006/2/20,4954,28200,40,123.85 
2006/2/21,3684,27372,-828,-4.45 
2006/2/22,3496,26788,-584,-5.99 
2006/2/23,4088,26526,-262,-15.60 
2006/2/24,40914,32092,5566,7.35 
2006/2/27,48360,38182,6090,7.94 
2006/2/28,53222,45102,6920,7.69 
2006/3/1,43152,46604,1502,28.73 
2006/3/2,55988,45922,-682,-82.09 
2006/3/3,53062,43708,-2214,-23.97 
2006/3/6,26804,42352,-1356,-19.77 
2006/3/7,39216,42036,-316,-124.10 
2006/3/8,29518,41896,-140,-210.84 
2006/3/9,50546,45588,3692,13.69 
2006/3/10,49016,48450,2862,17.13 
2006/3/13,28442,47212,-1238,-22.97 
2006/3/14,22450,47856,644,34.86 
2006/3/15,20670,47086,-770,-26.84 
2006/3/16,22794,48098,1012,22.52 
2006/3/17,22630,42286,-5812,-3.89 
2006/3/20,18118,38452,-3834,-4.73 
2006/3/21,15412,37300,-1152,-13.38 
2006/3/22,9814,35944,-1356,-7.24 
2006/3/23,34252,41080,5136,6.67 
2006/3/24,33024,45808,4728,6.98 
2006/3/27,25064,46698,890,28.16 
2006/3/28,28272,48670,1972,14.34 
2006/3/29,36312,49614,944,38.47 
2006/3/30,38566,50024,410,94.06 
2006/3/31,63572,49582,-442,-143.83 
2006/4/3,36624,48760,-822,-44.55 
2006/4/4,33018,46340,-2420,-13.64 
2006/4/5,40940,43444,-2896,-14.14 
2006/4/6,44928,45386,1942,23.13 
2006/4/7,41616,42882,-2504,-16.62 
2006/4/10,32370,44102,1220,26.53 
2006/4/11,22106,41592,-2510,-8.81 
2006/4/12,24152,40134,-1458,-16.57 
2006/4/13,17180,37830,-2304,-7.46 
2006/4/14,14978,36050,-1780,-8.41 
2006/4/17,8414,33266,-2784,-3.02 
2006/4/18,14712,29686,-3580,-4.11 
2006/4/19,48954,34818,5132,9.54 
2006/4/20,46246,37002,2184,21.17 
2006/4/21,51614,38762,1760,29.33 
2006/4/24,498,38486,-276,-1.80 
2006/4/25,64892,36070,-2416,-26.86 
2006/4/26,2654,33766,-2304,-1.15 
2006/4/27,42360,30898,-2868,-14.77 
2006/4/28,50368,30020,-878,-57.37 
2006/5/8,68,30002,-18,-3.78 
2006/5/9,26008,30012,10,2600.80 
2006/5/10,21418,28120,-1892,-11.32 
2006/5/11,15706,26354,-1766,-8.89 
2006/5/12,34878,24158,-2196,-15.88 
2006/5/15,21828,21376,-2782,-7.85 
2006/5/16,19744,29862,8486,2.33 
2006/5/17,62806,33226,3364,18.67 
2006/5/18,8228,30762,-2464,-3.34 
2006/5/19,41454,30312,-450,-92.12 
2006/5/22,36,30302,-10,-3.60 
2006/5/23,52962,36148,5846,9.06 
2006/5/24,38,36124,-24,-1.58 
2006/5/25,63264,34002,-2122,-29.81 
2006/5/26,53744,36322,2320,23.17 
2006/5/29,29366,37682,1360,21.59 
2006/5/30,34202,39644,1962,17.43 
2006/5/31,29916,39372,-272,-109.99 
2006/6/1,35558,37086,-2286,-15.55 
2006/6/2,58958,37850,764,77.17 
2006/6/5,30424,37498,-352,-86.43 
2006/6/6,32260,36974,-524,-61.56 
2006/6/7,42882,33852,-3122,-13.74 
2006/6/8,37624,34182,330,114.01 
2006/6/9,13988,32380,-1802,-7.76 
2006/6/12,2010,31946,-434,-4.63 
2006/6/13,26678,28624,-3322,-8.03 
2006/6/14,686,28134,-490,-1.40 
2006/6/15,29076,24390,-3744,-7.77 
2006/6/16,662,27660,3270,0.20 
2006/6/19,73200,34812,7152,10.23 
2006/6/20,63402,34074,-738,-85.91 
2006/6/21,81884,34886,812,100.84 
2006/6/22,71782,34900,14,5127.29 
2006/6/23,70956,39870,4970,14.28 
2006/6/26,50176,41254,1384,36.25 
2006/6/27,66392,41002,-252,-263.46 
2006/6/28,51906,40074,-928,-55.93 
2006/6/29,41830,41728,1654,25.29 
2006/6/30,1360,40728,-1000,-1.36 
2006/7/3,28926,40870,142,203.70 
2006/7/4,83266,40942,72,1156.47 
2006/7/5,54336,41308,366,148.46 
2006/7/6,47144,42202,894,52.73 
2006/7/7,856,41506,-696,-1.23 
2006/7/10,57694,40646,-860,-67.09 
2006/7/11,43310,41076,430,100.72 
2006/7/12,48740,41160,84,580.24 
2006/7/13,63796,44412,3252,19.62 
2006/7/14,54746,41728,-2684,-20.40 
2006/7/17,38666,39632,-2096,-18.45 
2006/7/18,2076,38382,-1250,-1.66 
2006/7/19,26608,32328,-6054,-4.40 
2006/7/20,20260,27832,-4496,-4.51 
2006/7/21,2946,36700,8868,0.33 
2006/7/24,59296,42696,5996,9.89 
2006/7/25,44382,42836,140,317.01 
2006/7/26,77990,46704,3868,20.16 
2006/7/27,73740,46082,-622,-118.55 
2006/7/28,57266,44356,-1726,-33.18 
2006/7/31,11780,41232,-3124,-3.77 
2006/8/1,73844,41674,442,167.07 
2006/8/2,83700,45572,3898,21.47 
2006/8/3,93086,47222,1650,56.42 
2006/8/4,105638,48430,1208,87.45 
2006/8/7,58508,49280,850,68.83 
2006/8/8,67154,50398,1118,60.07 
2006/8/9,57678,50924,526,109.65 
2006/8/10,66516,51344,420,158.37 
2006/8/11,57334,52008,664,86.35 
2006/8/14,63228,52552,544,116.23 
2006/8/15,53318,51470,-1082,-49.28 
2006/8/16,32684,51736,266,122.87 
2006/8/17,42808,50586,-1150,-37.22 
2006/8/18,53068,50660,74,717.14 
2006/8/21,51034,49354,-1306,-39.08 
2006/8/22,39094,48368,-986,-39.65 
2006/8/23,34484,48972,604,57.09 
2006/8/24,19842,48142,-830,-23.91 
2006/8/25,32308,48880,738,43.78 
2006/8/28,12594,47568,-1312,-9.60 
2006/8/29,13456,47154,-414,-32.50 
2006/8/30,23058,45990,-1164,-19.81 
2006/8/31,18304,44642,-1348,-13.58 
2006/9/1,19268,41446,-3196,-6.03 
2006/9/4,21842,37678,-3768,-5.80 
2006/9/5,12910,34368,-3310,-3.90 
2006/9/6,11284,30504,-3864,-2.92 
2006/9/7,37650,34088,3584,10.51 
2006/9/8,36486,37006,2918,12.50 
2006/9/11,32596,36858,-148,-220.24 
2006/9/12,63366,37046,188,337.05 
2006/9/13,62702,39592,2546,24.63 
2006/9/14,44566,39096,-496,-89.85 
2006/9/15,43724,40886,1790,24.43 
2006/9/18,39204,40748,-138,-284.09 
2006/9/19,42906,39890,-858,-50.01 
2006/9/20,49888,41484,1594,31.30 
2006/9/21,38314,41160,-324,-118.25 
2006/9/22,34872,41380,220,158.51 
2006/9/25,32410,41448,68,476.62 
2006/9/26,30630,39772,-1676,-18.28 
2006/9/27,30920,37600,-2172,-14.24 
2006/9/28,15174,37290,-310,-48.95 
2006/9/29,16596,35120,-2170,-7.65 
2006/10/9,17406,34328,-792,-21.98 
2006/10/10,11886,33420,-908,-13.09 
2006/10/11,5672,32516,-904,-6.27 
2006/10/12,4418,31776,-740,-5.97 
2006/10/13,4246,30810,-966,-4.40 
2006/10/16,5192,28532,-2278,-2.28 
2006/10/17,10000,23626,-4906,-2.04 
2006/10/18,13058,27336,3710,3.52 
2006/10/19,9866,29050,1714,5.76 
2006/10/20,6032,28668,-382,-15.79 
2006/10/23,7580,29064,396,19.14 
2006/10/24,9748,28766,-298,-32.71 
2006/10/25,7538,28860,94,80.19 
2006/10/26,6814,28172,-688,-9.90 
2006/10/27,7482,27214,-958,-7.81 
2006/10/30,8434,25542,-1672,-5.04 
2006/10/31,5936,25276,-266,-22.32 
2006/11/1,3656,24024,-1252,-2.92 
2006/11/2,10182,23444,-580,-17.56 
2006/11/3,22910,29816,6372,3.60 
2006/11/6,16004,28916,-900,-17.78 
2006/11/7,12120,29156,240,50.50 
2006/11/8,13824,29736,580,23.83 
2006/11/9,19702,31734,1998,9.86 
2006/11/10,13136,32068,334,39.33 
2006/11/13,1800,31494,-574,-3.14 
2006/11/14,41728,37702,6208,6.72 
2006/11/15,47584,40360,2658,17.90 
2006/11/16,47998,42466,2106,22.79 
2006/11/17,40586,42424,-42,-966.33 
2006/11/20,23754,43462,1038,22.88 
2006/11/21,24582,44864,1402,17.53 
2006/11/22,28338,40918,-3946,-7.18 
2006/11/23,21826,40046,-872,-25.03 
2006/11/24,39360,37010,-3036,-12.96 
2006/11/27,30372,37558,548,55.42 
2006/11/28,23198,37392,-166,-139.75 
2006/11/29,25424,36406,-986,-25.78 
2006/11/30,16364,35208,-1198,-13.66 
2006/12/1,15084,33302,-1906,-7.91 
2006/12/4,6328,32080,-1222,-5.18 
2006/12/5,9518,29430,-2650,-3.59 
2006/12/6,6108,27486,-1944,-3.14 
2006/12/7,21468,30308,2822,7.61 
2006/12/8,30168,32128,1820,16.58 
2006/12/11,18648,33384,1256,14.85 
2006/12/12,16080,33352,-32,-502.50 
2006/12/13,16144,35288,1936,8.34 
2006/12/14,27822,37374,2086,13.34 
2006/12/15,16314,40418,3044,5.36 
2006/12/18,18072,39536,-882,-20.49 
2006/12/19,21396,40280,744,28.76 
2006/12/20,12044,39518,-762,-15.81 
2006/12/21,34236,37958,-1560,-21.95 
2006/12/22,20680,38184,226,91.50 
2006/12/25,26274,37332,-852,-30.84 
2006/12/26,9718,36864,-468,-20.76 
2006/12/27,12510,35442,-1422,-8.80 
2006/12/28,15302,32870,-2572,-5.95 
2006/12/29,9050,30882,-1988,-4.55 
2007/1/4,50,30858,-24,-2.08 
2007/1/5,18624,26640,-4218,-4.42 
2007/1/8,33356,33670,7030,4.74 
2007/1/9,42894,38386,4716,9.10 
2007/1/10,50708,43508,5122,9.90 
2007/1/11,64996,45932,2424,26.81 
2007/1/12,58482,49964,4032,14.50 
2007/1/15,71164,52376,2412,29.50 
2007/1/16,55006,51332,-1044,-52.69 
2007/1/17,56146,50318,-1014,-55.37 
2007/1/18,44536,49266,-1052,-42.33 
2007/1/19,50054,46952,-2314,-21.63 
2007/1/22,32194,44974,-1978,-16.28 
2007/1/23,29740,44528,-446,-66.68 
2007/1/24,25578,40770,-3758,-6.81 
2007/1/25,24672,38882,-1888,-13.07 
2007/1/26,23628,37610,-1272,-18.58 
2007/1/29,12886,34534,-3076,-4.19 
2007/1/30,11436,33826,-708,-16.15 
2007/1/31,35506,39264,5438,6.53 
2007/2/1,29600,39190,-74,-400.00 
2007/2/2,50024,43450,4260,11.74 
2007/2/5,33338,48872,5422,6.15 
2007/2/6,45556,50290,1418,32.13 
2007/2/7,48672,52156,1866,26.08 
2007/2/8,32960,54030,1874,17.59 
2007/2/9,41548,53820,-210,-197.85 
2007/2/12,56280,51692,-2128,-26.45 
2007/2/13,38788,50858,-834,-46.51 
